league,season,game,date,time,home_team,score,away_team,attendance,venue,referee,match_report
GER-Bundesliga,2122,2021-11-26 Stuttgart-Mainz 05,2021-11-26,20:30,Stuttgart,2–1,Mainz 05,25000,Mercedes-Benz Arena,Matthias Jöllenbeck,/en/matches/d8bb03fe/Stuttgart-Mainz-05-November-26-2021-Bundesliga
GER-Bundesliga,2122,2021-11-27 Bayern Munich-Arminia,2021-11-27,18:30,Bayern Munich,1–0,Arminia,12000,Allianz Arena,Marco Fritz,/en/matches/0837adf5/Bayern-Munich-Arminia-Bielefeld-November-27-2021-Bundesliga
GER-Bundesliga,2122,2021-11-27 Bochum-Freiburg,2021-11-27,15:30,Bochum,2–1,Freiburg,19700,Vonovia Ruhrstadion,Patrick Ittrich,/en/matches/9e87ef16/Bochum-Freiburg-November-27-2021-Bundesliga
GER-Bundesliga,2122,2021-11-27 Greuther Fürth-Hoffenheim,2021-11-27,15:30,Greuther Fürth,3–6,Hoffenheim,3385,Sportpark Ronhof Thomas Sommer,Bastian Dankert,/en/matches/fe2da330/Greuther-Furth-Hoffenheim-November-27-2021-Bundesliga
GER-Bundesliga,2122,2021-11-27 Hertha BSC-Augsburg,2021-11-27,15:30,Hertha BSC,1–1,Augsburg,14523,Olympiastadion Berlin,Frank Willenborg,/en/matches/2bc6c014/Hertha-BSC-Augsburg-November-27-2021-Bundesliga
GER-Bundesliga,2122,2021-11-27 Köln-Gladbach,2021-11-27,15:30,Köln,4–1,Gladbach,50000,RheinEnergieSTADION,Robert Schröder,/en/matches/ce35a916/Koln-Monchengladbach-November-27-2021-Bundesliga
GER-Bundesliga,2122,2021-11-27 Wolfsburg-Dortmund,2021-11-27,15:30,Wolfsburg,1–3,Dortmund,13281,Volkswagen Arena,Sven Jablonski,/en/matches/47f3f7ed/Wolfsburg-Dortmund-November-27-2021-Bundesliga
GER-Bundesliga,2122,2021-11-28 Eintracht Frankfurt-Union Berlin,2021-11-28,15:30,Eintracht Frankfurt,2–1,Union Berlin,24000,Deutsche Bank Park,Sascha Stegemann,/en/matches/00b3ef3c/Eintracht-Frankfurt-Union-Berlin-November-28-2021-Bundesliga
GER-Bundesliga,2122,2021-11-28 RB Leipzig-Leverkusen,2021-11-28,17:30,RB Leipzig,1–3,Leverkusen,,Red Bull Arena,Benjamin Cortus,/en/matches/f65c6530/RB-Leipzig-Leverkusen-November-28-2021-Bundesliga
GER-Bundesliga,2122,2021-12-03 Union Berlin-RB Leipzig,2021-12-03,20:30,Union Berlin,2–1,RB Leipzig,13506,Stadion An der Alten Försterei,Harm Osmers,/en/matches/bbae4301/Union-Berlin-RB-Leipzig-December-3-2021-Bundesliga
GER-Bundesliga,2122,2021-12-04 Arminia-Köln,2021-12-04,15:30,Arminia,1–1,Köln,8231,SchücoArena,Felix Brych,/en/matches/44a46d7c/Arminia-Bielefeld-Koln-December-4-2021-Bundesliga
GER-Bundesliga,2122,2021-12-04 Augsburg-Bochum,2021-12-04,15:30,Augsburg,2–3,Bochum,,WWK Arena,Deniz Aytekin,/en/matches/67ad2f82/Augsburg-Bochum-December-4-2021-Bundesliga
GER-Bundesliga,2122,2021-12-04 Dortmund-Bayern Munich,2021-12-04,18:30,Dortmund,2–3,Bayern Munich,15000,Signal Iduna Park,Felix Zwayer,/en/matches/e79b392a/Der-Klassiker-Dortmund-Bayern-Munich-December-4-2021-Bundesliga
GER-Bundesliga,2122,2021-12-04 Hoffenheim-Eintracht Frankfurt,2021-12-04,15:30,Hoffenheim,3–2,Eintracht Frankfurt,,PreZero Arena,Daniel Schlager,/en/matches/5ef82595/Hoffenheim-Eintracht-Frankfurt-December-4-2021-Bundesliga
GER-Bundesliga,2122,2021-12-04 Leverkusen-Greuther Fürth,2021-12-04,15:30,Leverkusen,7–1,Greuther Fürth,10455,BayArena,Tobias Reichel,/en/matches/24814b00/Leverkusen-Greuther-Furth-December-4-2021-Bundesliga
GER-Bundesliga,2122,2021-12-04 Mainz 05-Wolfsburg,2021-12-04,15:30,Mainz 05,3–0,Wolfsburg,10000,Mewa Arena,Florian Badstübner,/en/matches/a3324197/Mainz-05-Wolfsburg-December-4-2021-Bundesliga
GER-Bundesliga,2122,2021-12-05 Gladbach-Freiburg,2021-12-05,17:30,Gladbach,0–6,Freiburg,10025,Stadion im Borussia-Park,Robert Hartmann,/en/matches/1dd75329/Monchengladbach-Freiburg-December-5-2021-Bundesliga
GER-Bundesliga,2122,2021-12-05 Stuttgart-Hertha BSC,2021-12-05,15:30,Stuttgart,2–2,Hertha BSC,395,Mercedes-Benz Arena,Benjamin Brand,/en/matches/2ffc7ef9/Stuttgart-Hertha-BSC-December-5-2021-Bundesliga
GER-Bundesliga,2122,2021-12-10 Köln-Augsburg,2021-12-10,20:30,Köln,0–2,Augsburg,15000,RheinEnergieSTADION,Patrick Ittrich,/en/matches/a1b384c8/Koln-Augsburg-December-10-2021-Bundesliga
GER-Bundesliga,2122,2021-12-11 Bayern Munich-Mainz 05,2021-12-11,15:30,Bayern Munich,2–1,Mainz 05,,Allianz Arena,Benjamin Cortus,/en/matches/66f449cb/Bayern-Munich-Mainz-05-December-11-2021-Bundesliga
GER-Bundesliga,2122,2021-12-11 Bochum-Dortmund,2021-12-11,15:30,Bochum,1–1,Dortmund,13799,Vonovia Ruhrstadion,Matthias Jöllenbeck,/en/matches/f8b45c28/Bochum-Dortmund-December-11-2021-Bundesliga
GER-Bundesliga,2122,2021-12-11 Freiburg-Hoffenheim,2021-12-11,15:30,Freiburg,1–2,Hoffenheim,750,Europa-Park Stadion,Frank Willenborg,/en/matches/9595faee/Freiburg-Hoffenheim-December-11-2021-Bundesliga
GER-Bundesliga,2122,2021-12-11 Hertha BSC-Arminia,2021-12-11,15:30,Hertha BSC,2–0,Arminia,5000,Olympiastadion Berlin,Tobias Welz,/en/matches/365f5f06/Hertha-BSC-Arminia-Bielefeld-December-11-2021-Bundesliga
GER-Bundesliga,2122,2021-12-11 RB Leipzig-Gladbach,2021-12-11,15:30,RB Leipzig,4–1,Gladbach,,Red Bull Arena,Bastian Dankert,/en/matches/bbc5c234/RB-Leipzig-Monchengladbach-December-11-2021-Bundesliga
GER-Bundesliga,2122,2021-12-11 Wolfsburg-Stuttgart,2021-12-11,18:30,Wolfsburg,0–2,Stuttgart,5000,Volkswagen Arena,Sascha Stegemann,/en/matches/80f0e20d/Wolfsburg-Stuttgart-December-11-2021-Bundesliga
GER-Bundesliga,2122,2021-12-12 Eintracht Frankfurt-Leverkusen,2021-12-12,17:30,Eintracht Frankfurt,5–2,Leverkusen,12000,Deutsche Bank Park,Marco Fritz,/en/matches/4495c77f/Eintracht-Frankfurt-Leverkusen-December-12-2021-Bundesliga
GER-Bundesliga,2122,2021-12-12 Greuther Fürth-Union Berlin,2021-12-12,15:30,Greuther Fürth,1–0,Union Berlin,,Sportpark Ronhof Thomas Sommer,Sven Jablonski,/en/matches/b4244581/Greuther-Furth-Union-Berlin-December-12-2021-Bundesliga
GER-Bundesliga,2122,2021-12-14 Arminia-Bochum,2021-12-14,20:30,Arminia,2–0,Bochum,13750,SchücoArena,Benjamin Brand,/en/matches/669776d4/Arminia-Bielefeld-Bochum-December-14-2021-Bundesliga
GER-Bundesliga,2122,2021-12-14 Mainz 05-Hertha BSC,2021-12-14,20:30,Mainz 05,4–0,Hertha BSC,10000,Mewa Arena,Harm Osmers,/en/matches/80fb0b90/Mainz-05-Hertha-BSC-December-14-2021-Bundesliga
GER-Bundesliga,2122,2021-12-14 Stuttgart-Bayern Munich,2021-12-14,18:30,Stuttgart,0–5,Bayern Munich,750,Mercedes-Benz Arena,Robert Schröder,/en/matches/a34a4627/Stuttgart-Bayern-Munich-December-14-2021-Bundesliga
GER-Bundesliga,2122,2021-12-14 Wolfsburg-Köln,2021-12-14,20:30,Wolfsburg,2–3,Köln,5000,Volkswagen Arena,Robert Hartmann,/en/matches/2e828281/Wolfsburg-Koln-December-14-2021-Bundesliga
GER-Bundesliga,2122,2021-12-15 Augsburg-RB Leipzig,2021-12-15,20:30,Augsburg,1–1,RB Leipzig,,WWK Arena,Florian Badstübner,/en/matches/9f8577db/Augsburg-RB-Leipzig-December-15-2021-Bundesliga
GER-Bundesliga,2122,2021-12-15 Dortmund-Greuther Fürth,2021-12-15,20:30,Dortmund,3–0,Greuther Fürth,15000,Signal Iduna Park,Daniel Schlager,/en/matches/7e3c242f/Dortmund-Greuther-Furth-December-15-2021-Bundesliga
GER-Bundesliga,2122,2021-12-15 Gladbach-Eintracht Frankfurt,2021-12-15,18:30,Gladbach,2–3,Eintracht Frankfurt,10028,Stadion im Borussia-Park,Martin Petersen,/en/matches/f524f9e4/Monchengladbach-Eintracht-Frankfurt-December-15-2021-Bundesliga
GER-Bundesliga,2122,2021-12-15 Leverkusen-Hoffenheim,2021-12-15,20:30,Leverkusen,2–2,Hoffenheim,13272,BayArena,Tobias Stieler,/en/matches/625889dc/Leverkusen-Hoffenheim-December-15-2021-Bundesliga
GER-Bundesliga,2122,2021-12-15 Union Berlin-Freiburg,2021-12-15,20:30,Union Berlin,0–0,Freiburg,5000,Stadion An der Alten Försterei,Deniz Aytekin,/en/matches/6dc47096/Union-Berlin-Freiburg-December-15-2021-Bundesliga
GER-Bundesliga,2122,2021-12-17 Bayern Munich-Wolfsburg,2021-12-17,20:30,Bayern Munich,4–0,Wolfsburg,,Allianz Arena,Tobias Welz,/en/matches/b979c625/Bayern-Munich-Wolfsburg-December-17-2021-Bundesliga
GER-Bundesliga,2122,2021-12-18 Bochum-Union Berlin,2021-12-18,15:30,Bochum,0–1,Union Berlin,13500,Vonovia Ruhrstadion,Tobias Reichel,/en/matches/1bbd187c/Bochum-Union-Berlin-December-18-2021-Bundesliga
GER-Bundesliga,2122,2021-12-18 Eintracht Frankfurt-Mainz 05,2021-12-18,15:30,Eintracht Frankfurt,1–0,Mainz 05,15000,Deutsche Bank Park,Felix Brych,/en/matches/e887cbac/Eintracht-Frankfurt-Mainz-05-December-18-2021-Bundesliga
GER-Bundesliga,2122,2021-12-18 Greuther Fürth-Augsburg,2021-12-18,15:30,Greuther Fürth,0–0,Augsburg,,Sportpark Ronhof Thomas Sommer,Sascha Stegemann,/en/matches/1f2c6db1/Greuther-Furth-Augsburg-December-18-2021-Bundesliga
GER-Bundesliga,2122,2021-12-18 Hertha BSC-Dortmund,2021-12-18,18:30,Hertha BSC,3–2,Dortmund,5000,Olympiastadion Berlin,Marco Fritz,/en/matches/6310e441/Hertha-BSC-Dortmund-December-18-2021-Bundesliga
GER-Bundesliga,2122,2021-12-18 Hoffenheim-Gladbach,2021-12-18,15:30,Hoffenheim,1–1,Gladbach,750,PreZero Arena,Sven Jablonski,/en/matches/d8c0962b/Hoffenheim-Monchengladbach-December-18-2021-Bundesliga
GER-Bundesliga,2122,2021-12-18 RB Leipzig-Arminia,2021-12-18,15:30,RB Leipzig,0–2,Arminia,,Red Bull Arena,Frank Willenborg,/en/matches/5be07d30/RB-Leipzig-Arminia-Bielefeld-December-18-2021-Bundesliga
GER-Bundesliga,2122,2021-12-19 Freiburg-Leverkusen,2021-12-19,15:30,Freiburg,2–1,Leverkusen,750,Europa-Park Stadion,Benjamin Cortus,/en/matches/a57951da/Freiburg-Leverkusen-December-19-2021-Bundesliga
GER-Bundesliga,2122,2021-12-19 Köln-Stuttgart,2021-12-19,17:30,Köln,1–0,Stuttgart,15000,RheinEnergieSTADION,Bastian Dankert,/en/matches/742dcf9d/Koln-Stuttgart-December-19-2021-Bundesliga
GER-Bundesliga,2122,2022-01-07 Bayern Munich-Gladbach,2022-01-07,20:30,Bayern Munich,1–2,Gladbach,,Allianz Arena,Daniel Siebert,/en/matches/c57aed20/Bayern-Munich-Monchengladbach-January-7-2022-Bundesliga
GER-Bundesliga,2122,2022-01-08 Eintracht Frankfurt-Dortmund,2022-01-08,18:30,Eintracht Frankfurt,2–3,Dortmund,250,Deutsche Bank Park,Robert Schröder,/en/matches/b725ba28/Eintracht-Frankfurt-Dortmund-January-8-2022-Bundesliga
GER-Bundesliga,2122,2022-01-08 Freiburg-Arminia,2022-01-08,15:30,Freiburg,2–2,Arminia,,Europa-Park Stadion,Harm Osmers,/en/matches/50dff1aa/Freiburg-Arminia-Bielefeld-January-8-2022-Bundesliga
GER-Bundesliga,2122,2022-01-08 Greuther Fürth-Stuttgart,2022-01-08,15:30,Greuther Fürth,0–0,Stuttgart,,Sportpark Ronhof Thomas Sommer,Felix Brych,/en/matches/a77ad9e5/Greuther-Furth-Stuttgart-January-8-2022-Bundesliga
GER-Bundesliga,2122,2022-01-08 Hoffenheim-Augsburg,2022-01-08,15:30,Hoffenheim,3–1,Augsburg,500,PreZero Arena,Benjamin Cortus,/en/matches/6eec4f11/Hoffenheim-Augsburg-January-8-2022-Bundesliga
GER-Bundesliga,2122,2022-01-08 Leverkusen-Union Berlin,2022-01-08,15:30,Leverkusen,2–2,Union Berlin,,BayArena,Matthias Jöllenbeck,/en/matches/68a83d9e/Leverkusen-Union-Berlin-January-8-2022-Bundesliga
GER-Bundesliga,2122,2022-01-08 RB Leipzig-Mainz 05,2022-01-08,15:30,RB Leipzig,4–1,Mainz 05,,Red Bull Arena,Deniz Aytekin,/en/matches/6d2b8230/RB-Leipzig-Mainz-05-January-8-2022-Bundesliga
GER-Bundesliga,2122,2022-01-09 Bochum-Wolfsburg,2022-01-09,17:30,Bochum,1–0,Wolfsburg,,Vonovia Ruhrstadion,Daniel Schlager,/en/matches/864b04fa/Bochum-Wolfsburg-January-9-2022-Bundesliga
GER-Bundesliga,2122,2022-01-09 Hertha BSC-Köln,2022-01-09,15:30,Hertha BSC,1–3,Köln,3000,Olympiastadion Berlin,Tobias Stieler,/en/matches/7cc5c3df/Hertha-BSC-Koln-January-9-2022-Bundesliga
GER-Bundesliga,2122,2022-01-14 Dortmund-Freiburg,2022-01-14,20:30,Dortmund,5–1,Freiburg,750,Signal Iduna Park,Florian Badstübner,/en/matches/e6e155ee/Dortmund-Freiburg-January-14-2022-Bundesliga
GER-Bundesliga,2122,2022-01-15 Gladbach-Leverkusen,2022-01-15,18:30,Gladbach,1–2,Leverkusen,750,Stadion im Borussia-Park,Sascha Stegemann,/en/matches/f3ca871d/Monchengladbach-Leverkusen-January-15-2022-Bundesliga
GER-Bundesliga,2122,2022-01-15 Köln-Bayern Munich,2022-01-15,15:30,Köln,0–4,Bayern Munich,1000,RheinEnergieSTADION,Tobias Welz,/en/matches/9628e665/Koln-Bayern-Munich-January-15-2022-Bundesliga
GER-Bundesliga,2122,2022-01-15 Mainz 05-Bochum,2022-01-15,15:30,Mainz 05,1–0,Bochum,1000,Mewa Arena,Frank Willenborg,/en/matches/a7250685/Mainz-05-Bochum-January-15-2022-Bundesliga
GER-Bundesliga,2122,2022-01-15 Stuttgart-RB Leipzig,2022-01-15,15:30,Stuttgart,0–2,RB Leipzig,500,Mercedes-Benz Arena,Daniel Schlager,/en/matches/4250c711/Stuttgart-RB-Leipzig-January-15-2022-Bundesliga
GER-Bundesliga,2122,2022-01-15 Union Berlin-Hoffenheim,2022-01-15,15:30,Union Berlin,2–1,Hoffenheim,3000,Stadion An der Alten Försterei,Martin Petersen,/en/matches/8ec6d058/Union-Berlin-Hoffenheim-January-15-2022-Bundesliga
GER-Bundesliga,2122,2022-01-15 Wolfsburg-Hertha BSC,2022-01-15,15:30,Wolfsburg,0–0,Hertha BSC,500,Volkswagen Arena,Robert Hartmann,/en/matches/ae551ba1/Wolfsburg-Hertha-BSC-January-15-2022-Bundesliga
GER-Bundesliga,2122,2022-01-16 Arminia-Greuther Fürth,2022-01-16,17:30,Arminia,2–2,Greuther Fürth,750,SchücoArena,Christian Dingert,/en/matches/8a633b19/Arminia-Bielefeld-Greuther-Furth-January-16-2022-Bundesliga
GER-Bundesliga,2122,2022-01-16 Augsburg-Eintracht Frankfurt,2022-01-16,15:30,Augsburg,1–1,Eintracht Frankfurt,,WWK Arena,Sven Jablonski,/en/matches/c63c7a3d/Augsburg-Eintracht-Frankfurt-January-16-2022-Bundesliga
GER-Bundesliga,2122,2022-01-21 Eintracht Frankfurt-Arminia,2022-01-21,20:30,Eintracht Frankfurt,0–2,Arminia,1000,Deutsche Bank Park,Tobias Reichel,/en/matches/3347ee68/Eintracht-Frankfurt-Arminia-Bielefeld-January-21-2022-Bundesliga
GER-Bundesliga,2122,2022-01-22 Bochum-Köln,2022-01-22,18:30,Bochum,2–2,Köln,750,Vonovia Ruhrstadion,Matthias Jöllenbeck,/en/matches/01da71d0/Bochum-Koln-January-22-2022-Bundesliga
GER-Bundesliga,2122,2022-01-22 Freiburg-Stuttgart,2022-01-22,15:30,Freiburg,2–0,Stuttgart,500,Europa-Park Stadion,Tobias Stieler,/en/matches/ee0352ea/Freiburg-Stuttgart-January-22-2022-Bundesliga
GER-Bundesliga,2122,2022-01-22 Gladbach-Union Berlin,2022-01-22,15:30,Gladbach,1–2,Union Berlin,750,Stadion im Borussia-Park,Felix Brych,/en/matches/10ccd5fe/Monchengladbach-Union-Berlin-January-22-2022-Bundesliga
GER-Bundesliga,2122,2022-01-22 Greuther Fürth-Mainz 05,2022-01-22,15:30,Greuther Fürth,2–1,Mainz 05,,Sportpark Ronhof Thomas Sommer,Robert Schröder,/en/matches/16f88e72/Greuther-Furth-Mainz-05-January-22-2022-Bundesliga
GER-Bundesliga,2122,2022-01-22 Hoffenheim-Dortmund,2022-01-22,15:30,Hoffenheim,2–3,Dortmund,500,PreZero Arena,Deniz Aytekin,/en/matches/87ba1cfd/Hoffenheim-Dortmund-January-22-2022-Bundesliga
GER-Bundesliga,2122,2022-01-22 Leverkusen-Augsburg,2022-01-22,15:30,Leverkusen,5–1,Augsburg,750,BayArena,Daniel Schlager,/en/matches/0c94e33f/Leverkusen-Augsburg-January-22-2022-Bundesliga
GER-Bundesliga,2122,2022-01-23 Hertha BSC-Bayern Munich,2022-01-23,17:30,Hertha BSC,1–4,Bayern Munich,3000,Olympiastadion Berlin,Bastian Dankert,/en/matches/3f46e462/Hertha-BSC-Bayern-Munich-January-23-2022-Bundesliga
GER-Bundesliga,2122,2022-01-23 RB Leipzig-Wolfsburg,2022-01-23,15:30,RB Leipzig,2–0,Wolfsburg,1000,Red Bull Arena,Daniel Siebert,/en/matches/a9545f25/RB-Leipzig-Wolfsburg-January-23-2022-Bundesliga
GER-Bundesliga,2122,2022-02-04 Hertha BSC-Bochum,2022-02-04,20:30,Hertha BSC,1–1,Bochum,3000,Olympiastadion Berlin,Marco Fritz,/en/matches/656c2420/Hertha-BSC-Bochum-February-4-2022-Bundesliga
GER-Bundesliga,2122,2022-02-05 Arminia-Gladbach,2022-02-05,15:30,Arminia,1–1,Gladbach,10000,SchücoArena,Benjamin Cortus,/en/matches/23880eb6/Arminia-Bielefeld-Monchengladbach-February-5-2022-Bundesliga
GER-Bundesliga,2122,2022-02-05 Augsburg-Union Berlin,2022-02-05,15:30,Augsburg,2–0,Union Berlin,7600,WWK Arena,Harm Osmers,/en/matches/aea1c9e4/Augsburg-Union-Berlin-February-5-2022-Bundesliga
GER-Bundesliga,2122,2022-02-05 Bayern Munich-RB Leipzig,2022-02-05,18:30,Bayern Munich,3–2,RB Leipzig,10000,Allianz Arena,Sven Jablonski,/en/matches/03e077d0/Bayern-Munich-RB-Leipzig-February-5-2022-Bundesliga
GER-Bundesliga,2122,2022-02-05 Köln-Freiburg,2022-02-05,15:30,Köln,1–0,Freiburg,10000,RheinEnergieSTADION,Felix Brych,/en/matches/a0c3c822/Koln-Freiburg-February-5-2022-Bundesliga
GER-Bundesliga,2122,2022-02-05 Mainz 05-Hoffenheim,2022-02-05,15:30,Mainz 05,2–0,Hoffenheim,6800,Mewa Arena,Christian Dingert,/en/matches/ba42179b/Mainz-05-Hoffenheim-February-5-2022-Bundesliga
GER-Bundesliga,2122,2022-02-05 Stuttgart-Eintracht Frankfurt,2022-02-05,15:30,Stuttgart,2–3,Eintracht Frankfurt,10000,Mercedes-Benz Arena,Sascha Stegemann,/en/matches/05500317/Stuttgart-Eintracht-Frankfurt-February-5-2022-Bundesliga
GER-Bundesliga,2122,2022-02-06 Dortmund-Leverkusen,2022-02-06,15:30,Dortmund,2–5,Leverkusen,10000,Signal Iduna Park,Daniel Siebert,/en/matches/2574fa35/Dortmund-Leverkusen-February-6-2022-Bundesliga
GER-Bundesliga,2122,2022-02-06 Wolfsburg-Greuther Fürth,2022-02-06,17:30,Wolfsburg,4–1,Greuther Fürth,500,Volkswagen Arena,Martin Petersen,/en/matches/c6f4eb7d/Wolfsburg-Greuther-Furth-February-6-2022-Bundesliga
GER-Bundesliga,2122,2022-02-11 RB Leipzig-Köln,2022-02-11,20:30,RB Leipzig,3–1,Köln,15000,Red Bull Arena,Florian Badstübner,/en/matches/6d6b360d/RB-Leipzig-Koln-February-11-2022-Bundesliga
GER-Bundesliga,2122,2022-02-12 Bochum-Bayern Munich,2022-02-12,15:30,Bochum,4–2,Bayern Munich,10000,Vonovia Ruhrstadion,Robert Schröder,/en/matches/6c4c8471/Bochum-Bayern-Munich-February-12-2022-Bundesliga
GER-Bundesliga,2122,2022-02-12 Eintracht Frankfurt-Wolfsburg,2022-02-12,15:30,Eintracht Frankfurt,0–2,Wolfsburg,10000,Deutsche Bank Park,Frank Willenborg,/en/matches/5dfa02fd/Eintracht-Frankfurt-Wolfsburg-February-12-2022-Bundesliga
GER-Bundesliga,2122,2022-02-12 Freiburg-Mainz 05,2022-02-12,15:30,Freiburg,1–1,Mainz 05,10000,Europa-Park Stadion,Deniz Aytekin,/en/matches/0125bef4/Freiburg-Mainz-05-February-12-2022-Bundesliga
GER-Bundesliga,2122,2022-02-12 Gladbach-Augsburg,2022-02-12,15:30,Gladbach,3–2,Augsburg,10000,Stadion im Borussia-Park,Tobias Welz,/en/matches/2053af19/Monchengladbach-Augsburg-February-12-2022-Bundesliga
GER-Bundesliga,2122,2022-02-12 Greuther Fürth-Hertha BSC,2022-02-12,15:30,Greuther Fürth,2–1,Hertha BSC,9000,Sportpark Ronhof Thomas Sommer,Daniel Schlager,/en/matches/03a47695/Greuther-Furth-Hertha-BSC-February-12-2022-Bundesliga
GER-Bundesliga,2122,2022-02-12 Leverkusen-Stuttgart,2022-02-12,18:30,Leverkusen,4–2,Stuttgart,10000,BayArena,Felix Brych,/en/matches/f40d4733/Leverkusen-Stuttgart-February-12-2022-Bundesliga
GER-Bundesliga,2122,2022-02-13 Hoffenheim-Arminia,2022-02-13,17:30,Hoffenheim,2–0,Arminia,10000,PreZero Arena,Robert Hartmann,/en/matches/082f0997/Hoffenheim-Arminia-Bielefeld-February-13-2022-Bundesliga
GER-Bundesliga,2122,2022-02-13 Union Berlin-Dortmund,2022-02-13,15:30,Union Berlin,0–3,Dortmund,10000,Stadion An der Alten Försterei,Matthias Jöllenbeck,/en/matches/17dab886/Union-Berlin-Dortmund-February-13-2022-Bundesliga
GER-Bundesliga,2122,2022-02-18 Mainz 05-Leverkusen,2022-02-18,20:30,Mainz 05,3–2,Leverkusen,10000,Mewa Arena,Benjamin Cortus,/en/matches/88eed3ef/Mainz-05-Leverkusen-February-18-2022-Bundesliga
GER-Bundesliga,2122,2022-02-19 Arminia-Union Berlin,2022-02-19,15:30,Arminia,1–0,Union Berlin,10000,SchücoArena,Daniel Schlager,/en/matches/80eaf904/Arminia-Bielefeld-Union-Berlin-February-19-2022-Bundesliga
GER-Bundesliga,2122,2022-02-19 Augsburg-Freiburg,2022-02-19,15:30,Augsburg,1–2,Freiburg,15000,WWK Arena,Daniel Siebert,/en/matches/dccae51a/Augsburg-Freiburg-February-19-2022-Bundesliga
GER-Bundesliga,2122,2022-02-19 Köln-Eintracht Frankfurt,2022-02-19,18:30,Köln,1–0,Eintracht Frankfurt,10000,RheinEnergieSTADION,Christian Dingert,/en/matches/7c56c1bf/Koln-Eintracht-Frankfurt-February-19-2022-Bundesliga
GER-Bundesliga,2122,2022-02-19 Stuttgart-Bochum,2022-02-19,15:30,Stuttgart,1–1,Bochum,20059,Mercedes-Benz Arena,Harm Osmers,/en/matches/6f5e82da/Stuttgart-Bochum-February-19-2022-Bundesliga
GER-Bundesliga,2122,2022-02-19 Wolfsburg-Hoffenheim,2022-02-19,15:30,Wolfsburg,1–2,Hoffenheim,7145,Volkswagen Arena,Felix Zwayer,/en/matches/b86e2d69/Wolfsburg-Hoffenheim-February-19-2022-Bundesliga
GER-Bundesliga,2122,2022-02-20 Bayern Munich-Greuther Fürth,2022-02-20,15:30,Bayern Munich,4–1,Greuther Fürth,25000,Allianz Arena,Robert Hartmann,/en/matches/5ed7d173/Bayern-Munich-Greuther-Furth-February-20-2022-Bundesliga
GER-Bundesliga,2122,2022-02-20 Dortmund-Gladbach,2022-02-20,17:30,Dortmund,6–0,Gladbach,10000,Signal Iduna Park,Marco Fritz,/en/matches/43a215f9/Dortmund-Monchengladbach-February-20-2022-Bundesliga
GER-Bundesliga,2122,2022-02-20 Hertha BSC-RB Leipzig,2022-02-20,19:30,Hertha BSC,1–6,RB Leipzig,10000,Olympiastadion Berlin,Patrick Ittrich,/en/matches/7bce087d/Hertha-BSC-RB-Leipzig-February-20-2022-Bundesliga
GER-Bundesliga,2122,2022-02-25 Hoffenheim-Stuttgart,2022-02-25,20:30,Hoffenheim,2–1,Stuttgart,18099,PreZero Arena,Matthias Jöllenbeck,/en/matches/64a8de69/Hoffenheim-Stuttgart-February-25-2022-Bundesliga
GER-Bundesliga,2122,2022-02-26 Eintracht Frankfurt-Bayern Munich,2022-02-26,18:30,Eintracht Frankfurt,0–1,Bayern Munich,25000,Deutsche Bank Park,Florian Badstübner,/en/matches/a94ebd93/Eintracht-Frankfurt-Bayern-Munich-February-26-2022-Bundesliga
GER-Bundesliga,2122,2022-02-26 Freiburg-Hertha BSC,2022-02-26,15:30,Freiburg,3–0,Hertha BSC,25000,Europa-Park Stadion,Sven Jablonski,/en/matches/176632d7/Freiburg-Hertha-BSC-February-26-2022-Bundesliga
GER-Bundesliga,2122,2022-02-26 Gladbach-Wolfsburg,2022-02-26,15:30,Gladbach,2–2,Wolfsburg,10000,Stadion im Borussia-Park,Tobias Reichel,/en/matches/c915ef55/Monchengladbach-Wolfsburg-February-26-2022-Bundesliga
GER-Bundesliga,2122,2022-02-26 Greuther Fürth-Köln,2022-02-26,15:30,Greuther Fürth,1–1,Köln,9200,Sportpark Ronhof Thomas Sommer,Robert Schörgenhofer,/en/matches/8b25d36f/Greuther-Furth-Koln-February-26-2022-Bundesliga
GER-Bundesliga,2122,2022-02-26 Leverkusen-Arminia,2022-02-26,15:30,Leverkusen,3–0,Arminia,10000,BayArena,Martin Petersen,/en/matches/1e99f87f/Leverkusen-Arminia-Bielefeld-February-26-2022-Bundesliga
GER-Bundesliga,2122,2022-02-26 Union Berlin-Mainz 05,2022-02-26,15:30,Union Berlin,3–1,Mainz 05,10000,Stadion An der Alten Försterei,Bastian Dankert,/en/matches/d8cf30ac/Union-Berlin-Mainz-05-February-26-2022-Bundesliga
GER-Bundesliga,2122,2022-02-27 Augsburg-Dortmund,2022-02-27,17:30,Augsburg,1–1,Dortmund,15330,WWK Arena,Deniz Aytekin,/en/matches/da6f8ee7/Augsburg-Dortmund-February-27-2022-Bundesliga
GER-Bundesliga,2122,2022-02-27 Bochum-RB Leipzig,2022-02-27,15:30,Bochum,0–1,RB Leipzig,10000,Vonovia Ruhrstadion,Felix Brych,/en/matches/f60aa0c6/Bochum-RB-Leipzig-February-27-2022-Bundesliga
GER-Bundesliga,2122,2022-03-04 Arminia-Augsburg,2022-03-04,20:30,Arminia,0–1,Augsburg,19460,SchücoArena,Felix Brych,/en/matches/1dc51e51/Arminia-Bielefeld-Augsburg-March-4-2022-Bundesliga
