league,season,game,date,time,home_team,score,away_team,attendance,venue,referee,match_report
ITA-Serie A,2223,2022-10-31 Hellas Verona-Roma,2022-10-31,18:30,Hellas Verona,1–3,Roma,24000,Stadio Marc'Antonio Bentegodi,Juan Sacchi,/en/matches/a5748739/Hellas-Verona-Roma-October-31-2022-Serie-A
ITA-Serie A,2223,2022-10-31 Monza-Bologna,2022-10-31,20:45,Monza,1–2,Bologna,11388,U-Power Stadium,Luca Pairetto,/en/matches/b8726ee1/Monza-Bologna-October-31-2022-Serie-A
ITA-Serie A,2223,2022-11-04 Udinese-Lecce,2022-11-04,20:45,Udinese,1–1,Lecce,21834,Dacia Arena,Francesco Fourneau,/en/matches/9d62ed82/Udinese-Lecce-November-4-2022-Serie-A
ITA-Serie A,2223,2022-11-05 Atalanta-Napoli,2022-11-05,18:00,Atalanta,1–2,Napoli,19363,Gewiss Stadium,Maurizio Mariani,/en/matches/1ce36894/Atalanta-Napoli-November-5-2022-Serie-A
ITA-Serie A,2223,2022-11-05 Empoli-Sassuolo,2022-11-05,15:00,Empoli,1–0,Sassuolo,7834,Stadio Carlo Castellani,Ermanno Feliciani,/en/matches/03de512c/Empoli-Sassuolo-November-5-2022-Serie-A
ITA-Serie A,2223,2022-11-05 Milan-Spezia,2022-11-05,20:45,Milan,2–1,Spezia,71099,Stadio Giuseppe Meazza,Michael Fabbri,/en/matches/3a4b495b/Milan-Spezia-November-5-2022-Serie-A
ITA-Serie A,2223,2022-11-05 Salernitana-Cremonese,2022-11-05,15:00,Salernitana,2–2,Cremonese,16780,Stadio Arechi,Matteo Marchetti,/en/matches/871ec5bd/Salernitana-Cremonese-November-5-2022-Serie-A
ITA-Serie A,2223,2022-11-06 Bologna-Torino,2022-11-06,12:30,Bologna,2–1,Torino,23168,Stadio Renato Dall'Ara,Antonio Giua,/en/matches/93bc56e9/Bologna-Torino-November-6-2022-Serie-A
ITA-Serie A,2223,2022-11-06 Juventus-Inter,2022-11-06,20:45,Juventus,2–0,Inter,40093,Allianz Stadium,Daniele Doveri,/en/matches/5c19d6a1/Derby-dItalia-Juventus-Internazionale-November-6-2022-Serie-A
ITA-Serie A,2223,2022-11-06 Monza-Hellas Verona,2022-11-06,15:00,Monza,2–0,Hellas Verona,11723,U-Power Stadium,Francesco Cosso,/en/matches/27024e3f/Monza-Hellas-Verona-November-6-2022-Serie-A
ITA-Serie A,2223,2022-11-06 Roma-Lazio,2022-11-06,18:00,Roma,0–1,Lazio,62847,Stadio Olimpico,Daniele Orsato,/en/matches/892d3ce3/Roma-Lazio-November-6-2022-Serie-A
ITA-Serie A,2223,2022-11-06 Sampdoria-Fiorentina,2022-11-06,15:00,Sampdoria,0–2,Fiorentina,19226,Stadio Comunale Luigi Ferraris,Livio Marinelli,/en/matches/9dbe93c2/Sampdoria-Fiorentina-November-6-2022-Serie-A
ITA-Serie A,2223,2022-11-08 Cremonese-Milan,2022-11-08,20:45,Cremonese,0–0,Milan,14610,Stadio Giovanni Zini,Antonio Rapuano,/en/matches/ca82e0f9/Cremonese-Milan-November-8-2022-Serie-A
ITA-Serie A,2223,2022-11-08 Napoli-Empoli,2022-11-08,18:30,Napoli,2–0,Empoli,36000,Stadio Diego Armando Maradona,Luca Pairetto,/en/matches/1ba68186/Napoli-Empoli-November-8-2022-Serie-A
ITA-Serie A,2223,2022-11-08 Spezia-Udinese,2022-11-08,18:30,Spezia,1–1,Udinese,6900,Stadio Alberto Picco,Marco Piccinini,/en/matches/21c7a48f/Spezia-Udinese-November-8-2022-Serie-A
ITA-Serie A,2223,2022-11-09 Fiorentina-Salernitana,2022-11-09,20:45,Fiorentina,2–1,Salernitana,27329,Stadio Artemio Franchi,Federico La Penna,/en/matches/d03642ed/Fiorentina-Salernitana-November-9-2022-Serie-A
ITA-Serie A,2223,2022-11-09 Inter-Bologna,2022-11-09,20:45,Inter,6–1,Bologna,69312,Stadio Giuseppe Meazza,Andrea Colombo,/en/matches/fcc0539a/Internazionale-Bologna-November-9-2022-Serie-A
ITA-Serie A,2223,2022-11-09 Lecce-Atalanta,2022-11-09,18:30,Lecce,2–1,Atalanta,23797,Stadio Comunale Via Del Mare,Gianluca Aureliano,/en/matches/1b9b7480/Lecce-Atalanta-November-9-2022-Serie-A
ITA-Serie A,2223,2022-11-09 Sassuolo-Roma,2022-11-09,18:30,Sassuolo,1–1,Roma,16665,Mapei Stadium - Città del Tricolore,Giovanni Ayroldi,/en/matches/2c1655ec/Sassuolo-Roma-November-9-2022-Serie-A
ITA-Serie A,2223,2022-11-09 Torino-Sampdoria,2022-11-09,20:45,Torino,2–0,Sampdoria,15593,Stadio Olimpico di Torino,Davide Massa,/en/matches/ee91c50a/Torino-Sampdoria-November-9-2022-Serie-A
ITA-Serie A,2223,2022-11-10 Hellas Verona-Juventus,2022-11-10,18:30,Hellas Verona,0–1,Juventus,21934,Stadio Marc'Antonio Bentegodi,Marco Di Bello,/en/matches/e12082b8/Hellas-Verona-Juventus-November-10-2022-Serie-A
ITA-Serie A,2223,2022-11-10 Lazio-Monza,2022-11-10,20:45,Lazio,1–0,Monza,36000,Stadio Olimpico,Alberto Santoro,/en/matches/cada0de5/Lazio-Monza-November-10-2022-Serie-A
ITA-Serie A,2223,2022-11-11 Empoli-Cremonese,2022-11-11,20:45,Empoli,2–0,Cremonese,8077,Stadio Carlo Castellani,Federico Dionisi,/en/matches/df64bd6f/Empoli-Cremonese-November-11-2022-Serie-A
ITA-Serie A,2223,2022-11-12 Bologna-Sassuolo,2022-11-12,20:45,Bologna,3–0,Sassuolo,20811,Stadio Renato Dall'Ara,Ivan Pezzuto,/en/matches/09697cf3/Bologna-Sassuolo-November-12-2022-Serie-A
ITA-Serie A,2223,2022-11-12 Napoli-Udinese,2022-11-12,15:00,Napoli,3–2,Udinese,51000,Stadio Diego Armando Maradona,Giovanni Ayroldi,/en/matches/f1eb6e94/Napoli-Udinese-November-12-2022-Serie-A
ITA-Serie A,2223,2022-11-12 Sampdoria-Lecce,2022-11-12,18:00,Sampdoria,0–2,Lecce,20211,Stadio Comunale Luigi Ferraris,Daniele Doveri,/en/matches/08f8d9a3/Sampdoria-Lecce-November-12-2022-Serie-A
ITA-Serie A,2223,2022-11-13 Atalanta-Inter,2022-11-13,12:30,Atalanta,2–3,Inter,19353,Gewiss Stadium,Daniele Chiffi,/en/matches/155e504e/Atalanta-Internazionale-November-13-2022-Serie-A
ITA-Serie A,2223,2022-11-13 Hellas Verona-Spezia,2022-11-13,15:00,Hellas Verona,1–2,Spezia,18000,Stadio Marc'Antonio Bentegodi,Fabio Maresca,/en/matches/c1a9d593/Hellas-Verona-Spezia-November-13-2022-Serie-A
ITA-Serie A,2223,2022-11-13 Juventus-Lazio,2022-11-13,20:45,Juventus,3–0,Lazio,38729,Allianz Stadium,Davide Massa,/en/matches/926113a9/Juventus-Lazio-November-13-2022-Serie-A
ITA-Serie A,2223,2022-11-13 Milan-Fiorentina,2022-11-13,18:00,Milan,2–1,Fiorentina,73007,Stadio Giuseppe Meazza,Simone Sozza,/en/matches/aad9d12b/Milan-Fiorentina-November-13-2022-Serie-A
ITA-Serie A,2223,2022-11-13 Monza-Salernitana,2022-11-13,15:00,Monza,3–0,Salernitana,12372,U-Power Stadium,Antonio Giua,/en/matches/7f01a577/Monza-Salernitana-November-13-2022-Serie-A
ITA-Serie A,2223,2022-11-13 Roma-Torino,2022-11-13,15:00,Roma,1–1,Torino,61168,Stadio Olimpico,Antonio Rapuano,/en/matches/579ceb27/Roma-Torino-November-13-2022-Serie-A
ITA-Serie A,2223,2023-01-04 Cremonese-Juventus,2023-01-04,18:30,Cremonese,0–1,Juventus,14896,Stadio Giovanni Zini,Giovanni Ayroldi,/en/matches/fc78363f/Cremonese-Juventus-January-4-2023-Serie-A
ITA-Serie A,2223,2023-01-04 Fiorentina-Monza,2023-01-04,18:30,Fiorentina,1–1,Monza,31190,Stadio Artemio Franchi,Ermanno Feliciani,/en/matches/b5100dd9/Fiorentina-Monza-January-4-2023-Serie-A
ITA-Serie A,2223,2023-01-04 Inter-Napoli,2023-01-04,20:45,Inter,1–0,Napoli,75470,Stadio Giuseppe Meazza,Simone Sozza,/en/matches/2825e6b8/Internazionale-Napoli-January-4-2023-Serie-A
ITA-Serie A,2223,2023-01-04 Lecce-Lazio,2023-01-04,16:30,Lecce,2–1,Lazio,26084,Stadio Comunale Via Del Mare,Livio Marinelli,/en/matches/c4a2de77/Lecce-Lazio-January-4-2023-Serie-A
ITA-Serie A,2223,2023-01-04 Roma-Bologna,2023-01-04,16:30,Roma,1–0,Bologna,62092,Stadio Olimpico,Alberto Santoro,/en/matches/94763792/Roma-Bologna-January-4-2023-Serie-A
ITA-Serie A,2223,2023-01-04 Salernitana-Milan,2023-01-04,12:30,Salernitana,1–2,Milan,29541,Stadio Arechi,Francesco Fourneau,/en/matches/172891bf/Salernitana-Milan-January-4-2023-Serie-A
ITA-Serie A,2223,2023-01-04 Sassuolo-Sampdoria,2023-01-04,12:30,Sassuolo,1–2,Sampdoria,8000,Mapei Stadium - Città del Tricolore,Fabio Maresca,/en/matches/066d6ebe/Sassuolo-Sampdoria-January-4-2023-Serie-A
ITA-Serie A,2223,2023-01-04 Spezia-Atalanta,2023-01-04,14:30,Spezia,2–2,Atalanta,7417,Stadio Alberto Picco,Antonio Giua,/en/matches/1468d56b/Spezia-Atalanta-January-4-2023-Serie-A
ITA-Serie A,2223,2023-01-04 Torino-Hellas Verona,2023-01-04,14:30,Torino,1–1,Hellas Verona,15000,Stadio Olimpico di Torino,Federico Dionisi,/en/matches/25fb9390/Torino-Hellas-Verona-January-4-2023-Serie-A
ITA-Serie A,2223,2023-01-04 Udinese-Empoli,2023-01-04,20:45,Udinese,1–1,Empoli,19237,Dacia Arena,Marco Serra,/en/matches/47316e44/Udinese-Empoli-January-4-2023-Serie-A
ITA-Serie A,2223,2023-01-07 Fiorentina-Sassuolo,2023-01-07,15:00,Fiorentina,2–1,Sassuolo,29695,Stadio Artemio Franchi,Gianluca Manganiello,/en/matches/76065d07/Fiorentina-Sassuolo-January-7-2023-Serie-A
ITA-Serie A,2223,2023-01-07 Juventus-Udinese,2023-01-07,18:00,Juventus,1–0,Udinese,39536,Allianz Stadium,Matteo Marchetti,/en/matches/83f4ac3e/Juventus-Udinese-January-7-2023-Serie-A
ITA-Serie A,2223,2023-01-07 Monza-Inter,2023-01-07,20:45,Monza,2–2,Inter,13622,U-Power Stadium,Juan Sacchi,/en/matches/529bca76/Monza-Internazionale-January-7-2023-Serie-A
ITA-Serie A,2223,2023-01-08 Lazio-Empoli,2023-01-08,15:00,Lazio,2–2,Empoli,31000,Stadio Olimpico,Ivan Pezzuto,/en/matches/c792ad8e/Lazio-Empoli-January-8-2023-Serie-A
ITA-Serie A,2223,2023-01-08 Milan-Roma,2023-01-08,20:45,Milan,2–2,Roma,74103,Stadio Giuseppe Meazza,Davide Massa,/en/matches/7df41f5d/Milan-Roma-January-8-2023-Serie-A
ITA-Serie A,2223,2023-01-08 Salernitana-Torino,2023-01-08,12:30,Salernitana,1–1,Torino,16300,Stadio Arechi,Andrea Colombo,/en/matches/b6ec4538/Salernitana-Torino-January-8-2023-Serie-A
ITA-Serie A,2223,2023-01-08 Sampdoria-Napoli,2023-01-08,18:00,Sampdoria,0–2,Napoli,24490,Stadio Comunale Luigi Ferraris,Rosario Abisso,/en/matches/461e1cd9/Sampdoria-Napoli-January-8-2023-Serie-A
ITA-Serie A,2223,2023-01-08 Spezia-Lecce,2023-01-08,15:00,Spezia,0–0,Lecce,7300,Stadio Alberto Picco,Daniele Chiffi,/en/matches/80887584/Spezia-Lecce-January-8-2023-Serie-A
ITA-Serie A,2223,2023-01-09 Bologna-Atalanta,2023-01-09,20:45,Bologna,1–2,Atalanta,16953,Stadio Renato Dall'Ara,Marco Di Bello,/en/matches/8e0a562e/Bologna-Atalanta-January-9-2023-Serie-A
ITA-Serie A,2223,2023-01-09 Hellas Verona-Cremonese,2023-01-09,18:30,Hellas Verona,2–0,Cremonese,3804,Stadio Marc'Antonio Bentegodi,Maurizio Mariani,/en/matches/69dfa487/Hellas-Verona-Cremonese-January-9-2023-Serie-A
ITA-Serie A,2223,2023-01-13 Napoli-Juventus,2023-01-13,20:45,Napoli,5–1,Juventus,60000,Stadio Diego Armando Maradona,Daniele Doveri,/en/matches/79fc240e/Napoli-Juventus-January-13-2023-Serie-A
ITA-Serie A,2223,2023-01-14 Cremonese-Monza,2023-01-14,15:00,Cremonese,2–3,Monza,11519,Stadio Giovanni Zini,Davide Massa,/en/matches/5c21bad9/Cremonese-Monza-January-14-2023-Serie-A
ITA-Serie A,2223,2023-01-14 Inter-Hellas Verona,2023-01-14,20:45,Inter,1–0,Hellas Verona,70734,Stadio Giuseppe Meazza,Michael Fabbri,/en/matches/001d9fe1/Internazionale-Hellas-Verona-January-14-2023-Serie-A
ITA-Serie A,2223,2023-01-14 Lecce-Milan,2023-01-14,18:00,Lecce,2–2,Milan,25942,Stadio Comunale Via Del Mare,Daniele Orsato,/en/matches/6bfdc35d/Lecce-Milan-January-14-2023-Serie-A
ITA-Serie A,2223,2023-01-15 Atalanta-Salernitana,2023-01-15,18:00,Atalanta,8–2,Salernitana,18499,Gewiss Stadium,Gianluca Aureliano,/en/matches/32c232da/Atalanta-Salernitana-January-15-2023-Serie-A
ITA-Serie A,2223,2023-01-15 Roma-Fiorentina,2023-01-15,20:45,Roma,2–0,Fiorentina,61327,Stadio Olimpico,Antonio Giua,/en/matches/ecf1ec87/Roma-Fiorentina-January-15-2023-Serie-A
ITA-Serie A,2223,2023-01-15 Sassuolo-Lazio,2023-01-15,12:30,Sassuolo,0–2,Lazio,10000,Mapei Stadium - Città del Tricolore,Luca Pairetto,/en/matches/b6c6949a/Sassuolo-Lazio-January-15-2023-Serie-A
ITA-Serie A,2223,2023-01-15 Torino-Spezia,2023-01-15,15:00,Torino,0–1,Spezia,15113,Stadio Olimpico di Torino,Davide Ghersini,/en/matches/6613b258/Torino-Spezia-January-15-2023-Serie-A
ITA-Serie A,2223,2023-01-15 Udinese-Bologna,2023-01-15,15:00,Udinese,1–2,Bologna,20486,Dacia Arena,Manuel Volpi,/en/matches/2697eeef/Udinese-Bologna-January-15-2023-Serie-A
ITA-Serie A,2223,2023-01-16 Empoli-Sampdoria,2023-01-16,20:45,Empoli,1–0,Sampdoria,10364,Stadio Carlo Castellani,Alberto Santoro,/en/matches/1be755c8/Empoli-Sampdoria-January-16-2023-Serie-A
ITA-Serie A,2223,2023-01-21 Fiorentina-Torino,2023-01-21,20:45,Fiorentina,0–1,Torino,29281,Stadio Artemio Franchi,Federico Dionisi,/en/matches/6479cc76/Fiorentina-Torino-January-21-2023-Serie-A
ITA-Serie A,2223,2023-01-21 Hellas Verona-Lecce,2023-01-21,15:00,Hellas Verona,2–0,Lecce,19955,Stadio Marc'Antonio Bentegodi,Federico La Penna,/en/matches/f1fff3fd/Hellas-Verona-Lecce-January-21-2023-Serie-A
ITA-Serie A,2223,2023-01-21 Salernitana-Napoli,2023-01-21,18:00,Salernitana,0–2,Napoli,18555,Stadio Arechi,Daniele Chiffi,/en/matches/a3682444/Salernitana-Napoli-January-21-2023-Serie-A
ITA-Serie A,2223,2023-01-22 Juventus-Atalanta,2023-01-22,20:45,Juventus,3–3,Atalanta,33565,Allianz Stadium,Livio Marinelli,/en/matches/186531ca/Juventus-Atalanta-January-22-2023-Serie-A
ITA-Serie A,2223,2023-01-22 Monza-Sassuolo,2023-01-22,15:00,Monza,1–1,Sassuolo,10200,U-Power Stadium,Alessandro Prontera,/en/matches/c695b21f/Monza-Sassuolo-January-22-2023-Serie-A
ITA-Serie A,2223,2023-01-22 Sampdoria-Udinese,2023-01-22,12:30,Sampdoria,0–1,Udinese,18642,Stadio Comunale Luigi Ferraris,Maurizio Mariani,/en/matches/44f6e3f2/Sampdoria-Udinese-January-22-2023-Serie-A
ITA-Serie A,2223,2023-01-22 Spezia-Roma,2023-01-22,18:00,Spezia,0–2,Roma,9153,Stadio Alberto Picco,Simone Sozza,/en/matches/30e3a23e/Spezia-Roma-January-22-2023-Serie-A
ITA-Serie A,2223,2023-01-23 Bologna-Cremonese,2023-01-23,18:30,Bologna,1–1,Cremonese,15587,Stadio Renato Dall'Ara,Matteo Marchetti,/en/matches/cbea426b/Bologna-Cremonese-January-23-2023-Serie-A
ITA-Serie A,2223,2023-01-23 Inter-Empoli,2023-01-23,20:45,Inter,0–1,Empoli,65476,Stadio Giuseppe Meazza,Antonio Rapuano,/en/matches/10fbe0f2/Internazionale-Empoli-January-23-2023-Serie-A
ITA-Serie A,2223,2023-01-24 Lazio-Milan,2023-01-24,20:45,Lazio,4–0,Milan,47000,Stadio Olimpico,Marco Di Bello,/en/matches/7037e95a/Lazio-Milan-January-24-2023-Serie-A
ITA-Serie A,2223,2023-01-27 Bologna-Spezia,2023-01-27,18:30,Bologna,2–0,Spezia,17213,Stadio Renato Dall'Ara,Luca Massimi,/en/matches/1d0fd8c2/Bologna-Spezia-January-27-2023-Serie-A
ITA-Serie A,2223,2023-01-27 Lecce-Salernitana,2023-01-27,20:45,Lecce,1–2,Salernitana,24446,Stadio Comunale Via Del Mare,Davide Massa,/en/matches/e9135f8a/Lecce-Salernitana-January-27-2023-Serie-A
ITA-Serie A,2223,2023-01-28 Atalanta-Sampdoria,2023-01-28,20:45,Atalanta,2–0,Sampdoria,19095,Gewiss Stadium,Daniele Doveri,/en/matches/cb0becb9/Atalanta-Sampdoria-January-28-2023-Serie-A
ITA-Serie A,2223,2023-01-28 Cremonese-Inter,2023-01-28,18:00,Cremonese,1–2,Inter,14554,Stadio Giovanni Zini,Maurizio Mariani,/en/matches/df7be0f9/Cremonese-Internazionale-January-28-2023-Serie-A
ITA-Serie A,2223,2023-01-28 Empoli-Torino,2023-01-28,15:00,Empoli,2–2,Torino,8029,Stadio Carlo Castellani,Matteo Marcenaro,/en/matches/621ac50b/Empoli-Torino-January-28-2023-Serie-A
ITA-Serie A,2223,2023-01-29 Juventus-Monza,2023-01-29,15:00,Juventus,0–2,Monza,39393,Allianz Stadium,Gianluca Aureliano,/en/matches/56f5c9a8/Juventus-Monza-January-29-2023-Serie-A
ITA-Serie A,2223,2023-01-29 Lazio-Fiorentina,2023-01-29,18:00,Lazio,1–1,Fiorentina,43000,Stadio Olimpico,Andrea Colombo,/en/matches/d24399b4/Lazio-Fiorentina-January-29-2023-Serie-A
ITA-Serie A,2223,2023-01-29 Milan-Sassuolo,2023-01-29,12:30,Milan,2–5,Sassuolo,70428,Stadio Giuseppe Meazza,Antonio Giua,/en/matches/9a8fdc4b/Milan-Sassuolo-January-29-2023-Serie-A
ITA-Serie A,2223,2023-01-29 Napoli-Roma,2023-01-29,20:45,Napoli,2–1,Roma,48791,Stadio Diego Armando Maradona,Daniele Orsato,/en/matches/786fed72/Derby-del-Sole-Napoli-Roma-January-29-2023-Serie-A
ITA-Serie A,2223,2023-01-30 Udinese-Hellas Verona,2023-01-30,20:45,Udinese,1–1,Hellas Verona,17276,Dacia Arena,Luca Pairetto,/en/matches/f55180e6/Udinese-Hellas-Verona-January-30-2023-Serie-A
ITA-Serie A,2223,2023-02-04 Cremonese-Lecce,2023-02-04,15:00,Cremonese,0–2,Lecce,11189,Stadio Giovanni Zini,Daniele Orsato,/en/matches/9efd7838/Cremonese-Lecce-February-4-2023-Serie-A
ITA-Serie A,2223,2023-02-04 Roma-Empoli,2023-02-04,18:00,Roma,2–0,Empoli,60908,Stadio Olimpico,Federico Dionisi,/en/matches/7f7ae152/Roma-Empoli-February-4-2023-Serie-A
ITA-Serie A,2223,2023-02-04 Sassuolo-Atalanta,2023-02-04,20:45,Sassuolo,1–0,Atalanta,12611,Mapei Stadium - Città del Tricolore,Matteo Marcenaro,/en/matches/6b7d513c/Sassuolo-Atalanta-February-4-2023-Serie-A
ITA-Serie A,2223,2023-02-05 Fiorentina-Bologna,2023-02-05,18:00,Fiorentina,1–2,Bologna,30546,Stadio Artemio Franchi,Luca Pairetto,/en/matches/398db9e5/Derby-dellAppennino-Fiorentina-Bologna-February-5-2023-Serie-A
ITA-Serie A,2223,2023-02-05 Inter-Milan,2023-02-05,20:45,Inter,1–0,Milan,75584,Stadio Giuseppe Meazza,Davide Massa,/en/matches/c38bc949/Derby-della-Madonnina-Internazionale-Milan-February-5-2023-Serie-A
ITA-Serie A,2223,2023-02-05 Spezia-Napoli,2023-02-05,12:30,Spezia,0–3,Napoli,8700,Stadio Alberto Picco,Marco Di Bello,/en/matches/3aecb110/Spezia-Napoli-February-5-2023-Serie-A
ITA-Serie A,2223,2023-02-05 Torino-Udinese,2023-02-05,15:00,Torino,1–0,Udinese,16820,Stadio Olimpico di Torino,Alessandro Prontera,/en/matches/afff7705/Torino-Udinese-February-5-2023-Serie-A
ITA-Serie A,2223,2023-02-06 Hellas Verona-Lazio,2023-02-06,18:30,Hellas Verona,1–1,Lazio,20329,Stadio Marc'Antonio Bentegodi,Giovanni Ayroldi,/en/matches/032c7096/Hellas-Verona-Lazio-February-6-2023-Serie-A
ITA-Serie A,2223,2023-02-06 Monza-Sampdoria,2023-02-06,20:45,Monza,2–2,Sampdoria,11950,U-Power Stadium,Daniele Chiffi,/en/matches/ecac9c2e/Monza-Sampdoria-February-6-2023-Serie-A
ITA-Serie A,2223,2023-02-07 Salernitana-Juventus,2023-02-07,20:45,Salernitana,0–3,Juventus,26945,Stadio Arechi,Antonio Rapuano,/en/matches/e8f06195/Salernitana-Juventus-February-7-2023-Serie-A
ITA-Serie A,2223,2023-02-10 Milan-Torino,2023-02-10,20:45,Milan,1–0,Torino,68268,Stadio Giuseppe Meazza,Giovanni Ayroldi,/en/matches/71cfa6f4/Milan-Torino-February-10-2023-Serie-A
ITA-Serie A,2223,2023-02-11 Empoli-Spezia,2023-02-11,15:00,Empoli,2–2,Spezia,7871,Stadio Carlo Castellani,Antonio Giua,/en/matches/5d432e17/Empoli-Spezia-February-11-2023-Serie-A
ITA-Serie A,2223,2023-02-11 Lazio-Atalanta,2023-02-11,20:45,Lazio,0–2,Atalanta,41000,Stadio Olimpico,Daniele Orsato,/en/matches/b19b25a4/Lazio-Atalanta-February-11-2023-Serie-A
ITA-Serie A,2223,2023-02-11 Lecce-Roma,2023-02-11,18:00,Lecce,1–1,Roma,25200,Stadio Comunale Via Del Mare,Gianluca Aureliano,/en/matches/4bdf0904/Lecce-Roma-February-11-2023-Serie-A
ITA-Serie A,2223,2023-02-12 Bologna-Monza,2023-02-12,15:00,Bologna,0–1,Monza,21692,Stadio Renato Dall'Ara,Luca Zufferli,/en/matches/6c3c1d89/Bologna-Monza-February-12-2023-Serie-A
ITA-Serie A,2223,2023-02-12 Juventus-Fiorentina,2023-02-12,18:00,Juventus,1–0,Fiorentina,34844,Allianz Stadium,Michael Fabbri,/en/matches/4f041990/Juventus-Fiorentina-February-12-2023-Serie-A
ITA-Serie A,2223,2023-02-12 Napoli-Cremonese,2023-02-12,20:45,Napoli,3–0,Cremonese,50250,Stadio Diego Armando Maradona,Luca Massimi,/en/matches/0372e194/Napoli-Cremonese-February-12-2023-Serie-A
ITA-Serie A,2223,2023-02-12 Udinese-Sassuolo,2023-02-12,12:30,Udinese,2–2,Sassuolo,20912,Dacia Arena,Ivan Pezzuto,/en/matches/ffb15eb5/Udinese-Sassuolo-February-12-2023-Serie-A
ITA-Serie A,2223,2023-02-13 Hellas Verona-Salernitana,2023-02-13,18:30,Hellas Verona,1–0,Salernitana,17832,Stadio Marc'Antonio Bentegodi,Paolo Valeri,/en/matches/0c6b5f13/Hellas-Verona-Salernitana-February-13-2023-Serie-A
ITA-Serie A,2223,2023-02-13 Sampdoria-Inter,2023-02-13,20:45,Sampdoria,0–0,Inter,21575,Stadio Comunale Luigi Ferraris,Fabio Maresca,/en/matches/eb4740b9/Sampdoria-Internazionale-February-13-2023-Serie-A
ITA-Serie A,2223,2023-02-17 Sassuolo-Napoli,2023-02-17,20:45,Sassuolo,0–2,Napoli,15911,Mapei Stadium - Città del Tricolore,Andrea Colombo,/en/matches/581b5e33/Sassuolo-Napoli-February-17-2023-Serie-A
ITA-Serie A,2223,2023-02-18 Inter-Udinese,2023-02-18,20:45,Inter,3–1,Udinese,71248,Stadio Giuseppe Meazza,Federico Dionisi,/en/matches/ac4f1fd6/Internazionale-Udinese-February-18-2023-Serie-A
ITA-Serie A,2223,2023-02-18 Monza-Milan,2023-02-18,18:00,Monza,0–1,Milan,14012,U-Power Stadium,Antonio Rapuano,/en/matches/e80da77d/Monza-Milan-February-18-2023-Serie-A
ITA-Serie A,2223,2023-02-18 Sampdoria-Bologna,2023-02-18,15:00,Sampdoria,1–2,Bologna,18269,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,/en/matches/b1cd9b66/Sampdoria-Bologna-February-18-2023-Serie-A
ITA-Serie A,2223,2023-02-19 Atalanta-Lecce,2023-02-19,12:30,Atalanta,1–2,Lecce,19435,Gewiss Stadium,Marco Piccinini,/en/matches/10ee64ba/Atalanta-Lecce-February-19-2023-Serie-A
ITA-Serie A,2223,2023-02-19 Fiorentina-Empoli,2023-02-19,15:00,Fiorentina,1–1,Empoli,29663,Stadio Artemio Franchi,Alessandro Prontera,/en/matches/32c3a2f8/Fiorentina-Empoli-February-19-2023-Serie-A
ITA-Serie A,2223,2023-02-19 Roma-Hellas Verona,2023-02-19,20:45,Roma,1–0,Hellas Verona,61009,Stadio Olimpico,Simone Sozza,/en/matches/ce77b37c/Roma-Hellas-Verona-February-19-2023-Serie-A
ITA-Serie A,2223,2023-02-19 Salernitana-Lazio,2023-02-19,15:00,Salernitana,0–2,Lazio,14860,Stadio Arechi,Rosario Abisso,/en/matches/065f50e3/Salernitana-Lazio-February-19-2023-Serie-A
ITA-Serie A,2223,2023-02-19 Spezia-Juventus,2023-02-19,18:00,Spezia,0–2,Juventus,11767,Stadio Alberto Picco,Federico La Penna,/en/matches/9c021949/Spezia-Juventus-February-19-2023-Serie-A
ITA-Serie A,2223,2023-02-20 Torino-Cremonese,2023-02-20,20:45,Torino,2–2,Cremonese,19095,Stadio Olimpico di Torino,Giacomo Camplone,/en/matches/9e337291/Torino-Cremonese-February-20-2023-Serie-A
ITA-Serie A,2223,2023-02-25 Empoli-Napoli,2023-02-25,18:00,Empoli,0–2,Napoli,12624,Stadio Carlo Castellani,Giovanni Ayroldi,/en/matches/d75d0a23/Empoli-Napoli-February-25-2023-Serie-A
ITA-Serie A,2223,2023-02-25 Lecce-Sassuolo,2023-02-25,20:45,Lecce,0–1,Sassuolo,23760,Stadio Comunale Via Del Mare,Niccolò Baroni,/en/matches/1b5c17cb/Lecce-Sassuolo-February-25-2023-Serie-A
ITA-Serie A,2223,2023-02-26 Bologna-Inter,2023-02-26,12:30,Bologna,1–0,Inter,28317,Stadio Renato Dall'Ara,Daniele Orsato,/en/matches/31e3094a/Bologna-Internazionale-February-26-2023-Serie-A
ITA-Serie A,2223,2023-02-26 Milan-Atalanta,2023-02-26,20:45,Milan,2–0,Atalanta,72203,Stadio Giuseppe Meazza,Maurizio Mariani,/en/matches/4e10ab87/Milan-Atalanta-February-26-2023-Serie-A
ITA-Serie A,2223,2023-02-26 Salernitana-Monza,2023-02-26,15:00,Salernitana,3–0,Monza,14947,Stadio Arechi,Livio Marinelli,/en/matches/f8947700/Salernitana-Monza-February-26-2023-Serie-A
ITA-Serie A,2223,2023-02-26 Udinese-Spezia,2023-02-26,18:00,Udinese,2–2,Spezia,20710,Dacia Arena,Matteo Marchetti,/en/matches/9f4b902c/Udinese-Spezia-February-26-2023-Serie-A
