league,season,game,date,time,home_team,score,away_team,attendance,venue,referee,match_report
GER-Bundesliga,2223,2023-03-18 Bochum-RB Leipzig,2023-03-18,15:30,Bochum,1–0,RB Leipzig,24400,Vonovia Ruhrstadion,Sascha Stegemann,/en/matches/bf042f0f/Bochum-RB-Leipzig-March-18-2023-Bundesliga
GER-Bundesliga,2223,2023-03-18 Dortmund-Köln,2023-03-18,18:30,Dortmund,6–1,Köln,81365,Signal Iduna Park,Daniel Siebert,/en/matches/573e61e6/Dortmund-Koln-March-18-2023-Bundesliga
GER-Bundesliga,2223,2023-03-18 Hoffenheim-Hertha BSC,2023-03-18,15:30,Hoffenheim,3–1,Hertha BSC,25027,PreZero Arena,Frank Willenborg,/en/matches/387232e1/Hoffenheim-Hertha-BSC-March-18-2023-Bundesliga
GER-Bundesliga,2223,2023-03-18 Stuttgart-Wolfsburg,2023-03-18,15:30,Stuttgart,0–1,Wolfsburg,44900,Mercedes-Benz Arena,Felix Brych,/en/matches/25568360/Stuttgart-Wolfsburg-March-18-2023-Bundesliga
GER-Bundesliga,2223,2023-03-19 Leverkusen-Bayern Munich,2023-03-19,17:30,Leverkusen,2–1,Bayern Munich,30210,BayArena,Tobias Stieler,/en/matches/aec673b3/Leverkusen-Bayern-Munich-March-19-2023-Bundesliga
GER-Bundesliga,2223,2023-03-19 Mainz 05-Freiburg,2023-03-19,19:30,Mainz 05,1–1,Freiburg,26800,Mewa Arena,Bastian Dankert,/en/matches/9e17b9e4/Mainz-05-Freiburg-March-19-2023-Bundesliga
GER-Bundesliga,2223,2023-03-19 Union Berlin-Eintracht Frankfurt,2023-03-19,15:30,Union Berlin,2–0,Eintracht Frankfurt,22012,Stadion An der Alten Försterei,Christian Dingert,/en/matches/25c69425/Union-Berlin-Eintracht-Frankfurt-March-19-2023-Bundesliga
GER-Bundesliga,2223,2023-03-31 Eintracht Frankfurt-Bochum,2023-03-31,20:30,Eintracht Frankfurt,1–1,Bochum,51500,Deutsche Bank Park,Harm Osmers,/en/matches/abd8c355/Eintracht-Frankfurt-Bochum-March-31-2023-Bundesliga
GER-Bundesliga,2223,2023-04-01 Bayern Munich-Dortmund,2023-04-01,18:30,Bayern Munich,4–2,Dortmund,75000,Allianz Arena,Marco Fritz,/en/matches/bb6bc93e/Der-Klassiker-Bayern-Munich-Dortmund-April-1-2023-Bundesliga
GER-Bundesliga,2223,2023-04-01 Freiburg-Hertha BSC,2023-04-01,15:30,Freiburg,1–1,Hertha BSC,34700,Europa-Park Stadion,Sven Jablonski,/en/matches/e03fd67e/Freiburg-Hertha-BSC-April-1-2023-Bundesliga
GER-Bundesliga,2223,2023-04-01 RB Leipzig-Mainz 05,2023-04-01,15:30,RB Leipzig,0–3,Mainz 05,45597,Red Bull Arena,Christian Dingert,/en/matches/b091d9ef/RB-Leipzig-Mainz-05-April-1-2023-Bundesliga
GER-Bundesliga,2223,2023-04-01 Schalke 04-Leverkusen,2023-04-01,15:30,Schalke 04,0–3,Leverkusen,62271,Veltins-Arena,Deniz Aytekin,/en/matches/65762e1c/Schalke-04-Leverkusen-April-1-2023-Bundesliga
GER-Bundesliga,2223,2023-04-01 Union Berlin-Stuttgart,2023-04-01,15:30,Union Berlin,3–0,Stuttgart,22012,Stadion An der Alten Försterei,Florian Badstübner,/en/matches/269bd326/Union-Berlin-Stuttgart-April-1-2023-Bundesliga
GER-Bundesliga,2223,2023-04-01 Wolfsburg-Augsburg,2023-04-01,15:30,Wolfsburg,2–2,Augsburg,22107,Volkswagen Arena,Martin Petersen,/en/matches/2f71d15b/Wolfsburg-Augsburg-April-1-2023-Bundesliga
GER-Bundesliga,2223,2023-04-02 Köln-Gladbach,2023-04-02,15:30,Köln,0–0,Gladbach,50000,RheinEnergieSTADION,Felix Zwayer,/en/matches/cad146d2/Koln-Monchengladbach-April-2-2023-Bundesliga
GER-Bundesliga,2223,2023-04-02 Werder Bremen-Hoffenheim,2023-04-02,17:30,Werder Bremen,1–2,Hoffenheim,42000,Wohninvest Weserstadion,Sascha Stegemann,/en/matches/0a8b5f27/Werder-Bremen-Hoffenheim-April-2-2023-Bundesliga
GER-Bundesliga,2223,2023-04-08 Augsburg-Köln,2023-04-08,15:30,Augsburg,1–3,Köln,30660,WWK Arena,Robert Schröder,/en/matches/e4c946bf/Augsburg-Koln-April-8-2023-Bundesliga
GER-Bundesliga,2223,2023-04-08 Dortmund-Union Berlin,2023-04-08,15:30,Dortmund,2–1,Union Berlin,81365,Signal Iduna Park,Daniel Schlager,/en/matches/2c7da156/Dortmund-Union-Berlin-April-8-2023-Bundesliga
GER-Bundesliga,2223,2023-04-08 Freiburg-Bayern Munich,2023-04-08,15:30,Freiburg,0–1,Bayern Munich,34700,Europa-Park Stadion,Daniel Siebert,/en/matches/59b47cfa/Freiburg-Bayern-Munich-April-8-2023-Bundesliga
GER-Bundesliga,2223,2023-04-08 Hertha BSC-RB Leipzig,2023-04-08,18:30,Hertha BSC,0–1,RB Leipzig,50679,Olympiastadion Berlin,Deniz Aytekin,/en/matches/6061bd97/Hertha-BSC-RB-Leipzig-April-8-2023-Bundesliga
GER-Bundesliga,2223,2023-04-08 Leverkusen-Eintracht Frankfurt,2023-04-08,15:30,Leverkusen,3–1,Eintracht Frankfurt,30210,BayArena,Robert Hartmann,/en/matches/81752d4e/Leverkusen-Eintracht-Frankfurt-April-8-2023-Bundesliga
GER-Bundesliga,2223,2023-04-08 Mainz 05-Werder Bremen,2023-04-08,15:30,Mainz 05,2–2,Werder Bremen,33305,Mewa Arena,Benjamin Brand,/en/matches/66757d65/Mainz-05-Werder-Bremen-April-8-2023-Bundesliga
GER-Bundesliga,2223,2023-04-09 Bochum-Stuttgart,2023-04-09,17:30,Bochum,2–3,Stuttgart,26000,Vonovia Ruhrstadion,Frank Willenborg,/en/matches/ae8b05b0/Bochum-Stuttgart-April-9-2023-Bundesliga
GER-Bundesliga,2223,2023-04-09 Gladbach-Wolfsburg,2023-04-09,15:30,Gladbach,2–0,Wolfsburg,51127,Stadion im Borussia-Park,Timo Gerach,/en/matches/5a8c9445/Monchengladbach-Wolfsburg-April-9-2023-Bundesliga
GER-Bundesliga,2223,2023-04-09 Hoffenheim-Schalke 04,2023-04-09,19:30,Hoffenheim,2–0,Schalke 04,30150,PreZero Arena,Matthias Jöllenbeck,/en/matches/71c77d73/Hoffenheim-Schalke-04-April-9-2023-Bundesliga
GER-Bundesliga,2223,2023-04-14 Schalke 04-Hertha BSC,2023-04-14,20:30,Schalke 04,5–2,Hertha BSC,61981,Veltins-Arena,Felix Brych,/en/matches/d5b1699d/Schalke-04-Hertha-BSC-April-14-2023-Bundesliga
GER-Bundesliga,2223,2023-04-15 Bayern Munich-Hoffenheim,2023-04-15,15:30,Bayern Munich,1–1,Hoffenheim,75000,Allianz Arena,Bastian Dankert,/en/matches/3bd0a0b0/Bayern-Munich-Hoffenheim-April-15-2023-Bundesliga
GER-Bundesliga,2223,2023-04-15 Eintracht Frankfurt-Gladbach,2023-04-15,18:30,Eintracht Frankfurt,1–1,Gladbach,50000,Deutsche Bank Park,Sven Jablonski,/en/matches/0f0732a9/Eintracht-Frankfurt-Monchengladbach-April-15-2023-Bundesliga
GER-Bundesliga,2223,2023-04-15 Köln-Mainz 05,2023-04-15,15:30,Köln,1–1,Mainz 05,50000,RheinEnergieSTADION,Benjamin Cortus,/en/matches/6e392bf7/Koln-Mainz-05-April-15-2023-Bundesliga
GER-Bundesliga,2223,2023-04-15 RB Leipzig-Augsburg,2023-04-15,15:30,RB Leipzig,3–2,Augsburg,46058,Red Bull Arena,Marco Fritz,/en/matches/eebf5f63/RB-Leipzig-Augsburg-April-15-2023-Bundesliga
GER-Bundesliga,2223,2023-04-15 Stuttgart-Dortmund,2023-04-15,15:30,Stuttgart,3–3,Dortmund,47300,Mercedes-Benz Arena,Harm Osmers,/en/matches/6edfa8da/Stuttgart-Dortmund-April-15-2023-Bundesliga
GER-Bundesliga,2223,2023-04-16 Union Berlin-Bochum,2023-04-16,17:30,Union Berlin,1–1,Bochum,20000,Stadion An der Alten Försterei,Tobias Stieler,/en/matches/3085d44f/Union-Berlin-Bochum-April-16-2023-Bundesliga
GER-Bundesliga,2223,2023-04-16 Werder Bremen-Freiburg,2023-04-16,15:30,Werder Bremen,1–2,Freiburg,42100,Wohninvest Weserstadion,Florian Badstübner,/en/matches/0bb9084f/Werder-Bremen-Freiburg-April-16-2023-Bundesliga
GER-Bundesliga,2223,2023-04-16 Wolfsburg-Leverkusen,2023-04-16,19:30,Wolfsburg,0–0,Leverkusen,20137,Volkswagen Arena,Sascha Stegemann,/en/matches/120d171d/Wolfsburg-Leverkusen-April-16-2023-Bundesliga
GER-Bundesliga,2223,2023-04-21 Augsburg-Stuttgart,2023-04-21,20:30,Augsburg,1–1,Stuttgart,30660,WWK Arena,Christian Dingert,/en/matches/09ca6600/Augsburg-Stuttgart-April-21-2023-Bundesliga
GER-Bundesliga,2223,2023-04-22 Bochum-Wolfsburg,2023-04-22,15:30,Bochum,1–5,Wolfsburg,24834,Vonovia Ruhrstadion,Felix Brych,/en/matches/3e28c288/Bochum-Wolfsburg-April-22-2023-Bundesliga
GER-Bundesliga,2223,2023-04-22 Dortmund-Eintracht Frankfurt,2023-04-22,18:30,Dortmund,4–0,Eintracht Frankfurt,81365,Signal Iduna Park,Deniz Aytekin,/en/matches/6711d41f/Dortmund-Eintracht-Frankfurt-April-22-2023-Bundesliga
GER-Bundesliga,2223,2023-04-22 Hertha BSC-Werder Bremen,2023-04-22,15:30,Hertha BSC,2–4,Werder Bremen,74667,Olympiastadion Berlin,Robert Schröder,/en/matches/8f26336c/Hertha-BSC-Werder-Bremen-April-22-2023-Bundesliga
GER-Bundesliga,2223,2023-04-22 Hoffenheim-Köln,2023-04-22,15:30,Hoffenheim,1–3,Köln,30150,PreZero Arena,Robin Braun,/en/matches/95d759ca/Hoffenheim-Koln-April-22-2023-Bundesliga
GER-Bundesliga,2223,2023-04-22 Mainz 05-Bayern Munich,2023-04-22,15:30,Mainz 05,3–1,Bayern Munich,33305,Mewa Arena,Felix Zwayer,/en/matches/3410db21/Mainz-05-Bayern-Munich-April-22-2023-Bundesliga
GER-Bundesliga,2223,2023-04-23 Freiburg-Schalke 04,2023-04-23,15:30,Freiburg,4–0,Schalke 04,34700,Europa-Park Stadion,Robert Hartmann,/en/matches/f0286cc7/Freiburg-Schalke-04-April-23-2023-Bundesliga
GER-Bundesliga,2223,2023-04-23 Gladbach-Union Berlin,2023-04-23,19:30,Gladbach,0–1,Union Berlin,52107,Stadion im Borussia-Park,Martin Petersen,/en/matches/e12d79d5/Monchengladbach-Union-Berlin-April-23-2023-Bundesliga
GER-Bundesliga,2223,2023-04-23 Leverkusen-RB Leipzig,2023-04-23,17:30,Leverkusen,2–0,RB Leipzig,29085,BayArena,Daniel Schlager,/en/matches/26543a5e/Leverkusen-RB-Leipzig-April-23-2023-Bundesliga
GER-Bundesliga,2223,2023-04-28 Bochum-Dortmund,2023-04-28,20:30,Bochum,1–1,Dortmund,26000,Vonovia Ruhrstadion,Sascha Stegemann,/en/matches/118ea8ca/Bochum-Dortmund-April-28-2023-Bundesliga
GER-Bundesliga,2223,2023-04-29 Eintracht Frankfurt-Augsburg,2023-04-29,15:30,Eintracht Frankfurt,1–1,Augsburg,50000,Deutsche Bank Park,Frank Willenborg,/en/matches/e050564f/Eintracht-Frankfurt-Augsburg-April-29-2023-Bundesliga
GER-Bundesliga,2223,2023-04-29 Köln-Freiburg,2023-04-29,15:30,Köln,0–1,Freiburg,50000,RheinEnergieSTADION,Tobias Reichel,/en/matches/05947df3/Koln-Freiburg-April-29-2023-Bundesliga
GER-Bundesliga,2223,2023-04-29 RB Leipzig-Hoffenheim,2023-04-29,15:30,RB Leipzig,1–0,Hoffenheim,45294,Red Bull Arena,Tobias Stieler,/en/matches/2cc7718d/RB-Leipzig-Hoffenheim-April-29-2023-Bundesliga
GER-Bundesliga,2223,2023-04-29 Schalke 04-Werder Bremen,2023-04-29,18:30,Schalke 04,2–1,Werder Bremen,61981,Veltins-Arena,Bastian Dankert,/en/matches/d5da6439/Schalke-04-Werder-Bremen-April-29-2023-Bundesliga
GER-Bundesliga,2223,2023-04-29 Stuttgart-Gladbach,2023-04-29,15:30,Stuttgart,2–1,Gladbach,47700,Mercedes-Benz Arena,Tobias Welz,/en/matches/139ca136/Stuttgart-Monchengladbach-April-29-2023-Bundesliga
GER-Bundesliga,2223,2023-04-29 Union Berlin-Leverkusen,2023-04-29,15:30,Union Berlin,0–0,Leverkusen,22012,Stadion An der Alten Försterei,Marco Fritz,/en/matches/37225ef5/Union-Berlin-Leverkusen-April-29-2023-Bundesliga
GER-Bundesliga,2223,2023-04-30 Bayern Munich-Hertha BSC,2023-04-30,15:30,Bayern Munich,2–0,Hertha BSC,75000,Allianz Arena,Patrick Ittrich,/en/matches/479842a5/Bayern-Munich-Hertha-BSC-April-30-2023-Bundesliga
GER-Bundesliga,2223,2023-04-30 Wolfsburg-Mainz 05,2023-04-30,17:30,Wolfsburg,3–0,Mainz 05,23817,Volkswagen Arena,Daniel Siebert,/en/matches/9e5d2eb6/Wolfsburg-Mainz-05-April-30-2023-Bundesliga
GER-Bundesliga,2223,2023-05-05 Leverkusen-Köln,2023-05-05,20:30,Leverkusen,1–2,Köln,30210,BayArena,Felix Zwayer,/en/matches/675d9386/Leverkusen-Koln-May-5-2023-Bundesliga
GER-Bundesliga,2223,2023-05-05 Mainz 05-Schalke 04,2023-05-05,20:30,Mainz 05,2–3,Schalke 04,33305,Mewa Arena,Matthias Jöllenbeck,/en/matches/6b6e2610/Mainz-05-Schalke-04-May-5-2023-Bundesliga
GER-Bundesliga,2223,2023-05-06 Augsburg-Union Berlin,2023-05-06,15:30,Augsburg,1–0,Union Berlin,30660,WWK Arena,Florian Badstübner,/en/matches/e3d5bffe/Augsburg-Union-Berlin-May-6-2023-Bundesliga
GER-Bundesliga,2223,2023-05-06 Freiburg-RB Leipzig,2023-05-06,15:30,Freiburg,0–1,RB Leipzig,32900,Europa-Park Stadion,Tobias Welz,/en/matches/67097ed4/Freiburg-RB-Leipzig-May-6-2023-Bundesliga
GER-Bundesliga,2223,2023-05-06 Gladbach-Bochum,2023-05-06,15:30,Gladbach,2–0,Bochum,53797,Stadion im Borussia-Park,Robert Schröder,/en/matches/7879b588/Monchengladbach-Bochum-May-6-2023-Bundesliga
GER-Bundesliga,2223,2023-05-06 Hertha BSC-Stuttgart,2023-05-06,15:30,Hertha BSC,2–1,Stuttgart,63443,Olympiastadion Berlin,Deniz Aytekin,/en/matches/42e4af5d/Hertha-BSC-Stuttgart-May-6-2023-Bundesliga
GER-Bundesliga,2223,2023-05-06 Hoffenheim-Eintracht Frankfurt,2023-05-06,15:30,Hoffenheim,3–1,Eintracht Frankfurt,30000,PreZero Arena,Harm Osmers,/en/matches/156130d8/Hoffenheim-Eintracht-Frankfurt-May-6-2023-Bundesliga
GER-Bundesliga,2223,2023-05-06 Werder Bremen-Bayern Munich,2023-05-06,18:30,Werder Bremen,1–2,Bayern Munich,42100,Wohninvest Weserstadion,Christian Dingert,/en/matches/6b6c1395/Werder-Bremen-Bayern-Munich-May-6-2023-Bundesliga
GER-Bundesliga,2223,2023-05-07 Dortmund-Wolfsburg,2023-05-07,17:30,Dortmund,6–0,Wolfsburg,81365,Signal Iduna Park,Marco Fritz,/en/matches/b4ef9cd4/Dortmund-Wolfsburg-May-7-2023-Bundesliga
GER-Bundesliga,2223,2023-05-12 Köln-Hertha BSC,2023-05-12,20:30,Köln,5–2,Hertha BSC,50000,RheinEnergieSTADION,Sven Jablonski,/en/matches/5c7691f9/Koln-Hertha-BSC-May-12-2023-Bundesliga
GER-Bundesliga,2223,2023-05-13 Bayern Munich-Schalke 04,2023-05-13,15:30,Bayern Munich,6–0,Schalke 04,75000,Allianz Arena,Robert Schröder,/en/matches/fe6503dd/Bayern-Munich-Schalke-04-May-13-2023-Bundesliga
GER-Bundesliga,2223,2023-05-13 Bochum-Augsburg,2023-05-13,15:30,Bochum,3–2,Augsburg,24453,Vonovia Ruhrstadion,Patrick Ittrich,/en/matches/fe49dbb7/Bochum-Augsburg-May-13-2023-Bundesliga
GER-Bundesliga,2223,2023-05-13 Dortmund-Gladbach,2023-05-13,18:30,Dortmund,5–2,Gladbach,81365,Signal Iduna Park,Daniel Schlager,/en/matches/9446dc35/Dortmund-Monchengladbach-May-13-2023-Bundesliga
GER-Bundesliga,2223,2023-05-13 Eintracht Frankfurt-Mainz 05,2023-05-13,15:30,Eintracht Frankfurt,3–0,Mainz 05,50000,Deutsche Bank Park,Felix Brych,/en/matches/36b97bb0/Eintracht-Frankfurt-Mainz-05-May-13-2023-Bundesliga
GER-Bundesliga,2223,2023-05-13 Union Berlin-Freiburg,2023-05-13,15:30,Union Berlin,4–2,Freiburg,22012,Stadion An der Alten Försterei,Marco Fritz,/en/matches/f82fd3c0/Union-Berlin-Freiburg-May-13-2023-Bundesliga
GER-Bundesliga,2223,2023-05-13 Wolfsburg-Hoffenheim,2023-05-13,15:30,Wolfsburg,2–1,Hoffenheim,22617,Volkswagen Arena,Tobias Stieler,/en/matches/72640936/Wolfsburg-Hoffenheim-May-13-2023-Bundesliga
GER-Bundesliga,2223,2023-05-14 RB Leipzig-Werder Bremen,2023-05-14,17:30,RB Leipzig,2–1,Werder Bremen,47069,Red Bull Arena,Florian Badstübner,/en/matches/2d19cb2b/RB-Leipzig-Werder-Bremen-May-14-2023-Bundesliga
GER-Bundesliga,2223,2023-05-14 Stuttgart-Leverkusen,2023-05-14,15:30,Stuttgart,1–1,Leverkusen,47500,Mercedes-Benz Arena,Frank Willenborg,/en/matches/42d7adfc/Stuttgart-Leverkusen-May-14-2023-Bundesliga
GER-Bundesliga,2223,2023-05-19 Freiburg-Wolfsburg,2023-05-19,20:30,Freiburg,2–0,Wolfsburg,33300,Europa-Park Stadion,Bastian Dankert,/en/matches/47aa9aee/Freiburg-Wolfsburg-May-19-2023-Bundesliga
GER-Bundesliga,2223,2023-05-20 Bayern Munich-RB Leipzig,2023-05-20,18:30,Bayern Munich,1–3,RB Leipzig,75000,Allianz Arena,Deniz Aytekin,/en/matches/82b8a000/Bayern-Munich-RB-Leipzig-May-20-2023-Bundesliga
GER-Bundesliga,2223,2023-05-20 Hertha BSC-Bochum,2023-05-20,15:30,Hertha BSC,1–1,Bochum,70692,Olympiastadion Berlin,Felix Brych,/en/matches/7cf736d6/Hertha-BSC-Bochum-May-20-2023-Bundesliga
GER-Bundesliga,2223,2023-05-20 Hoffenheim-Union Berlin,2023-05-20,15:30,Hoffenheim,4–2,Union Berlin,30000,PreZero Arena,Christian Dingert,/en/matches/a65d5d30/Hoffenheim-Union-Berlin-May-20-2023-Bundesliga
GER-Bundesliga,2223,2023-05-20 Schalke 04-Eintracht Frankfurt,2023-05-20,15:30,Schalke 04,2–2,Eintracht Frankfurt,61575,Veltins-Arena,Daniel Schlager,/en/matches/076b76d0/Schalke-04-Eintracht-Frankfurt-May-20-2023-Bundesliga
GER-Bundesliga,2223,2023-05-20 Werder Bremen-Köln,2023-05-20,15:30,Werder Bremen,1–1,Köln,41846,Wohninvest Weserstadion,Robert Hartmann,/en/matches/08639b6b/Werder-Bremen-Koln-May-20-2023-Bundesliga
GER-Bundesliga,2223,2023-05-21 Augsburg-Dortmund,2023-05-21,17:30,Augsburg,0–3,Dortmund,30660,WWK Arena,Tobias Welz,/en/matches/675b470e/Augsburg-Dortmund-May-21-2023-Bundesliga
GER-Bundesliga,2223,2023-05-21 Leverkusen-Gladbach,2023-05-21,19:30,Leverkusen,2–2,Gladbach,30210,BayArena,Daniel Siebert,/en/matches/950d530f/Leverkusen-Monchengladbach-May-21-2023-Bundesliga
GER-Bundesliga,2223,2023-05-21 Mainz 05-Stuttgart,2023-05-21,15:30,Mainz 05,1–4,Stuttgart,33305,Mewa Arena,Sven Jablonski,/en/matches/24268cd4/Mainz-05-Stuttgart-May-21-2023-Bundesliga
GER-Bundesliga,2223,2023-05-27 Bochum-Leverkusen,2023-05-27,15:30,Bochum,3–0,Leverkusen,26000,Vonovia Ruhrstadion,Tobias Welz,/en/matches/53e70f1f/Bochum-Leverkusen-May-27-2023-Bundesliga
GER-Bundesliga,2223,2023-05-27 Dortmund-Mainz 05,2023-05-27,15:30,Dortmund,2–2,Mainz 05,81365,Signal Iduna Park,Marco Fritz,/en/matches/a888a024/Dortmund-Mainz-05-May-27-2023-Bundesliga
GER-Bundesliga,2223,2023-05-27 Eintracht Frankfurt-Freiburg,2023-05-27,15:30,Eintracht Frankfurt,2–1,Freiburg,50500,Deutsche Bank Park,Deniz Aytekin,/en/matches/a4e2fd72/Eintracht-Frankfurt-Freiburg-May-27-2023-Bundesliga
GER-Bundesliga,2223,2023-05-27 Gladbach-Augsburg,2023-05-27,15:30,Gladbach,2–0,Augsburg,52186,Stadion im Borussia-Park,Matthias Jöllenbeck,/en/matches/aeea6378/Monchengladbach-Augsburg-May-27-2023-Bundesliga
GER-Bundesliga,2223,2023-05-27 Köln-Bayern Munich,2023-05-27,15:30,Köln,1–2,Bayern Munich,50000,RheinEnergieSTADION,Sven Jablonski,/en/matches/e4cfcebe/Koln-Bayern-Munich-May-27-2023-Bundesliga
GER-Bundesliga,2223,2023-05-27 RB Leipzig-Schalke 04,2023-05-27,15:30,RB Leipzig,4–2,Schalke 04,47069,Red Bull Arena,Harm Osmers,/en/matches/2f8cd3bf/RB-Leipzig-Schalke-04-May-27-2023-Bundesliga
GER-Bundesliga,2223,2023-05-27 Stuttgart-Hoffenheim,2023-05-27,15:30,Stuttgart,1–1,Hoffenheim,47500,Mercedes-Benz Arena,Robert Schröder,/en/matches/d9be90fd/Stuttgart-Hoffenheim-May-27-2023-Bundesliga
GER-Bundesliga,2223,2023-05-27 Union Berlin-Werder Bremen,2023-05-27,15:30,Union Berlin,1–0,Werder Bremen,22012,Stadion An der Alten Försterei,Patrick Ittrich,/en/matches/878df9c3/Union-Berlin-Werder-Bremen-May-27-2023-Bundesliga
GER-Bundesliga,2223,2023-05-27 Wolfsburg-Hertha BSC,2023-05-27,15:30,Wolfsburg,1–2,Hertha BSC,26775,Volkswagen Arena,Benjamin Cortus,/en/matches/e1005615/Wolfsburg-Hertha-BSC-May-27-2023-Bundesliga
GER-Bundesliga,2223,2023-06-01 Stuttgart-Hamburger SV,2023-06-01,20:45,Stuttgart,3–0,Hamburger SV,48500,MHPArena,Tobias Welz,/en/matches/2c791569/Stuttgart-Hamburger-SV-June-1-2023-German-12-RelegationPromotion-play-offs
GER-Bundesliga,2223,2023-06-05 Hamburger SV-Stuttgart,2023-06-05,20:45,Hamburger SV,1–3,Stuttgart,55500,Volksparkstadion,Bastian Dankert,/en/matches/f9a47a86/Hamburger-SV-Stuttgart-June-5-2023-German-12-RelegationPromotion-play-offs
