league,season,game,date,time,home_team,score,away_team,attendance,venue,referee,match_report
ITA-Serie A,2425,2025-02-14 Bologna-Torino,2025-02-14,20:45,Bologna,3–2,Torino,24274,Stadio Renato Dall'Ara,Michael Fabbri,/en/matches/a88cd10b/Bologna-Torino-February-14-2025-Serie-A
ITA-Serie A,2425,2025-02-15 Atalanta-Cagliari,2025-02-15,15:00,Atalanta,0–0,Cagliari,21485,Gewiss Stadium,Matteo Marchetti,/en/matches/aad0599d/Atalanta-Cagliari-February-15-2025-Serie-A
ITA-Serie A,2425,2025-02-15 Lazio-Napoli,2025-02-15,18:00,Lazio,2–2,Napoli,42863,Stadio Olimpico,Davide Massa,/en/matches/95099d4b/Lazio-Napoli-February-15-2025-Serie-A
ITA-Serie A,2425,2025-02-15 Milan-Hellas Verona,2025-02-15,20:45,Milan,1–0,Hellas Verona,69578,Stadio Giuseppe Meazza,Francesco Fourneau,/en/matches/70955f6e/Milan-Hellas-Verona-February-15-2025-Serie-A
ITA-Serie A,2425,2025-02-16 Fiorentina-Como,2025-02-16,12:30,Fiorentina,0–2,Como,19000,Stadio Artemio Franchi,Marco Piccinini,/en/matches/02aa80e2/Fiorentina-Como-February-16-2025-Serie-A
ITA-Serie A,2425,2025-02-16 Juventus-Inter,2025-02-16,20:45,Juventus,1–0,Inter,41361,Allianz Stadium,Maurizio Mariani,/en/matches/1937abc6/Derby-dItalia-Juventus-Internazionale-February-16-2025-Serie-A
ITA-Serie A,2425,2025-02-16 Monza-Lecce,2025-02-16,15:00,Monza,0–0,Lecce,11050,U-Power Stadium,Giuseppe Collu,/en/matches/eccedcc2/Monza-Lecce-February-16-2025-Serie-A
ITA-Serie A,2425,2025-02-16 Parma-Roma,2025-02-16,18:00,Parma,0–1,Roma,20559,Stadio Ennio Tardini,Daniele Chiffi,/en/matches/375b1b94/Parma-Roma-February-16-2025-Serie-A
ITA-Serie A,2425,2025-02-16 Udinese-Empoli,2025-02-16,15:00,Udinese,3–0,Empoli,19539,Bluenergy Stadium,Daniele Doveri,/en/matches/1fbf8daa/Udinese-Empoli-February-16-2025-Serie-A
ITA-Serie A,2425,2025-02-17 Genoa-Venezia,2025-02-17,20:45,Genoa,2–0,Venezia,30478,Stadio Comunale Luigi Ferraris,Livio Marinelli,/en/matches/696a318f/Genoa-Venezia-February-17-2025-Serie-A
ITA-Serie A,2425,2025-02-21 Lecce-Udinese,2025-02-21,20:45,Lecce,0–1,Udinese,23989,Stadio Comunale Ettore Giardiniero,Kevin Bonacina,/en/matches/9ec509fe/Lecce-Udinese-February-21-2025-Serie-A
ITA-Serie A,2425,2025-02-22 Inter-Genoa,2025-02-22,20:45,Inter,1–0,Genoa,68271,Stadio Giuseppe Meazza,Marco Piccinini,/en/matches/d32f9068/Internazionale-Genoa-February-22-2025-Serie-A
ITA-Serie A,2425,2025-02-22 Parma-Bologna,2025-02-22,15:00,Parma,2–0,Bologna,19510,Stadio Ennio Tardini,Rosario Abisso,/en/matches/ebb1f74f/Parma-Bologna-February-22-2025-Serie-A
ITA-Serie A,2425,2025-02-22 Torino-Milan,2025-02-22,18:00,Torino,2–1,Milan,26868,Stadio Olimpico Grande Torino,Simone Sozza,/en/matches/e6575a92/Torino-Milan-February-22-2025-Serie-A
ITA-Serie A,2425,2025-02-22 Venezia-Lazio,2025-02-22,15:00,Venezia,0–0,Lazio,8796,Stadio Pier Luigi Penzo,Matteo Marchetti,/en/matches/48f3bc32/Venezia-Lazio-February-22-2025-Serie-A
ITA-Serie A,2425,2025-02-23 Cagliari-Juventus,2025-02-23,20:45,Cagliari,0–1,Juventus,16412,Unipol Domus,Andrea Colombo,/en/matches/e87e1d99/Cagliari-Juventus-February-23-2025-Serie-A
ITA-Serie A,2425,2025-02-23 Como-Napoli,2025-02-23,12:30,Como,2–1,Napoli,10500,Stadio Giuseppe Sinigaglia,Gianluca Manganiello,/en/matches/f232cc45/Como-Napoli-February-23-2025-Serie-A
ITA-Serie A,2425,2025-02-23 Empoli-Atalanta,2025-02-23,18:00,Empoli,0–5,Atalanta,9176,Stadio Carlo Castellani - Computer Gross...,Maurizio Mariani,/en/matches/89964eba/Empoli-Atalanta-February-23-2025-Serie-A
ITA-Serie A,2425,2025-02-23 Hellas Verona-Fiorentina,2025-02-23,15:00,Hellas Verona,1–0,Fiorentina,26496,Stadio Marc'Antonio Bentegodi,Marco Di Bello,/en/matches/e156f514/Hellas-Verona-Fiorentina-February-23-2025-Serie-A
ITA-Serie A,2425,2025-02-24 Roma-Monza,2025-02-24,20:45,Roma,4–0,Monza,56965,Stadio Olimpico,Fabio Maresca,/en/matches/e00a9736/Roma-Monza-February-24-2025-Serie-A
ITA-Serie A,2425,2025-02-27 Bologna-Milan,2025-02-27,20:45,Bologna,2–1,Milan,31784,Stadio Renato Dall'Ara,Maurizio Mariani,/en/matches/5f718bc4/Bologna-Milan-February-27-2025-Serie-A
ITA-Serie A,2425,2025-02-28 Fiorentina-Lecce,2025-02-28,20:45,Fiorentina,1–0,Lecce,17383,Stadio Artemio Franchi,Livio Marinelli,/en/matches/d99d1615/Fiorentina-Lecce-February-28-2025-Serie-A
ITA-Serie A,2425,2025-03-01 Atalanta-Venezia,2025-03-01,15:00,Atalanta,0–0,Venezia,21991,Gewiss Stadium,Giuseppe Collu,/en/matches/af143178/Atalanta-Venezia-March-1-2025-Serie-A
ITA-Serie A,2425,2025-03-01 Napoli-Inter,2025-03-01,18:00,Napoli,1–1,Inter,53851,Stadio Diego Armando Maradona,Daniele Doveri,/en/matches/74de313e/Napoli-Internazionale-March-1-2025-Serie-A
ITA-Serie A,2425,2025-03-01 Udinese-Parma,2025-03-01,20:45,Udinese,1–0,Parma,20430,Bluenergy Stadium,Fabio Maresca,/en/matches/55b0643e/Udinese-Parma-March-1-2025-Serie-A
ITA-Serie A,2425,2025-03-02 Bologna-Cagliari,2025-03-02,15:00,Bologna,2–1,Cagliari,25676,Stadio Renato Dall'Ara,Luca Zufferli,/en/matches/ece34ddb/Bologna-Cagliari-March-2-2025-Serie-A
ITA-Serie A,2425,2025-03-02 Genoa-Empoli,2025-03-02,15:00,Genoa,1–1,Empoli,31295,Stadio Comunale Luigi Ferraris,Davide Massa,/en/matches/a38d0698/Genoa-Empoli-March-2-2025-Serie-A
ITA-Serie A,2425,2025-03-02 Milan-Lazio,2025-03-02,20:45,Milan,1–2,Lazio,65969,Stadio Giuseppe Meazza,Gianluca Manganiello,/en/matches/8ea3005d/Milan-Lazio-March-2-2025-Serie-A
ITA-Serie A,2425,2025-03-02 Monza-Torino,2025-03-02,12:30,Monza,0–2,Torino,11053,U-Power Stadium,Antonio Rapuano,/en/matches/ff368ffa/Monza-Torino-March-2-2025-Serie-A
ITA-Serie A,2425,2025-03-02 Roma-Como,2025-03-02,18:00,Roma,2–1,Como,62125,Stadio Olimpico,Luca Pairetto,/en/matches/a7745557/Roma-Como-March-2-2025-Serie-A
ITA-Serie A,2425,2025-03-03 Juventus-Hellas Verona,2025-03-03,20:45,Juventus,2–0,Hellas Verona,36215,Allianz Stadium,Matteo Marchetti,/en/matches/3974ef83/Juventus-Hellas-Verona-March-3-2025-Serie-A
ITA-Serie A,2425,2025-03-07 Cagliari-Genoa,2025-03-07,20:45,Cagliari,1–1,Genoa,15827,Unipol Domus,Michael Fabbri,/en/matches/f3d49f01/Cagliari-Genoa-March-7-2025-Serie-A
ITA-Serie A,2425,2025-03-08 Como-Venezia,2025-03-08,15:00,Como,1–1,Venezia,10080,Stadio Giuseppe Sinigaglia,Giovanni Ayroldi,/en/matches/80e5cecf/Como-Venezia-March-8-2025-Serie-A
ITA-Serie A,2425,2025-03-08 Inter-Monza,2025-03-08,20:45,Inter,3–2,Monza,66344,Stadio Giuseppe Meazza,Luca Zufferli,/en/matches/86ce720b/Internazionale-Monza-March-8-2025-Serie-A
ITA-Serie A,2425,2025-03-08 Lecce-Milan,2025-03-08,18:00,Lecce,2–3,Milan,25753,Stadio Comunale Ettore Giardiniero,Daniele Doveri,/en/matches/001d3a5d/Lecce-Milan-March-8-2025-Serie-A
ITA-Serie A,2425,2025-03-08 Parma-Torino,2025-03-08,15:00,Parma,2–2,Torino,18938,Stadio Ennio Tardini,Francesco Fourneau,/en/matches/6074c57f/Parma-Torino-March-8-2025-Serie-A
ITA-Serie A,2425,2025-03-09 Empoli-Roma,2025-03-09,18:00,Empoli,0–1,Roma,12393,Stadio Carlo Castellani - Computer Gross...,Marco Di Bello,/en/matches/ce1efae1/Empoli-Roma-March-9-2025-Serie-A
ITA-Serie A,2425,2025-03-09 Hellas Verona-Bologna,2025-03-09,12:30,Hellas Verona,1–2,Bologna,24612,Stadio Marc'Antonio Bentegodi,Antonio Rapuano,/en/matches/396148a3/Hellas-Verona-Bologna-March-9-2025-Serie-A
ITA-Serie A,2425,2025-03-09 Juventus-Atalanta,2025-03-09,20:45,Juventus,0–4,Atalanta,40266,Allianz Stadium,Simone Sozza,/en/matches/ecdc4b8d/Juventus-Atalanta-March-9-2025-Serie-A
ITA-Serie A,2425,2025-03-09 Napoli-Fiorentina,2025-03-09,15:00,Napoli,2–1,Fiorentina,51504,Stadio Diego Armando Maradona,Andrea Colombo,/en/matches/33dc159c/Napoli-Fiorentina-March-9-2025-Serie-A
ITA-Serie A,2425,2025-03-10 Lazio-Udinese,2025-03-10,20:45,Lazio,1–1,Udinese,34655,Stadio Olimpico,Marco Piccinini,/en/matches/f9658b87/Lazio-Udinese-March-10-2025-Serie-A
ITA-Serie A,2425,2025-03-14 Genoa-Lecce,2025-03-14,20:45,Genoa,2–1,Lecce,31495,Stadio Comunale Luigi Ferraris,Fabio Maresca,/en/matches/65b3e4b2/Genoa-Lecce-March-14-2025-Serie-A
ITA-Serie A,2425,2025-03-15 Milan-Como,2025-03-15,18:00,Milan,2–1,Como,74500,Stadio Giuseppe Meazza,Matteo Marchetti,/en/matches/a7ffc114/Milan-Como-March-15-2025-Serie-A
ITA-Serie A,2425,2025-03-15 Monza-Parma,2025-03-15,15:00,Monza,1–1,Parma,9251,U-Power Stadium,Gianluca Manganiello,/en/matches/a90db6a7/Monza-Parma-March-15-2025-Serie-A
ITA-Serie A,2425,2025-03-15 Torino-Empoli,2025-03-15,20:45,Torino,1–0,Empoli,20402,Stadio Olimpico Grande Torino,Daniele Chiffi,/en/matches/f021f721/Torino-Empoli-March-15-2025-Serie-A
ITA-Serie A,2425,2025-03-15 Udinese-Hellas Verona,2025-03-15,15:00,Udinese,0–1,Hellas Verona,20754,Bluenergy Stadium,Giovanni Ayroldi,/en/matches/30070e2c/Udinese-Hellas-Verona-March-15-2025-Serie-A
ITA-Serie A,2425,2025-03-16 Atalanta-Inter,2025-03-16,20:45,Atalanta,0–2,Inter,23215,Gewiss Stadium,Davide Massa,/en/matches/0247cede/Atalanta-Internazionale-March-16-2025-Serie-A
ITA-Serie A,2425,2025-03-16 Bologna-Lazio,2025-03-16,15:00,Bologna,5–0,Lazio,30846,Stadio Renato Dall'Ara,Andrea Colombo,/en/matches/6ea9a6f4/Bologna-Lazio-March-16-2025-Serie-A
ITA-Serie A,2425,2025-03-16 Fiorentina-Juventus,2025-03-16,18:00,Fiorentina,3–0,Juventus,22253,Stadio Artemio Franchi,Michael Fabbri,/en/matches/8c211ded/Fiorentina-Juventus-March-16-2025-Serie-A
ITA-Serie A,2425,2025-03-16 Roma-Cagliari,2025-03-16,16:00,Roma,1–0,Cagliari,62911,Stadio Olimpico,Marco Piccinini,/en/matches/4fb25784/Roma-Cagliari-March-16-2025-Serie-A
ITA-Serie A,2425,2025-03-16 Venezia-Napoli,2025-03-16,12:30,Venezia,0–0,Napoli,11440,Stadio Pier Luigi Penzo,Maurizio Mariani,/en/matches/bebdb801/Venezia-Napoli-March-16-2025-Serie-A
ITA-Serie A,2425,2025-03-29 Como-Empoli,2025-03-29,15:00,Como,1–1,Empoli,10118,Stadio Giuseppe Sinigaglia,Maurizio Mariani,/en/matches/dc730fc2/Como-Empoli-March-29-2025-Serie-A
ITA-Serie A,2425,2025-03-29 Juventus-Genoa,2025-03-29,18:00,Juventus,1–0,Genoa,40219,Allianz Stadium,Antonio Rapuano,/en/matches/b11ec446/Juventus-Genoa-March-29-2025-Serie-A
ITA-Serie A,2425,2025-03-29 Lecce-Roma,2025-03-29,20:45,Lecce,0–1,Roma,27207,Stadio Comunale Ettore Giardiniero,Gianluca Manganiello,/en/matches/f29c7427/Lecce-Roma-March-29-2025-Serie-A
ITA-Serie A,2425,2025-03-29 Venezia-Bologna,2025-03-29,15:00,Venezia,0–1,Bologna,9864,Stadio Pier Luigi Penzo,Marco Di Bello,/en/matches/3c6a91ff/Venezia-Bologna-March-29-2025-Serie-A
ITA-Serie A,2425,2025-03-30 Cagliari-Monza,2025-03-30,12:30,Cagliari,3–0,Monza,16319,Unipol Domus,Francesco Fourneau,/en/matches/b5cbd016/Cagliari-Monza-March-30-2025-Serie-A
ITA-Serie A,2425,2025-03-30 Fiorentina-Atalanta,2025-03-30,15:00,Fiorentina,1–0,Atalanta,20409,Stadio Artemio Franchi,Daniele Doveri,/en/matches/3a802457/Fiorentina-Atalanta-March-30-2025-Serie-A
ITA-Serie A,2425,2025-03-30 Inter-Udinese,2025-03-30,18:00,Inter,2–1,Udinese,71924,Stadio Giuseppe Meazza,Daniele Chiffi,/en/matches/29412934/Internazionale-Udinese-March-30-2025-Serie-A
ITA-Serie A,2425,2025-03-30 Napoli-Milan,2025-03-30,20:45,Napoli,2–1,Milan,52836,Stadio Diego Armando Maradona,Simone Sozza,/en/matches/f211a752/Napoli-Milan-March-30-2025-Serie-A
ITA-Serie A,2425,2025-03-31 Hellas Verona-Parma,2025-03-31,18:30,Hellas Verona,0–0,Parma,22706,Stadio Marc'Antonio Bentegodi,Juan Luca Sacchi,/en/matches/a7028401/Hellas-Verona-Parma-March-31-2025-Serie-A
ITA-Serie A,2425,2025-03-31 Lazio-Torino,2025-03-31,20:45,Lazio,1–1,Torino,37000,Stadio Olimpico,Davide Massa,/en/matches/26731b01/Lazio-Torino-March-31-2025-Serie-A
ITA-Serie A,2425,2025-04-04 Genoa-Udinese,2025-04-04,20:45,Genoa,1–0,Udinese,31243,Stadio Comunale Luigi Ferraris,Daniele Perenzoni,/en/matches/839ac664/Genoa-Udinese-April-4-2025-Serie-A
ITA-Serie A,2425,2025-04-05 Milan-Fiorentina,2025-04-05,20:45,Milan,2–2,Fiorentina,72451,Stadio Giuseppe Meazza,Giovanni Ayroldi,/en/matches/686be623/Milan-Fiorentina-April-5-2025-Serie-A
ITA-Serie A,2425,2025-04-05 Monza-Como,2025-04-05,15:00,Monza,1–3,Como,8649,U-Power Stadium,Giuseppe Collu,/en/matches/e970c3a4/Monza-Como-April-5-2025-Serie-A
ITA-Serie A,2425,2025-04-05 Parma-Inter,2025-04-05,18:00,Parma,2–2,Inter,22126,Stadio Ennio Tardini,Daniele Doveri,/en/matches/c0287d8d/Parma-Internazionale-April-5-2025-Serie-A
ITA-Serie A,2425,2025-04-06 Atalanta-Lazio,2025-04-06,18:00,Atalanta,0–1,Lazio,22731,Gewiss Stadium,Daniele Chiffi,/en/matches/617486d8/Atalanta-Lazio-April-6-2025-Serie-A
ITA-Serie A,2425,2025-04-06 Empoli-Cagliari,2025-04-06,15:00,Empoli,0–0,Cagliari,9054,Stadio Carlo Castellani - Computer Gross...,Federico La Penna,/en/matches/2db8cc44/Empoli-Cagliari-April-6-2025-Serie-A
ITA-Serie A,2425,2025-04-06 Lecce-Venezia,2025-04-06,12:30,Lecce,1–1,Venezia,25709,Stadio Comunale Ettore Giardiniero,Marco Piccinini,/en/matches/4c323af9/Lecce-Venezia-April-6-2025-Serie-A
ITA-Serie A,2425,2025-04-06 Roma-Juventus,2025-04-06,20:45,Roma,1–1,Juventus,65778,Stadio Olimpico,Andrea Colombo,/en/matches/97fb2367/Roma-Juventus-April-6-2025-Serie-A
ITA-Serie A,2425,2025-04-06 Torino-Hellas Verona,2025-04-06,15:00,Torino,1–1,Hellas Verona,25479,Stadio Olimpico Grande Torino,Kevin Bonacina,/en/matches/d0dd0be5/Torino-Hellas-Verona-April-6-2025-Serie-A
ITA-Serie A,2425,2025-04-07 Bologna-Napoli,2025-04-07,20:45,Bologna,1–1,Napoli,31974,Stadio Renato Dall'Ara,Davide Massa,/en/matches/d8fb6510/Bologna-Napoli-April-7-2025-Serie-A
ITA-Serie A,2425,2025-04-11 Udinese-Milan,2025-04-11,20:45,Udinese,0–4,Milan,24214,Bluenergy Stadium,Juan Luca Sacchi,/en/matches/08727bbe/Udinese-Milan-April-11-2025-Serie-A
ITA-Serie A,2425,2025-04-12 Inter-Cagliari,2025-04-12,18:00,Inter,3–1,Cagliari,71799,Stadio Giuseppe Meazza,Marco Di Bello,/en/matches/ef4a7f22/Internazionale-Cagliari-April-12-2025-Serie-A
ITA-Serie A,2425,2025-04-12 Juventus-Lecce,2025-04-12,20:45,Juventus,2–1,Lecce,39259,Allianz Stadium,Luca Zufferli,/en/matches/8984b658/Juventus-Lecce-April-12-2025-Serie-A
ITA-Serie A,2425,2025-04-12 Venezia-Monza,2025-04-12,15:00,Venezia,1–0,Monza,10001,Stadio Pier Luigi Penzo,Fabio Maresca,/en/matches/48567cfa/Venezia-Monza-April-12-2025-Serie-A
ITA-Serie A,2425,2025-04-13 Atalanta-Bologna,2025-04-13,12:30,Atalanta,2–0,Bologna,23156,Gewiss Stadium,Maurizio Mariani,/en/matches/fc3de8a2/Atalanta-Bologna-April-13-2025-Serie-A
ITA-Serie A,2425,2025-04-13 Como-Torino,2025-04-13,18:00,Como,1–0,Torino,10658,Stadio Giuseppe Sinigaglia,Matteo Marcenaro,/en/matches/508b84c8/Como-Torino-April-13-2025-Serie-A
ITA-Serie A,2425,2025-04-13 Fiorentina-Parma,2025-04-13,15:00,Fiorentina,0–0,Parma,21355,Stadio Artemio Franchi,Gianluca Manganiello,/en/matches/790548b5/Fiorentina-Parma-April-13-2025-Serie-A
ITA-Serie A,2425,2025-04-13 Hellas Verona-Genoa,2025-04-13,15:00,Hellas Verona,0–0,Genoa,27724,Stadio Marc'Antonio Bentegodi,Matteo Marchetti,/en/matches/35af7e08/Hellas-Verona-Genoa-April-13-2025-Serie-A
ITA-Serie A,2425,2025-04-13 Lazio-Roma,2025-04-13,20:45,Lazio,1–1,Roma,63000,Stadio Olimpico,Simone Sozza,/en/matches/7ce59536/Lazio-Roma-April-13-2025-Serie-A
ITA-Serie A,2425,2025-04-14 Napoli-Empoli,2025-04-14,20:45,Napoli,3–0,Empoli,50898,Stadio Diego Armando Maradona,Michael Fabbri,/en/matches/25fd6dcc/Napoli-Empoli-April-14-2025-Serie-A
ITA-Serie A,2425,2025-04-19 Lecce-Como,2025-04-19,15:00,Lecce,0–3,Como,28181,Stadio Comunale Ettore Giardiniero,Simone Sozza,/en/matches/51659765/Lecce-Como-April-19-2025-Serie-A
ITA-Serie A,2425,2025-04-19 Monza-Napoli,2025-04-19,18:00,Monza,0–1,Napoli,13784,U-Power Stadium,Federico La Penna,/en/matches/43293eff/Monza-Napoli-April-19-2025-Serie-A
ITA-Serie A,2425,2025-04-19 Roma-Hellas Verona,2025-04-19,20:45,Roma,1–0,Hellas Verona,62714,Stadio Olimpico,Luca Pairetto,/en/matches/bfe41ff3/Roma-Hellas-Verona-April-19-2025-Serie-A
ITA-Serie A,2425,2025-04-20 Bologna-Inter,2025-04-20,18:00,Bologna,1–0,Inter,31978,Stadio Renato Dall'Ara,Andrea Colombo,/en/matches/c84d74dd/Bologna-Internazionale-April-20-2025-Serie-A
ITA-Serie A,2425,2025-04-20 Empoli-Venezia,2025-04-20,15:00,Empoli,2–2,Venezia,8477,Stadio Carlo Castellani - Computer Gross...,Davide Massa,/en/matches/a32623e7/Empoli-Venezia-April-20-2025-Serie-A
ITA-Serie A,2425,2025-04-20 Milan-Atalanta,2025-04-20,20:45,Milan,0–1,Atalanta,72745,Stadio Giuseppe Meazza,Marco Piccinini,/en/matches/c810b524/Milan-Atalanta-April-20-2025-Serie-A
ITA-Serie A,2425,2025-04-23 Cagliari-Fiorentina,2025-04-23,18:30,Cagliari,1–2,Fiorentina,15917,Unipol Domus,Livio Marinelli,/en/matches/2ab6a96f/Cagliari-Fiorentina-April-23-2025-Serie-A
ITA-Serie A,2425,2025-04-23 Genoa-Lazio,2025-04-23,18:30,Genoa,0–2,Lazio,32038,Stadio Comunale Luigi Ferraris,Giovanni Ayroldi,/en/matches/40628936/Genoa-Lazio-April-23-2025-Serie-A
ITA-Serie A,2425,2025-04-23 Parma-Juventus,2025-04-23,18:30,Parma,1–0,Juventus,21108,Stadio Ennio Tardini,Daniele Chiffi,/en/matches/2dc01d9d/Parma-Juventus-April-23-2025-Serie-A
ITA-Serie A,2425,2025-04-23 Torino-Udinese,2025-04-23,18:30,Torino,2–0,Udinese,27958,Stadio Olimpico Grande Torino,Giuseppe Collu,/en/matches/9a00f207/Torino-Udinese-April-23-2025-Serie-A
ITA-Serie A,2425,2025-04-27 Atalanta-Lecce,2025-04-27,20:45,Atalanta,1–1,Lecce,21875,Gewiss Stadium,Federico La Penna,/en/matches/f8863600/Atalanta-Lecce-April-27-2025-Serie-A
ITA-Serie A,2425,2025-04-27 Como-Genoa,2025-04-27,12:30,Como,1–0,Genoa,10664,Stadio Giuseppe Sinigaglia,Alberto Arena,/en/matches/65b86f16/Como-Genoa-April-27-2025-Serie-A
ITA-Serie A,2425,2025-04-27 Fiorentina-Empoli,2025-04-27,15:00,Fiorentina,2–1,Empoli,20547,Stadio Artemio Franchi,Antonio Rapuano,/en/matches/a2af722c/Fiorentina-Empoli-April-27-2025-Serie-A
ITA-Serie A,2425,2025-04-27 Inter-Roma,2025-04-27,15:00,Inter,0–1,Roma,70240,Stadio Giuseppe Meazza,Michael Fabbri,/en/matches/bd8b0528/Internazionale-Roma-April-27-2025-Serie-A
ITA-Serie A,2425,2025-04-27 Juventus-Monza,2025-04-27,18:00,Juventus,2–0,Monza,40016,Allianz Stadium,Daniele Perenzoni,/en/matches/a12f6bbe/Juventus-Monza-April-27-2025-Serie-A
ITA-Serie A,2425,2025-04-27 Napoli-Torino,2025-04-27,20:45,Napoli,2–0,Torino,51144,Stadio Diego Armando Maradona,Maurizio Mariani,/en/matches/b0a980eb/Napoli-Torino-April-27-2025-Serie-A
ITA-Serie A,2425,2025-04-27 Venezia-Milan,2025-04-27,12:30,Venezia,0–2,Milan,12048,Stadio Pier Luigi Penzo,Gianluca Manganiello,/en/matches/b5347b9e/Venezia-Milan-April-27-2025-Serie-A
ITA-Serie A,2425,2025-04-28 Hellas Verona-Cagliari,2025-04-28,20:45,Hellas Verona,0–2,Cagliari,20741,Stadio Marc'Antonio Bentegodi,Rosario Abisso,/en/matches/74ff68ec/Hellas-Verona-Cagliari-April-28-2025-Serie-A
ITA-Serie A,2425,2025-04-28 Lazio-Parma,2025-04-28,20:45,Lazio,2–2,Parma,32000,Stadio Olimpico,Juan Luca Sacchi,/en/matches/e492b3dc/Lazio-Parma-April-28-2025-Serie-A
ITA-Serie A,2425,2025-04-28 Udinese-Bologna,2025-04-28,18:30,Udinese,0–0,Bologna,23414,Bluenergy Stadium,Fabio Maresca,/en/matches/fae1422d/Udinese-Bologna-April-28-2025-Serie-A
ITA-Serie A,2425,2025-05-02 Torino-Venezia,2025-05-02,20:45,Torino,1–1,Venezia,21931,Stadio Olimpico Grande Torino,Simone Sozza,/en/matches/f57140cf/Torino-Venezia-May-2-2025-Serie-A
ITA-Serie A,2425,2025-05-03 Cagliari-Udinese,2025-05-03,15:00,Cagliari,1–2,Udinese,16099,Unipol Domus,Ermanno Feliciani,/en/matches/374d14e7/Cagliari-Udinese-May-3-2025-Serie-A
ITA-Serie A,2425,2025-05-03 Inter-Hellas Verona,2025-05-03,20:45,Inter,1–0,Hellas Verona,70222,Stadio Giuseppe Meazza,Gianluca Manganiello,/en/matches/e3647411/Internazionale-Hellas-Verona-May-3-2025-Serie-A
ITA-Serie A,2425,2025-05-03 Lecce-Napoli,2025-05-03,18:00,Lecce,0–1,Napoli,28403,Stadio Comunale Ettore Giardiniero,Davide Massa,/en/matches/95959c4f/Lecce-Napoli-May-3-2025-Serie-A
ITA-Serie A,2425,2025-05-03 Parma-Como,2025-05-03,15:00,Parma,0–1,Como,20132,Stadio Ennio Tardini,Marco Di Bello,/en/matches/2530eda5/Parma-Como-May-3-2025-Serie-A
ITA-Serie A,2425,2025-05-04 Bologna-Juventus,2025-05-04,20:45,Bologna,1–1,Juventus,30846,Stadio Renato Dall'Ara,Daniele Doveri,/en/matches/27fb223d/Bologna-Juventus-May-4-2025-Serie-A
ITA-Serie A,2425,2025-05-04 Empoli-Lazio,2025-05-04,12:30,Empoli,0–1,Lazio,8787,Stadio Carlo Castellani - Computer Gross...,Andrea Colombo,/en/matches/90d9dd2e/Empoli-Lazio-May-4-2025-Serie-A
ITA-Serie A,2425,2025-05-04 Monza-Atalanta,2025-05-04,15:00,Monza,0–4,Atalanta,10440,U-Power Stadium,Luca Pairetto,/en/matches/baef8a4c/Monza-Atalanta-May-4-2025-Serie-A
ITA-Serie A,2425,2025-05-04 Roma-Fiorentina,2025-05-04,18:00,Roma,1–0,Fiorentina,63640,Stadio Olimpico,Daniele Chiffi,/en/matches/07a1cabc/Roma-Fiorentina-May-4-2025-Serie-A
ITA-Serie A,2425,2025-05-05 Genoa-Milan,2025-05-05,20:45,Genoa,1–2,Milan,32081,Stadio Comunale Luigi Ferraris,Giuseppe Collu,/en/matches/0fcd692b/Genoa-Milan-May-5-2025-Serie-A
ITA-Serie A,2425,2025-05-09 Milan-Bologna,2025-05-09,20:45,Milan,3–1,Bologna,71076,Stadio Giuseppe Meazza,Livio Marinelli,/en/matches/eaef3f45/Milan-Bologna-May-9-2025-Serie-A
ITA-Serie A,2425,2025-05-10 Como-Cagliari,2025-05-10,15:00,Como,3–1,Cagliari,13602,Stadio Giuseppe Sinigaglia,Francesco Fourneau,/en/matches/6495e7f4/Como-Cagliari-May-10-2025-Serie-A
ITA-Serie A,2425,2025-05-10 Empoli-Parma,2025-05-10,20:45,Empoli,2–1,Parma,12040,Stadio Carlo Castellani - Computer Gross...,Michael Fabbri,/en/matches/c14e9e23/Empoli-Parma-May-10-2025-Serie-A
ITA-Serie A,2425,2025-05-10 Lazio-Juventus,2025-05-10,18:00,Lazio,1–1,Juventus,56000,Stadio Olimpico,Davide Massa,/en/matches/6549caed/Lazio-Juventus-May-10-2025-Serie-A
ITA-Serie A,2425,2025-05-11 Hellas Verona-Lecce,2025-05-11,15:00,Hellas Verona,1–1,Lecce,27709,Stadio Marc'Antonio Bentegodi,Fabio Maresca,/en/matches/a1325187/Hellas-Verona-Lecce-May-11-2025-Serie-A
ITA-Serie A,2425,2025-05-11 Napoli-Genoa,2025-05-11,20:45,Napoli,2–2,Genoa,51426,Stadio Diego Armando Maradona,Marco Piccinini,/en/matches/ac2b39d3/Napoli-Genoa-May-11-2025-Serie-A
ITA-Serie A,2425,2025-05-11 Torino-Inter,2025-05-11,18:00,Torino,0–2,Inter,26537,Stadio Olimpico Grande Torino,Federico La Penna,/en/matches/48220756/Torino-Internazionale-May-11-2025-Serie-A
ITA-Serie A,2425,2025-05-11 Udinese-Monza,2025-05-11,12:30,Udinese,1–2,Monza,20845,Bluenergy Stadium,Valerio Crezzini,/en/matches/17fc8f69/Udinese-Monza-May-11-2025-Serie-A
ITA-Serie A,2425,2025-05-12 Atalanta-Roma,2025-05-12,20:45,Atalanta,2–1,Roma,23249,Gewiss Stadium,Simone Sozza,/en/matches/89fed893/Atalanta-Roma-May-12-2025-Serie-A
