league,season,game,date,time,home_team,score,away_team,attendance,venue,referee,match_report
FRA-Ligue 1,2223,2023-02-12 Angers-Auxerre,2023-02-12,15:00,Angers,1–1,Auxerre,7873,Stade Raymond Kopa,Thomas Léonard,/en/matches/079e4a90/Angers-Auxerre-February-12-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-12 Lille-Strasbourg,2023-02-12,15:00,Lille,2–0,Strasbourg,30812,Stade Pierre-Mauroy,Hakim Ben El Hadj Salem,/en/matches/5bcb2b4d/Lille-Strasbourg-February-12-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-12 Lyon-Lens,2023-02-12,20:45,Lyon,2–1,Lens,53426,Groupama Stadium,Eric Wattellier,/en/matches/eb88e263/Lyon-Lens-February-12-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-12 Montpellier-Brest,2023-02-12,15:00,Montpellier,3–0,Brest,12901,Stade de la Mosson,Florent Batta,/en/matches/90388019/Montpellier-Brest-February-12-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-12 Nantes-Lorient,2023-02-12,17:05,Nantes,1–0,Lorient,33579,Stade de la Beaujoire - Louis Fonteneau,Mathieu Vernice,/en/matches/f9f4ca12/Nantes-Lorient-February-12-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-12 Reims-Troyes,2023-02-12,15:00,Reims,4–0,Troyes,8115,Stade Auguste-Delaune,Jérémie Pignard,/en/matches/b1ac1305/Reims-Troyes-February-12-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-12 Toulouse-Rennes,2023-02-12,13:00,Toulouse,3–1,Rennes,21783,Stadium Municipal,Jeremy Stinat,/en/matches/65d07eec/Toulouse-Rennes-February-12-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-17 Auxerre-Lyon,2023-02-17,21:00,Auxerre,2–1,Lyon,16396,Stade de l'Abbé Deschamps,Jérôme Brisard,/en/matches/ab3c5cc9/Auxerre-Lyon-February-17-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-18 Nice-Reims,2023-02-18,17:00,Nice,0–0,Reims,18102,Stade de Nice,Marc Bollengier,/en/matches/e2d5f3b0/Nice-Reims-February-18-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-18 Strasbourg-Angers,2023-02-18,21:00,Strasbourg,2–1,Angers,25062,Stade de la Meinau,François Letexier,/en/matches/7981e432/Strasbourg-Angers-February-18-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-19 Brest-Monaco,2023-02-19,15:00,Brest,1–2,Monaco,13203,Stade Francis-Le Blé,Hakim Ben El Hadj Salem,/en/matches/dc325f14/Brest-Monaco-February-19-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-19 Lens-Nantes,2023-02-19,17:05,Lens,3–1,Nantes,37984,Stade Bollaert-Delelis,Pierre Gaillouste,/en/matches/09d42df5/Lens-Nantes-February-19-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-19 Lorient-Ajaccio,2023-02-19,15:00,Lorient,3–0,Ajaccio,12918,Stade du Moustoir,Eric Wattellier,/en/matches/9a73c114/Lorient-Ajaccio-February-19-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-19 Paris Saint-Germain-Lille,2023-02-19,13:00,Paris Saint-Germain,4–3,Lille,46000,Parc des Princes,Willy Delajod,/en/matches/0354132b/Paris-Saint-Germain-Lille-February-19-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-19 Rennes-Clermont Foot,2023-02-19,15:00,Rennes,2–0,Clermont Foot,27798,Roazhon Park,Bastien Dechepy,/en/matches/e1b735e0/Rennes-Clermont-Foot-February-19-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-19 Toulouse-Marseille,2023-02-19,20:45,Toulouse,2–3,Marseille,29218,Stadium Municipal,Stéphanie Frappart,/en/matches/9d43f831/Toulouse-Marseille-February-19-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-19 Troyes-Montpellier,2023-02-19,15:00,Troyes,0–1,Montpellier,7745,Stade de l'Aube,Benoît Bastien,/en/matches/27b0ea20/Troyes-Montpellier-February-19-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-24 Lille-Brest,2023-02-24,21:00,Lille,2–1,Brest,30257,Stade Pierre-Mauroy,Pierre Gaillouste,/en/matches/4b068238/Lille-Brest-February-24-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-25 Angers-Lyon,2023-02-25,17:00,Angers,1–3,Lyon,12031,Stade Raymond Kopa,Florent Batta,/en/matches/ed761c34/Angers-Lyon-February-25-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-25 Montpellier-Lens,2023-02-25,21:00,Montpellier,1–1,Lens,17074,Stade de la Mosson,Jérôme Brisard,/en/matches/c423b431/Montpellier-Lens-February-25-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-26 Ajaccio-Troyes,2023-02-26,15:00,Ajaccio,2–1,Troyes,5983,Stade François Coty,Marc Bollengier,/en/matches/78ba7c57/Ajaccio-Troyes-February-26-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-26 Clermont Foot-Strasbourg,2023-02-26,15:00,Clermont Foot,1–1,Strasbourg,10221,Stade Gabriel Montpied,Willy Delajod,/en/matches/3c41bf64/Clermont-Foot-Strasbourg-February-26-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-26 Lorient-Auxerre,2023-02-26,13:00,Lorient,0–1,Auxerre,13089,Stade du Moustoir,Benoît Millot,/en/matches/f9f72ca1/Lorient-Auxerre-February-26-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-26 Marseille-Paris Saint-Germain,2023-02-26,20:45,Marseille,0–3,Paris Saint-Germain,65894,Orange Vélodrome,Clément Turpin,/en/matches/fe1e33e5/Marseille-Paris-Saint-Germain-February-26-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-26 Monaco-Nice,2023-02-26,17:05,Monaco,0–3,Nice,9000,Stade Louis II,Benoît Bastien,/en/matches/e8389ab5/Monaco-Nice-February-26-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-26 Nantes-Rennes,2023-02-26,15:00,Nantes,0–1,Rennes,34467,Stade de la Beaujoire - Louis Fonteneau,Jérémie Pignard,/en/matches/faf5f698/Nantes-Rennes-February-26-2023-Ligue-1
FRA-Ligue 1,2223,2023-02-26 Reims-Toulouse,2023-02-26,15:00,Reims,3–0,Toulouse,12139,Stade Auguste-Delaune,Mathieu Vernice,/en/matches/bf387fea/Reims-Toulouse-February-26-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-03 Nice-Auxerre,2023-03-03,21:00,Nice,1–1,Auxerre,21133,Stade de Nice,Bastien Dechepy,/en/matches/ab7003b3/Nice-Auxerre-March-3-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-04 Lens-Lille,2023-03-04,17:00,Lens,1–1,Lille,37974,Stade Bollaert-Delelis,François Letexier,/en/matches/368b5f43/Lens-Lille-March-4-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-04 Paris Saint-Germain-Nantes,2023-03-04,21:00,Paris Saint-Germain,4–2,Nantes,47926,Parc des Princes,Jeremy Stinat,/en/matches/322f46e4/Paris-Saint-Germain-Nantes-March-4-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-05 Lyon-Lorient,2023-03-05,17:05,Lyon,0–0,Lorient,38568,Groupama Stadium,Thomas Léonard,/en/matches/1eadec4f/Lyon-Lorient-March-5-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-05 Montpellier-Angers,2023-03-05,15:00,Montpellier,5–0,Angers,11664,Stade de la Mosson,Benoît Millot,/en/matches/05267653/Montpellier-Angers-March-5-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-05 Reims-Ajaccio,2023-03-05,15:00,Reims,1–0,Ajaccio,12855,Stade Auguste-Delaune,Pierre Gaillouste,/en/matches/b317ed7d/Reims-Ajaccio-March-5-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-05 Rennes-Marseille,2023-03-05,20:45,Rennes,0–1,Marseille,28515,Roazhon Park,Eric Wattellier,/en/matches/723f16d0/Rennes-Marseille-March-5-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-05 Strasbourg-Brest,2023-03-05,15:00,Strasbourg,0–1,Brest,25123,Stade de la Meinau,Ruddy Buquet,/en/matches/9971c1e8/Strasbourg-Brest-March-5-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-05 Toulouse-Clermont Foot,2023-03-05,15:00,Toulouse,0–1,Clermont Foot,20620,Stadium Municipal,Florent Batta,/en/matches/332295d4/Toulouse-Clermont-Foot-March-5-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-05 Troyes-Monaco,2023-03-05,13:00,Troyes,2–2,Monaco,9160,Stade de l'Aube,Stéphanie Frappart,/en/matches/ae83643a/Troyes-Monaco-March-5-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-10 Lille-Lyon,2023-03-10,21:00,Lille,3–3,Lyon,40314,Stade Pierre-Mauroy,Benoît Bastien,/en/matches/2ec831ba/Lille-Lyon-March-10-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-11 Auxerre-Rennes,2023-03-11,17:00,Auxerre,0–0,Rennes,15695,Stade de l'Abbé Deschamps,Mathieu Vernice,/en/matches/edf3e1c0/Auxerre-Rennes-March-11-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-11 Brest-Paris Saint-Germain,2023-03-11,21:00,Brest,1–2,Paris Saint-Germain,14935,Stade Francis-Le Blé,Marc Bollengier,/en/matches/8acaf948/Brest-Paris-Saint-Germain-March-11-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-12 Ajaccio-Montpellier,2023-03-12,15:00,Ajaccio,0–1,Montpellier,6889,Stade François Coty,Hakim Ben El Hadj Salem,/en/matches/4d877fad/Ajaccio-Montpellier-March-12-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-12 Angers-Toulouse,2023-03-12,15:00,Angers,0–2,Toulouse,6487,Stade Raymond Kopa,Pierre Gaillouste,/en/matches/7bf37201/Angers-Toulouse-March-12-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-12 Clermont Foot-Lens,2023-03-12,13:00,Clermont Foot,0–4,Lens,12311,Stade Gabriel Montpied,Jeremy Stinat,/en/matches/1c7fbfe3/Clermont-Foot-Lens-March-12-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-12 Lorient-Troyes,2023-03-12,15:00,Lorient,2–0,Troyes,13889,Stade du Moustoir,Clément Turpin,/en/matches/11eab67b/Lorient-Troyes-March-12-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-12 Marseille-Strasbourg,2023-03-12,20:45,Marseille,2–2,Strasbourg,63380,Orange Vélodrome,Jérémie Pignard,/en/matches/5bd3872f/Marseille-Strasbourg-March-12-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-12 Monaco-Reims,2023-03-12,17:05,Monaco,0–1,Reims,5383,Stade Louis II,Thomas Léonard,/en/matches/65c9aaa1/Monaco-Reims-March-12-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-12 Nantes-Nice,2023-03-12,15:00,Nantes,2–2,Nice,33568,Stade de la Beaujoire - Louis Fonteneau,Willy Delajod,/en/matches/6f639a55/Nantes-Nice-March-12-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-17 Lyon-Nantes,2023-03-17,21:00,Lyon,1–1,Nantes,38880,Groupama Stadium,Benoît Millot,/en/matches/e42d16ce/Lyon-Nantes-March-17-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-18 Lens-Angers,2023-03-18,21:00,Lens,3–0,Angers,37410,Stade Bollaert-Delelis,Bastien Dechepy,/en/matches/9481e88d/Lens-Angers-March-18-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-18 Toulouse-Lille,2023-03-18,17:00,Toulouse,0–2,Lille,23006,Stadium Municipal,Hakim Ben El Hadj Salem,/en/matches/0659aa2f/Toulouse-Lille-March-18-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-19 Ajaccio-Monaco,2023-03-19,13:00,Ajaccio,0–2,Monaco,7198,Stade François Coty,Jeremy Stinat,/en/matches/9a21157d/Ajaccio-Monaco-March-19-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-19 Montpellier-Clermont Foot,2023-03-19,15:00,Montpellier,2–1,Clermont Foot,13166,Stade de la Mosson,Pierre Gaillouste,/en/matches/fa420272/Montpellier-Clermont-Foot-March-19-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-19 Nice-Lorient,2023-03-19,15:00,Nice,1–1,Lorient,20762,Stade de Nice,Ruddy Buquet,/en/matches/76197bfd/Nice-Lorient-March-19-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-19 Paris Saint-Germain-Rennes,2023-03-19,17:05,Paris Saint-Germain,0–2,Rennes,47000,Parc des Princes,Willy Delajod,/en/matches/9acfad51/Paris-Saint-Germain-Rennes-March-19-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-19 Reims-Marseille,2023-03-19,20:45,Reims,1–2,Marseille,20479,Stade Auguste-Delaune,François Letexier,/en/matches/0161e53d/Reims-Marseille-March-19-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-19 Strasbourg-Auxerre,2023-03-19,15:00,Strasbourg,2–0,Auxerre,25530,Stade de la Meinau,Eric Wattellier,/en/matches/8c7d3708/Strasbourg-Auxerre-March-19-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-19 Troyes-Brest,2023-03-19,15:00,Troyes,2–2,Brest,9012,Stade de l'Aube,Florent Batta,/en/matches/a67700d0/Troyes-Brest-March-19-2023-Ligue-1
FRA-Ligue 1,2223,2023-03-31 Marseille-Montpellier,2023-03-31,21:00,Marseille,1–1,Montpellier,58231,Orange Vélodrome,Thomas Léonard,/en/matches/0dd080e8/Marseille-Montpellier-March-31-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-01 Auxerre-Troyes,2023-04-01,17:00,Auxerre,1–0,Troyes,16512,Stade de l'Abbé Deschamps,Jérôme Brisard,/en/matches/fd495836/Auxerre-Troyes-April-1-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-01 Rennes-Lens,2023-04-01,21:00,Rennes,0–1,Lens,28556,Roazhon Park,Clément Turpin,/en/matches/1130a1b6/Rennes-Lens-April-1-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-02 Angers-Nice,2023-04-02,15:00,Angers,1–1,Nice,6649,Stade Raymond Kopa,Eric Wattellier,/en/matches/3ee2de5c/Angers-Nice-April-2-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-02 Brest-Toulouse,2023-04-02,15:00,Brest,3–1,Toulouse,12325,Stade Francis-Le Blé,Stéphanie Frappart,/en/matches/1b47ccce/Brest-Toulouse-April-2-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-02 Clermont Foot-Ajaccio,2023-04-02,15:00,Clermont Foot,2–1,Ajaccio,9436,Stade Gabriel Montpied,Mathieu Vernice,/en/matches/758ff2c2/Clermont-Foot-Ajaccio-April-2-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-02 Lille-Lorient,2023-04-02,13:00,Lille,3–1,Lorient,32862,Stade Pierre-Mauroy,Jérémie Pignard,/en/matches/e3ec27ec/Lille-Lorient-April-2-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-02 Monaco-Strasbourg,2023-04-02,17:05,Monaco,4–3,Strasbourg,5356,Stade Louis II,Willy Delajod,/en/matches/87a8aadf/Monaco-Strasbourg-April-2-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-02 Nantes-Reims,2023-04-02,15:00,Nantes,0–3,Reims,26285,Stade de la Beaujoire - Louis Fonteneau,Marc Bollengier,/en/matches/766e9598/Nantes-Reims-April-2-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-02 Paris Saint-Germain-Lyon,2023-04-02,20:45,Paris Saint-Germain,0–1,Lyon,47000,Parc des Princes,François Letexier,/en/matches/37a61135/Paris-Saint-Germain-Lyon-April-2-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-07 Lens-Strasbourg,2023-04-07,21:00,Lens,2–1,Strasbourg,38223,Stade Bollaert-Delelis,Pierre Gaillouste,/en/matches/c64ab24a/Lens-Strasbourg-April-7-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-08 Angers-Lille,2023-04-08,17:00,Angers,1–0,Lille,7469,Stade Raymond Kopa,Mathieu Vernice,/en/matches/5b23ad99/Angers-Lille-April-8-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-08 Nice-Paris Saint-Germain,2023-04-08,21:00,Nice,0–2,Paris Saint-Germain,34456,Stade de Nice,Jérémie Pignard,/en/matches/2b92011d/Nice-Paris-Saint-Germain-April-8-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-09 Ajaccio-Auxerre,2023-04-09,15:00,Ajaccio,0–3,Auxerre,6742,Stade François Coty,Bastien Dechepy,/en/matches/4afdc8cb/Ajaccio-Auxerre-April-9-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-09 Lorient-Marseille,2023-04-09,20:45,Lorient,0–0,Marseille,16767,Stade du Moustoir,Willy Delajod,/en/matches/ae59b2e1/Lorient-Marseille-April-9-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-09 Lyon-Rennes,2023-04-09,13:00,Lyon,3–1,Rennes,45000,Groupama Stadium,Benoît Bastien,/en/matches/f258dab1/Lyon-Rennes-April-9-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-09 Montpellier-Toulouse,2023-04-09,15:00,Montpellier,1–2,Toulouse,17283,Stade de la Mosson,Florent Batta,/en/matches/444918ba/Montpellier-Toulouse-April-9-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-09 Nantes-Monaco,2023-04-09,17:05,Nantes,2–2,Monaco,30050,Stade de la Beaujoire - Louis Fonteneau,Clément Turpin,/en/matches/ac1324cc/Nantes-Monaco-April-9-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-09 Reims-Brest,2023-04-09,15:00,Reims,1–1,Brest,12023,Stade Auguste-Delaune,Benoît Millot,/en/matches/4ee67cda/Reims-Brest-April-9-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-09 Troyes-Clermont Foot,2023-04-09,15:00,Troyes,0–2,Clermont Foot,7777,Stade de l'Aube,Jeremy Stinat,/en/matches/ef3427f3/Troyes-Clermont-Foot-April-9-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-14 Toulouse-Lyon,2023-04-14,21:00,Toulouse,1–2,Lyon,28302,Stadium Municipal,François Letexier,/en/matches/fbcb2095/Toulouse-Lyon-April-14-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-15 Paris Saint-Germain-Lens,2023-04-15,21:00,Paris Saint-Germain,3–1,Lens,47120,Parc des Princes,Willy Delajod,/en/matches/268e5460/Paris-Saint-Germain-Lens-April-15-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-15 Rennes-Reims,2023-04-15,17:00,Rennes,3–0,Reims,27936,Roazhon Park,Jeremy Stinat,/en/matches/46c859a1/Rennes-Reims-April-15-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-16 Auxerre-Nantes,2023-04-16,15:00,Auxerre,2–1,Nantes,15714,Stade de l'Abbé Deschamps,Eric Wattellier,/en/matches/35b40c4d/Auxerre-Nantes-April-16-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-16 Brest-Nice,2023-04-16,15:00,Brest,1–0,Nice,12615,Stade Francis-Le Blé,Benoît Bastien,/en/matches/efe07084/Brest-Nice-April-16-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-16 Clermont Foot-Angers,2023-04-16,15:00,Clermont Foot,2–1,Angers,10589,Stade Gabriel Montpied,Thomas Léonard,/en/matches/f254960b/Clermont-Foot-Angers-April-16-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-16 Lille-Montpellier,2023-04-16,13:00,Lille,2–1,Montpellier,34200,Stade Pierre-Mauroy,Jérôme Brisard,/en/matches/bb2cf3ad/Lille-Montpellier-April-16-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-16 Marseille-Troyes,2023-04-16,20:45,Marseille,3–1,Troyes,63486,Orange Vélodrome,Benoît Millot,/en/matches/51ec8961/Marseille-Troyes-April-16-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-16 Monaco-Lorient,2023-04-16,17:05,Monaco,3–1,Lorient,6930,Stade Louis II,Bastien Dechepy,/en/matches/fbddfac1/Monaco-Lorient-April-16-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-16 Strasbourg-Ajaccio,2023-04-16,15:00,Strasbourg,3–1,Ajaccio,25130,Stade de la Meinau,Stéphanie Frappart,/en/matches/c4b417d4/Strasbourg-Ajaccio-April-16-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-21 Angers-Paris Saint-Germain,2023-04-21,21:00,Angers,1–2,Paris Saint-Germain,16914,Stade Raymond Kopa,Eric Wattellier,/en/matches/e7e8dc1c/Angers-Paris-Saint-Germain-April-21-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-22 Auxerre-Lille,2023-04-22,17:00,Auxerre,1–1,Lille,16779,Stade de l'Abbé Deschamps,Stéphanie Frappart,/en/matches/3d446dbd/Auxerre-Lille-April-22-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-22 Lens-Monaco,2023-04-22,21:00,Lens,3–0,Monaco,38223,Stade Bollaert-Delelis,François Letexier,/en/matches/0095e758/Lens-Monaco-April-22-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-23 Ajaccio-Brest,2023-04-23,15:00,Ajaccio,0–0,Brest,6879,Stade François Coty,Jeremy Stinat,/en/matches/42abcfc9/Ajaccio-Brest-April-23-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-23 Lorient-Toulouse,2023-04-23,15:00,Lorient,0–1,Toulouse,15948,Stade du Moustoir,Marc Bollengier,/en/matches/b1552b3c/Lorient-Toulouse-April-23-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-23 Lyon-Marseille,2023-04-23,20:45,Lyon,1–2,Marseille,57509,Groupama Stadium,Jérôme Brisard,/en/matches/7408c40b/Choc-des-Olympiques-Lyon-Marseille-April-23-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-23 Montpellier-Rennes,2023-04-23,17:05,Montpellier,1–0,Rennes,15537,Stade de la Mosson,Ruddy Buquet,/en/matches/f605cc42/Montpellier-Rennes-April-23-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-23 Nantes-Troyes,2023-04-23,15:00,Nantes,2–2,Troyes,34082,Stade de la Beaujoire - Louis Fonteneau,Jérémie Pignard,/en/matches/1bc2b939/Nantes-Troyes-April-23-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-23 Nice-Clermont Foot,2023-04-23,15:00,Nice,1–2,Clermont Foot,20578,Stade de Nice,Benoît Millot,/en/matches/270414fb/Nice-Clermont-Foot-April-23-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-23 Reims-Strasbourg,2023-04-23,13:00,Reims,0–2,Strasbourg,13737,Stade Auguste-Delaune,Clément Turpin,/en/matches/bd272f62/Reims-Strasbourg-April-23-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-28 Strasbourg-Lyon,2023-04-28,21:00,Strasbourg,1–2,Lyon,25360,Stade de la Meinau,Ruddy Buquet,/en/matches/7102beec/Strasbourg-Lyon-April-28-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-29 Lille-Ajaccio,2023-04-29,17:00,Lille,3–0,Ajaccio,35490,Stade Pierre-Mauroy,François Letexier,/en/matches/1213d047/Lille-Ajaccio-April-29-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-30 Clermont Foot-Reims,2023-04-30,15:00,Clermont Foot,1–0,Reims,11446,Stade Gabriel Montpied,Stéphanie Frappart,/en/matches/4cdd261a/Clermont-Foot-Reims-April-30-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-30 Marseille-Auxerre,2023-04-30,20:45,Marseille,2–1,Auxerre,64532,Orange Vélodrome,Jérémie Pignard,/en/matches/fbb41c2a/Marseille-Auxerre-April-30-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-30 Monaco-Montpellier,2023-04-30,13:00,Monaco,0–4,Montpellier,6069,Stade Louis II,Marc Bollengier,/en/matches/ae23a815/Monaco-Montpellier-April-30-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-30 Paris Saint-Germain-Lorient,2023-04-30,17:05,Paris Saint-Germain,1–3,Lorient,41454,Parc des Princes,Jérôme Brisard,/en/matches/ca98474e/Paris-Saint-Germain-Lorient-April-30-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-30 Rennes-Angers,2023-04-30,15:00,Rennes,4–2,Angers,28028,Roazhon Park,Florent Batta,/en/matches/8a1bae48/Rennes-Angers-April-30-2023-Ligue-1
FRA-Ligue 1,2223,2023-04-30 Troyes-Nice,2023-04-30,15:00,Troyes,0–1,Nice,8399,Stade de l'Aube,Eric Wattellier,/en/matches/26c78eaa/Troyes-Nice-April-30-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-02 Toulouse-Lens,2023-05-02,21:00,Toulouse,0–1,Lens,30866,Stadium Municipal,Bastien Dechepy,/en/matches/b5e2c075/Toulouse-Lens-May-2-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-03 Brest-Nantes,2023-05-03,21:00,Brest,2–0,Nantes,14470,Stade Francis-Le Blé,Willy Delajod,/en/matches/1063973e/Brest-Nantes-May-3-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-06 Lens-Marseille,2023-05-06,21:00,Lens,2–1,Marseille,38220,Stade Bollaert-Delelis,Clément Turpin,/en/matches/4ef6a978/Lens-Marseille-May-6-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-06 Nice-Rennes,2023-05-06,17:00,Nice,2–1,Rennes,22601,Stade de Nice,Willy Delajod,/en/matches/7892fd01/Nice-Rennes-May-6-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-06 Reims-Lille,2023-05-06,19:00,Reims,1–0,Lille,17911,Stade Auguste-Delaune,Thomas Léonard,/en/matches/f281e140/Reims-Lille-May-6-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-07 Ajaccio-Toulouse,2023-05-07,15:00,Ajaccio,0–0,Toulouse,6735,Stade François Coty,Florent Batta,/en/matches/504a857a/Ajaccio-Toulouse-May-7-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-07 Angers-Monaco,2023-05-07,13:00,Angers,1–2,Monaco,9223,Stade Raymond Kopa,Jeremy Stinat,/en/matches/353a0635/Angers-Monaco-May-7-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-07 Auxerre-Clermont Foot,2023-05-07,15:00,Auxerre,1–1,Clermont Foot,16330,Stade de l'Abbé Deschamps,Marc Bollengier,/en/matches/eca941ec/Auxerre-Clermont-Foot-May-7-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-07 Lorient-Brest,2023-05-07,15:00,Lorient,2–1,Brest,16338,Stade du Moustoir,Benoît Millot,/en/matches/676c3a0e/Lorient-Brest-May-7-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-07 Lyon-Montpellier,2023-05-07,17:05,Lyon,5–4,Montpellier,49531,Groupama Stadium,Bastien Dechepy,/en/matches/f3f1adae/Lyon-Montpellier-May-7-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-07 Nantes-Strasbourg,2023-05-07,15:00,Nantes,0–2,Strasbourg,28563,Stade de la Beaujoire - Louis Fonteneau,Benoît Bastien,/en/matches/8411b267/Nantes-Strasbourg-May-7-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-07 Troyes-Paris Saint-Germain,2023-05-07,20:45,Troyes,1–3,Paris Saint-Germain,18890,Stade de l'Aube,Ruddy Buquet,/en/matches/f9e55cdf/Troyes-Paris-Saint-Germain-May-7-2023-Ligue-1
