Jugador,Equipo,Liga,Temporada,Posicion,Goles,Asistencias,Tarjetas_Amarillas,Tarjetas_Rojas
Kevin Kampl,RasenBallsport Leipzig,GER-Bundesliga,2223,Centrocampista / Suplente,2,2,8,0
Konrad Laimer,RasenBallsport Leipzig,GER-Bundesliga,2223,Centrocampista / Suplente,3,0,8,0
Lukas Klostermann,RasenBallsport Leipzig,GER-Bundesliga,2223,Defensa / Suplente,0,0,0,0
Marcel Halstenberg,RasenBallsport Leipzig,GER-Bundesliga,2223,Defensa / Suplente,1,1,2,0
Mohamed Simakan,RasenBallsport Leipzig,GER-Bundesliga,2223,Defensa / Suplente,1,1,2,0
Péter Gulácsi,RasenBallsport Leipzig,GER-Bundesliga,2223,Portero,0,0,0,0
Sanoussy Ba,RasenBallsport Leipzig,GER-Bundesliga,2223,Suplente,0,0,0,0
Timo Werner,RasenBallsport Leipzig,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,9,3,2,0
Willi Orban,RasenBallsport Leipzig,GER-Bundesliga,2223,Defensa,4,0,2,0
Xaver Schlager,RasenBallsport Leipzig,GER-Bundesliga,2223,Centrocampista / Suplente,1,1,2,0
Yussuf Poulsen,RasenBallsport Leipzig,GER-Bundesliga,2223,Delantero / Suplente,2,1,1,0
Ørjan Nyland,RasenBallsport Leipzig,GER-Bundesliga,2223,Portero,0,1,0,0
Alex Kral,Schalke 04,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,3,0
Alexander Schwolow,Schalke 04,GER-Bundesliga,2223,Portero / Suplente,0,0,1,0
Andreas Ivan,Schalke 04,GER-Bundesliga,2223,Suplente,0,0,0,0
Cédric Brunner,Schalke 04,GER-Bundesliga,2223,Defensa,0,0,5,0
Danny Latza,Schalke 04,GER-Bundesliga,2223,Centrocampista / Suplente,0,1,2,0
Dominick Drexler,Schalke 04,GER-Bundesliga,2223,Centrocampista / Suplente,4,3,3,1
Florent Mollet,Schalke 04,GER-Bundesliga,2223,Centrocampista / Suplente,1,0,1,0
Florian Flick,Schalke 04,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,1,0
Henning Matriciani,Schalke 04,GER-Bundesliga,2223,Defensa,0,0,1,0
Jere Uronen,Schalke 04,GER-Bundesliga,2223,Defensa / Suplente,0,0,2,0
Jordan Larsson,Schalke 04,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,0,0
Keke Maximilian Topp,Schalke 04,GER-Bundesliga,2223,Suplente,0,0,0,0
Kenan Karaman,Schalke 04,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,1,2,2,0
Kerim Çalhanoglu,Schalke 04,GER-Bundesliga,2223,Suplente,0,0,0,0
Leo Greiml,Schalke 04,GER-Bundesliga,2223,Defensa / Suplente,0,0,2,0
Malick Thiaw,Schalke 04,GER-Bundesliga,2223,Defensa,0,0,2,0
Marcin Kaminski,Schalke 04,GER-Bundesliga,2223,Defensa / Suplente,2,0,0,0
Marius Bülter,Schalke 04,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,11,1,5,0
Maya Yoshida,Schalke 04,GER-Bundesliga,2223,Defensa / Suplente,0,0,4,0
Mehmet Can Aydin,Schalke 04,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,0,0,0,0
Michael Frey,Schalke 04,GER-Bundesliga,2223,Delantero / Suplente,0,3,2,0
Moritz Jenz,Schalke 04,GER-Bundesliga,2223,Defensa,0,0,5,0
Ralf Fährmann,Schalke 04,GER-Bundesliga,2223,Portero,0,0,0,0
Rodrigo Zalazar,Schalke 04,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,1,6,4,0
Sebastian Polter,Schalke 04,GER-Bundesliga,2223,Delantero / Suplente,2,3,3,0
Sepp van den Berg,Schalke 04,GER-Bundesliga,2223,Defensa / Suplente,1,0,2,0
Sidi Sané,Schalke 04,GER-Bundesliga,2223,Suplente,0,0,0,0
Simon Terodde,Schalke 04,GER-Bundesliga,2223,Delantero / Suplente,5,0,5,0
Soichiro Kozuki,Schalke 04,GER-Bundesliga,2223,Centrocampista,1,0,1,0
Thomas Ouwejan,Schalke 04,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,0,1,1,0
Tim Skarke,Schalke 04,GER-Bundesliga,2223,Centrocampista / Suplente,1,1,1,0
Timothée Kolodziejczak,Schalke 04,GER-Bundesliga,2223,Suplente,0,0,0,0
Tobias Mohr,Schalke 04,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,0,3,0,0
Tom Krauß,Schalke 04,GER-Bundesliga,2223,Centrocampista / Suplente,2,0,8,0
Éder Balanta,Schalke 04,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,3,0
Aissa Laidouni,Union Berlin,GER-Bundesliga,2223,Centrocampista / Suplente,2,0,4,0
Andras Schafer,Union Berlin,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,0,0
Christopher Trimmel,Union Berlin,GER-Bundesliga,2223,Defensa / Suplente,0,6,1,0
Danilho Doekhi,Union Berlin,GER-Bundesliga,2223,Defensa,5,1,0,0
Diogo Leite,Union Berlin,GER-Bundesliga,2223,Defensa / Suplente,0,1,6,1
Frederik Rönnow,Union Berlin,GER-Bundesliga,2223,Portero,0,0,2,0
Genki Haraguchi,Union Berlin,GER-Bundesliga,2223,Centrocampista / Suplente,0,2,1,0
Jamie Leweling,Union Berlin,GER-Bundesliga,2223,Suplente,1,1,1,0
Janik Haberer,Union Berlin,GER-Bundesliga,2223,Centrocampista / Suplente,5,1,1,0
Jordan Siebatcheu,Union Berlin,GER-Bundesliga,2223,Delantero / Suplente,4,4,3,0
Josip Juranovic,Union Berlin,GER-Bundesliga,2223,Defensa / Suplente,2,1,0,0
Jérôme Roussillon,Union Berlin,GER-Bundesliga,2223,Defensa / Suplente,0,2,2,0
Kevin Behrens,Union Berlin,GER-Bundesliga,2223,Delantero / Suplente,8,1,6,0
Lennart Grill,Union Berlin,GER-Bundesliga,2223,Portero,0,0,0,0
Levin Öztunali,Union Berlin,GER-Bundesliga,2223,Suplente,0,1,0,0
Milos Pantovic,Union Berlin,GER-Bundesliga,2223,Suplente,1,0,1,0
Morten Thorsby,Union Berlin,GER-Bundesliga,2223,Centrocampista / Suplente,1,1,3,0
Niko Gießelmann,Union Berlin,GER-Bundesliga,2223,Defensa / Suplente,0,2,4,0
Paul Jäckel,Union Berlin,GER-Bundesliga,2223,Defensa / Suplente,1,0,2,1
Paul Seguin,Union Berlin,GER-Bundesliga,2223,Centrocampista / Suplente,1,3,4,0
Rani Khedira,Union Berlin,GER-Bundesliga,2223,Centrocampista,2,0,8,0
Robin Knoche,Union Berlin,GER-Bundesliga,2223,Defensa,2,3,4,0
Sheraldo Becker,Union Berlin,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,11,7,4,0
Sven Michel,Union Berlin,GER-Bundesliga,2223,Delantero / Suplente,3,1,2,0
Timo Baumgartl,Union Berlin,GER-Bundesliga,2223,Defensa / Suplente,0,1,2,0
Tymoteusz Puchacz,Union Berlin,GER-Bundesliga,2223,Defensa,0,0,0,0
Alou Kuol,VfB Stuttgart,GER-Bundesliga,2223,Suplente,0,0,0,0
Atakan Karazor,VfB Stuttgart,GER-Bundesliga,2223,Centrocampista / Suplente,0,1,10,0
Borna Sosa,VfB Stuttgart,GER-Bundesliga,2223,Defensa / Suplente,2,7,5,0
Chris Führich,VfB Stuttgart,GER-Bundesliga,2223,Defensa / Delantero / Centrocampista / Suplente,5,2,2,0
Clinton Mola,VfB Stuttgart,GER-Bundesliga,2223,Suplente,0,0,1,0
Dan-Axel Zagadou,VfB Stuttgart,GER-Bundesliga,2223,Defensa / Suplente,0,0,3,0
Darko Churlinov,VfB Stuttgart,GER-Bundesliga,2223,Suplente,0,0,0,0
Enzo Millot,VfB Stuttgart,GER-Bundesliga,2223,Centrocampista / Suplente,0,1,3,0
Fabian Bredlow,VfB Stuttgart,GER-Bundesliga,2223,Portero,0,0,2,0
Florian Müller,VfB Stuttgart,GER-Bundesliga,2223,Portero,0,0,0,0
Gil Dias,VfB Stuttgart,GER-Bundesliga,2223,Delantero / Suplente,1,0,0,0
Hiroki Ito,VfB Stuttgart,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,1,1,5,0
Joshua Vagnoman,VfB Stuttgart,GER-Bundesliga,2223,Defensa / Delantero / Suplente,2,2,1,1
Juan Perea,VfB Stuttgart,GER-Bundesliga,2223,Delantero / Suplente,1,0,0,0
Konstantinos Mavropanos,VfB Stuttgart,GER-Bundesliga,2223,Defensa / Suplente,2,1,7,1
Laurin Ulrich,VfB Stuttgart,GER-Bundesliga,2223,Suplente,0,0,0,0
Lilian Egloff,VfB Stuttgart,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,0,0,1,0
Luca Pfeiffer,VfB Stuttgart,GER-Bundesliga,2223,Delantero / Suplente,0,0,1,1
Naouirou Ahamada,VfB Stuttgart,GER-Bundesliga,2223,Centrocampista,2,2,2,1
Nikolas Nartey,VfB Stuttgart,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,0,0,1,0
Pascal Stenzel,VfB Stuttgart,GER-Bundesliga,2223,Defensa / Suplente,0,1,0,0
Sasa Kalajdzic,VfB Stuttgart,GER-Bundesliga,2223,Delantero,0,3,1,0
Serhou Guirassy,VfB Stuttgart,GER-Bundesliga,2223,Delantero / Suplente,11,0,2,1
Silas Wamangituka,VfB Stuttgart,GER-Bundesliga,2223,Defensa / Delantero / Centrocampista / Suplente,5,2,3,0
Tanguy Coulibaly,VfB Stuttgart,GER-Bundesliga,2223,Suplente,4,0,3,0
Thomas Kastanaras,VfB Stuttgart,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,0,0
Tiago Tomás,VfB Stuttgart,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,3,3,2,0
Waldemar Anton,VfB Stuttgart,GER-Bundesliga,2223,Defensa,1,2,4,0
Wataru Endo,VfB Stuttgart,GER-Bundesliga,2223,Centrocampista,5,4,3,0
Amos Pieper,Werder Bremen,GER-Bundesliga,2223,Defensa / Suplente,2,1,9,0
Anthony Jung,Werder Bremen,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,2,5,2,0
Christian Groß,Werder Bremen,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,1,1,4,0
Dikeni-Rafid Salifou,Werder Bremen,GER-Bundesliga,2223,Suplente,0,0,0,0
Eren Sami Dinkci,Werder Bremen,GER-Bundesliga,2223,Suplente,0,0,0,0
Fabio Chiarodia,Werder Bremen,GER-Bundesliga,2223,Defensa / Suplente,0,0,0,0
Felix Agu,Werder Bremen,GER-Bundesliga,2223,Suplente,0,0,1,0
Ilia Gruev,Werder Bremen,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,3,0
Jean-Manuel Mbom,Werder Bremen,GER-Bundesliga,2223,Suplente,0,0,0,0
Jens Stage,Werder Bremen,GER-Bundesliga,2223,Centrocampista / Suplente,3,3,5,0
Jiri Pavlenka,Werder Bremen,GER-Bundesliga,2223,Portero,0,0,1,0
Lee Buchanan,Werder Bremen,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,1,0,1,0
Leonardo Bittencourt,Werder Bremen,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,3,2,10,0
Marco Friedl,Werder Bremen,GER-Bundesliga,2223,Defensa,0,0,7,1
Marvin Ducksch,Werder Bremen,GER-Bundesliga,2223,Delantero / Centrocampista,12,6,3,0
Maximilian Philipp,Werder Bremen,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,1,0,1,0
Michael Zetterer,Werder Bremen,GER-Bundesliga,2223,Portero / Suplente,0,0,0,0
Milos Veljkovic,Werder Bremen,GER-Bundesliga,2223,Defensa / Suplente,1,1,2,0
Mitchell Weiser,Werder Bremen,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,2,9,7,0
Niclas Füllkrug,Werder Bremen,GER-Bundesliga,2223,Delantero,16,5,4,0
Nicolai Rapp,Werder Bremen,GER-Bundesliga,2223,Suplente,0,0,0,0
Niklas Schmidt,Werder Bremen,GER-Bundesliga,2223,Centrocampista / Suplente,3,0,4,0
Niklas Stark,Werder Bremen,GER-Bundesliga,2223,Defensa / Suplente,0,0,9,0
Oliver Burke,Werder Bremen,GER-Bundesliga,2223,Delantero / Suplente,2,0,0,0
Romano Schmid,Werder Bremen,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,1,3,3,0
Aster Vranckx,Wolfsburg,GER-Bundesliga,2223,Suplente,0,0,0,0
Bartol Franjic,Wolfsburg,GER-Bundesliga,2223,Centrocampista / Suplente,0,1,0,0
Bote Baku,Wolfsburg,GER-Bundesliga,2223,Defensa / Delantero / Centrocampista / Suplente,5,3,6,0
Dzenan Pejcinovic,Wolfsburg,GER-Bundesliga,2223,Suplente,0,0,0,0
Felix Nmecha,Wolfsburg,GER-Bundesliga,2223,Centrocampista / Suplente,3,5,3,0
Gian-Luca Waldschmidt,Wolfsburg,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,4,0,0,0
Jakub Kaminski,Wolfsburg,GER-Bundesliga,2223,Defensa / Delantero / Centrocampista / Suplente,4,2,0,0
Jonas Wind,Wolfsburg,GER-Bundesliga,2223,Delantero / Suplente,6,0,1,0
Josip Brekalo,Wolfsburg,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,0,1,0,0
Josuha Guilavogui,Wolfsburg,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,1,0,4,0
Kevin Paredes,Wolfsburg,GER-Bundesliga,2223,Centrocampista / Suplente,1,3,2,0
Kilian Fischer,Wolfsburg,GER-Bundesliga,2223,Defensa / Suplente,0,0,2,0
Koen Casteels,Wolfsburg,GER-Bundesliga,2223,Portero,0,1,0,0
Lukas Nmecha,Wolfsburg,GER-Bundesliga,2223,Delantero / Suplente,4,0,3,0
Lukás Ambros,Wolfsburg,GER-Bundesliga,2223,Suplente,0,0,0,0
Mattias Svanberg,Wolfsburg,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,4,6,4,0
Max Kruse,Wolfsburg,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,0,0
Maxence Lacroix,Wolfsburg,GER-Bundesliga,2223,Defensa / Suplente,1,0,1,0
Maximilian Arnold,Wolfsburg,GER-Bundesliga,2223,Centrocampista,5,3,5,0
Micky van de Ven,Wolfsburg,GER-Bundesliga,2223,Defensa,1,1,5,0
Nicolas Cozza,Wolfsburg,GER-Bundesliga,2223,Suplente,0,0,0,0
Omar Marmoush,Wolfsburg,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,5,1,2,0
Patrick Wimmer,Wolfsburg,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,4,8,7,0
Paulo Otávio,Wolfsburg,GER-Bundesliga,2223,Defensa / Centrocampista,0,5,8,0
Sebastiaan Bornauw,Wolfsburg,GER-Bundesliga,2223,Defensa / Suplente,1,0,8,0
Yannick Gerhardt,Wolfsburg,GER-Bundesliga,2223,Centrocampista / Suplente,6,4,3,0
Alessandro Florenzi,AC Milan,ITA-Serie A,2223,Defensa / Suplente,0,0,1,0
Alexis Saelemaekers,AC Milan,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,2,3,1,0
Ante Rebic,AC Milan,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,3,2,4,0
Antonio Mirante,AC Milan,ITA-Serie A,2223,Suplente,0,0,0,0
Aster Vranckx,AC Milan,ITA-Serie A,2223,Centrocampista / Suplente,0,0,1,0
Brahim Diaz,AC Milan,ITA-Serie A,2223,Centrocampista / Suplente,6,7,3,0
Charles De Ketelaere,AC Milan,ITA-Serie A,2223,Centrocampista / Suplente,0,1,2,0
Ciprian Tatarusanu,AC Milan,ITA-Serie A,2223,Portero,0,1,0,0
Davide Calabria,AC Milan,ITA-Serie A,2223,Defensa / Suplente,1,4,6,0
Divock Origi,AC Milan,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,2,1,1,0
Fikayo Tomori,AC Milan,ITA-Serie A,2223,Defensa / Suplente,1,1,5,0
Fode Toure,AC Milan,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,1,0,0,0
Ismael Bennacer,AC Milan,ITA-Serie A,2223,Centrocampista / Suplente,2,2,5,0
Junior Messias,AC Milan,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,5,2,3,0
Malick Thiaw,AC Milan,ITA-Serie A,2223,Defensa / Suplente,0,0,5,0
Marko Lazetic,AC Milan,ITA-Serie A,2223,Suplente,0,0,1,0
Matteo Gabbia,AC Milan,ITA-Serie A,2223,Defensa / Suplente,0,0,2,0
Mike Maignan,AC Milan,ITA-Serie A,2223,Portero,0,1,0,0
Olivier Giroud,AC Milan,ITA-Serie A,2223,Delantero / Suplente,13,5,6,1
Pierre Kalulu Kyatengwa,AC Milan,ITA-Serie A,2223,Defensa / Suplente,1,0,4,0
Rade Krunic,AC Milan,ITA-Serie A,2223,Centrocampista / Suplente,0,1,8,0
Rafael Leão,AC Milan,ITA-Serie A,2223,Centrocampista / Suplente,15,8,5,1
Sandro Tonali,AC Milan,ITA-Serie A,2223,Centrocampista / Suplente,2,7,7,0
Sergiño Dest,AC Milan,ITA-Serie A,2223,Defensa / Suplente,0,0,0,0
Simon Kjaer,AC Milan,ITA-Serie A,2223,Defensa / Suplente,0,0,4,0
Theo Hernández,AC Milan,ITA-Serie A,2223,Defensa,4,3,7,0
Tiemoué Bakayoko,AC Milan,ITA-Serie A,2223,Suplente,0,0,0,0
Tommaso Pobega,AC Milan,ITA-Serie A,2223,Centrocampista / Suplente,2,0,4,0
Yacine Adli,AC Milan,ITA-Serie A,2223,Centrocampista / Suplente,0,0,1,0
Zlatan Ibrahimovic,AC Milan,ITA-Serie A,2223,Delantero / Suplente,1,0,0,0
Ademola Lookman,Atalanta,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,13,6,3,0
Berat Gjimshiti,Atalanta,ITA-Serie A,2223,Defensa / Suplente,0,1,3,0
Brandon Soppy,Atalanta,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,0,3,3,0
Caleb Okoli,Atalanta,ITA-Serie A,2223,Defensa / Suplente,0,0,2,0
Davide Zappacosta,Atalanta,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,4,2,4,0
Duván Zapata,Atalanta,ITA-Serie A,2223,Delantero / Suplente,2,2,1,0
Francesco Rossi,Atalanta,ITA-Serie A,2223,Suplente,0,0,0,0
Giorgio Scalvini,Atalanta,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,2,2,7,0
Hans Hateboer,Atalanta,ITA-Serie A,2223,Defensa / Centrocampista,1,1,7,0
Jeremie Boga,Atalanta,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,2,5,0,0
Joakim Maehle,Atalanta,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,3,3,5,1
José Luis Palomino,Atalanta,ITA-Serie A,2223,Defensa / Suplente,1,0,4,0
Juan Musso,Atalanta,ITA-Serie A,2223,Portero,0,0,1,0
Luis Muriel,Atalanta,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,3,3,0,2
Lukas Vorlicky,Atalanta,ITA-Serie A,2223,Suplente,0,0,0,0
Marco Sportiello,Atalanta,ITA-Serie A,2223,Portero / Suplente,0,0,0,0
Mario Pasalic,Atalanta,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,5,2,3,0
Marten de Roon,Atalanta,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,3,1,7,0
Matteo Ruggeri,Atalanta,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,0,1,3,0
Merih Demiral,Atalanta,ITA-Serie A,2223,Defensa / Suplente,1,0,5,0
Nadir Zortea,Atalanta,ITA-Serie A,2223,Defensa / Suplente,1,1,5,0
Rafael Toloi,Atalanta,ITA-Serie A,2223,Defensa,2,1,8,0
Rasmus Højlund,Atalanta,ITA-Serie A,2223,Delantero / Suplente,9,2,1,0
Ruslan Malinovskiy,Atalanta,ITA-Serie A,2223,Centrocampista / Suplente,1,2,2,0
Teun Koopmeiners,Atalanta,ITA-Serie A,2223,Centrocampista / Suplente,10,4,7,0
Tommaso De Nipoti,Atalanta,ITA-Serie A,2223,Suplente,0,0,0,0
Éderson,Atalanta,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,1,1,4,0
Adama Soumaoro,Bologna,ITA-Serie A,2223,Defensa / Suplente,0,0,3,1
Andrea Cambiaso,Bologna,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,0,3,2,0
Antonio Raimondo,Bologna,ITA-Serie A,2223,Suplente,0,0,0,0
Charalampos Lykogiannis,Bologna,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,2,0,3,0
Denso Kasius,Bologna,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,0,2,1,0
Emanuel Vignato,Bologna,ITA-Serie A,2223,Centrocampista / Suplente,1,2,1,0
Francesco Bardi,Bologna,ITA-Serie A,2223,Portero,0,0,0,0
Gary Medel,Bologna,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,0,1,5,0
Georgios Kyriakopoulos,Bologna,ITA-Serie A,2223,Defensa / Delantero / Centrocampista / Suplente,1,3,5,0
Jerdy Schouten,Bologna,ITA-Serie A,2223,Centrocampista / Suplente,0,2,3,0
Jhon Lucumí,Bologna,ITA-Serie A,2223,Defensa,0,1,8,0
Joaquín Sosa,Bologna,ITA-Serie A,2223,Defensa / Suplente,0,0,2,0
Joshua Zirkzee,Bologna,ITA-Serie A,2223,Delantero / Suplente,2,2,2,0
Kevin Bonifazi,Bologna,ITA-Serie A,2223,Defensa / Suplente,0,0,2,0
Lewis Ferguson,Bologna,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,7,0,4,0
Lorenzo De Silvestri,Bologna,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,1,0,1,0
Lukasz Skorupski,Bologna,ITA-Serie A,2223,Portero,0,0,4,0
Marko Arnautovic,Bologna,ITA-Serie A,2223,Delantero / Suplente,10,0,5,0
Michel Aebischer,Bologna,ITA-Serie A,2223,Defensa / Delantero / Centrocampista / Suplente,1,0,4,0
Musa Barrow,Bologna,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,3,8,3,0
Nicola Sansone,Bologna,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,4,2,2,0
Nicolás Domínguez,Bologna,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,3,2,10,0
Niklas Pyyhtia,Bologna,ITA-Serie A,2223,Suplente,0,1,0,0
Nikola Moro,Bologna,ITA-Serie A,2223,Centrocampista / Suplente,1,5,1,0
Riccardo Orsolini,Bologna,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,11,4,6,2
Roberto Soriano,Bologna,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,1,3,1,0
Stefan Posch,Bologna,ITA-Serie A,2223,Defensa,6,2,6,0
Alberto Basso,Cremonese,ITA-Serie A,2223,Suplente,0,0,0,0
Alex Ferrari,Cremonese,ITA-Serie A,2223,Defensa / Suplente,0,0,6,0
Charles Pickel,Cremonese,ITA-Serie A,2223,Defensa / Delantero / Centrocampista / Suplente,1,0,8,1
Christian Acella,Cremonese,ITA-Serie A,2223,Suplente,0,0,0,0
Cristian Buonaiuto,Cremonese,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,1,0,3,0
Cyriel Dessers,Cremonese,ITA-Serie A,2223,Delantero / Suplente,6,2,3,0
Daniel Ciofani,Cremonese,ITA-Serie A,2223,Delantero / Suplente,8,0,1,0
David Okereke,Cremonese,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,7,0,4,0
Emanuel Aiwu,Cremonese,ITA-Serie A,2223,Defensa / Suplente,0,0,3,0
Emanuele Valeri,Cremonese,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,2,3,3,0
Felix Afena-Gyan,Cremonese,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,0,0,4,0
Frank Tsadjout,Cremonese,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,3,1,1,0
Giacomo Quagliata,Cremonese,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,0,1,0,1
Gonzalo Escalante,Cremonese,ITA-Serie A,2223,Centrocampista / Suplente,0,1,0,1
Ionut Radu,Cremonese,ITA-Serie A,2223,Portero,0,0,0,0
Jack Hendry,Cremonese,ITA-Serie A,2223,Defensa / Suplente,0,0,1,0
Jaime Báez,Cremonese,ITA-Serie A,2223,Centrocampista / Suplente,0,0,0,0
Johan Vásquez,Cremonese,ITA-Serie A,2223,Defensa / Suplente,1,0,7,0
Leonardo Sernicola,Cremonese,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,2,2,11,0
Luca Zanimacchia,Cremonese,ITA-Serie A,2223,Centrocampista / Suplente,0,0,2,0
Luka Lochoshvili,Cremonese,ITA-Serie A,2223,Defensa / Suplente,1,2,4,0
Marco Benassi,Cremonese,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,0,0,0,0
Marco Carnesecchi,Cremonese,ITA-Serie A,2223,Portero,0,1,1,0
Matteo Bianchetti,Cremonese,ITA-Serie A,2223,Defensa / Suplente,1,0,5,0
Michele Castagnetti,Cremonese,ITA-Serie A,2223,Centrocampista / Suplente,0,1,2,0
Mouhamadou Sarr,Cremonese,ITA-Serie A,2223,Portero,0,0,0,0
Pablo Galdames,Cremonese,ITA-Serie A,2223,Centrocampista / Suplente,1,2,2,0
Paolo Ghiglione,Cremonese,ITA-Serie A,2223,Defensa / Centrocampista / Suplente,1,1,4,0
Samuel Di Carmine,Cremonese,ITA-Serie A,2223,Suplente,0,0,0,0
Santiago Ascacibar,Cremonese,ITA-Serie A,2223,Centrocampista / Suplente,0,0,1,0
Soualiho Meité,Cremonese,ITA-Serie A,2223,Centrocampista / Suplente,0,2,5,0
Tommaso Milanese,Cremonese,ITA-Serie A,2223,Suplente,0,0,0,0
Vlad Chiriches,Cremonese,ITA-Serie A,2223,Defensa / Suplente,0,0,2,0
Alberto Grassi,Empoli,ITA-Serie A,2223,Centrocampista / Suplente,0,0,3,0
Ardian Ismajli,Empoli,ITA-Serie A,2223,Defensa / Suplente,0,0,3,0
Duccio Degli Innocenti,Empoli,ITA-Serie A,2223,Suplente,0,0,0,0
Emmanuel Ekong,Empoli,ITA-Serie A,2223,Suplente,0,0,0,0
Fabiano Parisi,Empoli,ITA-Serie A,2223,Defensa,2,0,10,1
Filippo Bandinelli,Empoli,ITA-Serie A,2223,Centrocampista / Suplente,2,0,10,0
Francesco Caputo,Empoli,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,6,4,1,0
Guglielmo Vicario,Empoli,ITA-Serie A,2223,Portero,0,0,3,0
Herculano Nabian,Empoli,ITA-Serie A,2223,Suplente,0,0,0,0
Jacopo Fazzini,Empoli,ITA-Serie A,2223,Centrocampista / Suplente,0,0,4,0
Jean-Daniel Akpa-Akpro,Empoli,ITA-Serie A,2223,Centrocampista / Suplente,1,1,7,2
Koni de Winter,Empoli,ITA-Serie A,2223,Defensa / Suplente,0,0,3,0
Liam Henderson,Empoli,ITA-Serie A,2223,Centrocampista / Suplente,0,1,9,0
Liberato Cacace,Empoli,ITA-Serie A,2223,Defensa / Suplente,0,0,1,0
Lorenzo Tonelli,Empoli,ITA-Serie A,2223,Suplente,0,0,0,0
Marko Pjaca,Empoli,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,0,0,1,0
Martín Satriano,Empoli,ITA-Serie A,2223,Delantero / Suplente,2,1,4,0
Mattia Destro,Empoli,ITA-Serie A,2223,Delantero / Suplente,1,0,3,0
Nedim Bajrami,Empoli,ITA-Serie A,2223,Delantero / Centrocampista / Suplente,2,1,1,0
