date,time,home_team,score,away_team,attendance,venue,referee,match_report
2023-05-07,17:30,Dortmund,6–0,Wolfsburg,81365,Signal Iduna Park,Marco Fritz,https://fbref.com/en/matches/b4ef9cd4/Dortmund-Wolfsburg-May-7-2023-Bundesliga
2023-05-12,20:30,Köln,5–2,Hertha BSC,50000,RheinEnergieSTADION,Sven Jablonski,https://fbref.com/en/matches/5c7691f9/Koln-Hertha-BSC-May-12-2023-Bundesliga
2023-05-13,15:30,Bayern Munich,6–0,Schalke 04,75000,Allianz Arena,Robert Schröder,https://fbref.com/en/matches/fe6503dd/Bayern-Munich-Schalke-04-May-13-2023-Bundesliga
2023-05-13,15:30,Bochum,3–2,Augsburg,24453,Vonovia Ruhrstadion,Patrick Ittrich,https://fbref.com/en/matches/fe49dbb7/Bochum-Augsburg-May-13-2023-Bundesliga
2023-05-13,18:30,Dortmund,5–2,Gladbach,81365,Signal Iduna Park,Daniel Schlager,https://fbref.com/en/matches/9446dc35/Dortmund-Monchengladbach-May-13-2023-Bundesliga
2023-05-13,15:30,Eintracht Frankfurt,3–0,Mainz 05,50000,Deutsche Bank Park,Felix Brych,https://fbref.com/en/matches/36b97bb0/Eintracht-Frankfurt-Mainz-05-May-13-2023-Bundesliga
2023-05-13,15:30,Union Berlin,4–2,Freiburg,22012,Stadion An der Alten Försterei,Marco Fritz,https://fbref.com/en/matches/f82fd3c0/Union-Berlin-Freiburg-May-13-2023-Bundesliga
2023-05-13,15:30,Wolfsburg,2–1,Hoffenheim,22617,Volkswagen Arena,Tobias Stieler,https://fbref.com/en/matches/72640936/Wolfsburg-Hoffenheim-May-13-2023-Bundesliga
2023-05-14,17:30,RB Leipzig,2–1,Werder Bremen,47069,Red Bull Arena,Florian Badstübner,https://fbref.com/en/matches/2d19cb2b/RB-Leipzig-Werder-Bremen-May-14-2023-Bundesliga
2023-05-14,15:30,Stuttgart,1–1,Leverkusen,47500,Mercedes-Benz Arena,Frank Willenborg,https://fbref.com/en/matches/42d7adfc/Stuttgart-Leverkusen-May-14-2023-Bundesliga
2023-05-19,20:30,Freiburg,2–0,Wolfsburg,33300,Europa-Park Stadion,Bastian Dankert,https://fbref.com/en/matches/47aa9aee/Freiburg-Wolfsburg-May-19-2023-Bundesliga
2023-05-20,18:30,Bayern Munich,1–3,RB Leipzig,75000,Allianz Arena,Deniz Aytekin,https://fbref.com/en/matches/82b8a000/Bayern-Munich-RB-Leipzig-May-20-2023-Bundesliga
2023-05-20,15:30,Hertha BSC,1–1,Bochum,70692,Olympiastadion Berlin,Felix Brych,https://fbref.com/en/matches/7cf736d6/Hertha-BSC-Bochum-May-20-2023-Bundesliga
2023-05-20,15:30,Hoffenheim,4–2,Union Berlin,30000,PreZero Arena,Christian Dingert,https://fbref.com/en/matches/a65d5d30/Hoffenheim-Union-Berlin-May-20-2023-Bundesliga
2023-05-20,15:30,Schalke 04,2–2,Eintracht Frankfurt,61575,Veltins-Arena,Daniel Schlager,https://fbref.com/en/matches/076b76d0/Schalke-04-Eintracht-Frankfurt-May-20-2023-Bundesliga
2023-05-20,15:30,Werder Bremen,1–1,Köln,41846,Wohninvest Weserstadion,Robert Hartmann,https://fbref.com/en/matches/08639b6b/Werder-Bremen-Koln-May-20-2023-Bundesliga
2023-05-21,17:30,Augsburg,0–3,Dortmund,30660,WWK Arena,Tobias Welz,https://fbref.com/en/matches/675b470e/Augsburg-Dortmund-May-21-2023-Bundesliga
2023-05-21,19:30,Leverkusen,2–2,Gladbach,30210,BayArena,Daniel Siebert,https://fbref.com/en/matches/950d530f/Leverkusen-Monchengladbach-May-21-2023-Bundesliga
2023-05-21,15:30,Mainz 05,1–4,Stuttgart,33305,Mewa Arena,Sven Jablonski,https://fbref.com/en/matches/24268cd4/Mainz-05-Stuttgart-May-21-2023-Bundesliga
2023-05-27,15:30,Bochum,3–0,Leverkusen,26000,Vonovia Ruhrstadion,Tobias Welz,https://fbref.com/en/matches/53e70f1f/Bochum-Leverkusen-May-27-2023-Bundesliga
2023-05-27,15:30,Dortmund,2–2,Mainz 05,81365,Signal Iduna Park,Marco Fritz,https://fbref.com/en/matches/a888a024/Dortmund-Mainz-05-May-27-2023-Bundesliga
2023-05-27,15:30,Eintracht Frankfurt,2–1,Freiburg,50500,Deutsche Bank Park,Deniz Aytekin,https://fbref.com/en/matches/a4e2fd72/Eintracht-Frankfurt-Freiburg-May-27-2023-Bundesliga
2023-05-27,15:30,Gladbach,2–0,Augsburg,52186,Stadion im Borussia-Park,Matthias Jöllenbeck,https://fbref.com/en/matches/aeea6378/Monchengladbach-Augsburg-May-27-2023-Bundesliga
2023-05-27,15:30,Köln,1–2,Bayern Munich,50000,RheinEnergieSTADION,Sven Jablonski,https://fbref.com/en/matches/e4cfcebe/Koln-Bayern-Munich-May-27-2023-Bundesliga
2023-05-27,15:30,RB Leipzig,4–2,Schalke 04,47069,Red Bull Arena,Harm Osmers,https://fbref.com/en/matches/2f8cd3bf/RB-Leipzig-Schalke-04-May-27-2023-Bundesliga
2023-05-27,15:30,Stuttgart,1–1,Hoffenheim,47500,Mercedes-Benz Arena,Robert Schröder,https://fbref.com/en/matches/d9be90fd/Stuttgart-Hoffenheim-May-27-2023-Bundesliga
2023-05-27,15:30,Union Berlin,1–0,Werder Bremen,22012,Stadion An der Alten Försterei,Patrick Ittrich,https://fbref.com/en/matches/878df9c3/Union-Berlin-Werder-Bremen-May-27-2023-Bundesliga
2023-05-27,15:30,Wolfsburg,1–2,Hertha BSC,26775,Volkswagen Arena,Benjamin Cortus,https://fbref.com/en/matches/e1005615/Wolfsburg-Hertha-BSC-May-27-2023-Bundesliga
2023-06-01,20:45,Stuttgart,3–0,Hamburger SV,48500,MHPArena,Tobias Welz,https://fbref.com/en/matches/2c791569/Stuttgart-Hamburger-SV-June-1-2023-German-12-RelegationPromotion-play-offs
2023-06-05,20:45,Hamburger SV,1–3,Stuttgart,55500,Volksparkstadion,Bastian Dankert,https://fbref.com/en/matches/f9a47a86/Hamburger-SV-Stuttgart-June-5-2023-German-12-RelegationPromotion-play-offs
