date,time,home_team,score,away_team,attendance,venue,referee,match_report
2021-11-28,15:00,Reims,1–0,Clermont Foot,8420,Stade Auguste-Delaune,Benoît Bastien,https://fbref.com/en/matches/4eafcabf/Reims-Clermont-Foot-November-28-2021-Ligue-1
2021-11-28,13:00,Saint-Étienne,1–3,Paris Saint-Germain,24586,Stade Geoffroy-Guichard,Jérôme Brisard,https://fbref.com/en/matches/294daefd/Saint-Etienne-Paris-Saint-Germain-November-28-2021-Ligue-1
2021-12-01,19:00,Angers,1–3,Monaco,8267,Stade Raymond Kopa,Romain Lissorgue,https://fbref.com/en/matches/5ddbea04/Angers-Monaco-December-1-2021-Ligue-1
2021-12-01,19:00,Brest,1–0,Saint-Étienne,13248,Stade Francis-Le Blé,Mikael Lesage,https://fbref.com/en/matches/ef9c5e2c/Brest-Saint-Etienne-December-1-2021-Ligue-1
2021-12-01,21:00,Clermont Foot,2–2,Lens,11948,Stade Gabriel Montpied,Amaury Delerue,https://fbref.com/en/matches/a9a44cc1/Clermont-Foot-Lens-December-1-2021-Ligue-1
2021-12-01,21:00,Lyon,1–2,Reims,,Groupama Stadium,Benoît Millot,https://fbref.com/en/matches/84b0b5ca/Lyon-Reims-December-1-2021-Ligue-1
2021-12-01,19:00,Metz,1–3,Montpellier,13992,Stade Saint-Symphorien,Ruddy Buquet,https://fbref.com/en/matches/faef1211/Metz-Montpellier-December-1-2021-Ligue-1
2021-12-01,21:00,Nantes,0–1,Marseille,34018,Stade de la Beaujoire - Louis Fonteneau,Eric Wattellier,https://fbref.com/en/matches/54d75c09/Nantes-Marseille-December-1-2021-Ligue-1
2021-12-01,21:00,Paris Saint-Germain,0–0,Nice,47502,Parc des Princes,Clément Turpin,https://fbref.com/en/matches/636450c5/Paris-Saint-Germain-Nice-December-1-2021-Ligue-1
2021-12-01,21:00,Rennes,1–2,Lille,25392,Roazhon Park,Stéphanie Frappart,https://fbref.com/en/matches/1c6a1122/Rennes-Lille-December-1-2021-Ligue-1
2021-12-01,19:00,Strasbourg,5–2,Bordeaux,24378,Stade de la Meinau,Willy Delajod,https://fbref.com/en/matches/b4b82708/Strasbourg-Bordeaux-December-1-2021-Ligue-1
2021-12-01,19:00,Troyes,2–0,Lorient,6506,Stade de l'Aube,Jeremy Stinat,https://fbref.com/en/matches/6699cd8f/Troyes-Lorient-December-1-2021-Ligue-1
2021-12-04,21:00,Lens,1–1,Paris Saint-Germain,36685,Stade Bollaert-Delelis,François Letexier,https://fbref.com/en/matches/85fc2ecf/Lens-Paris-Saint-Germain-December-4-2021-Ligue-1
2021-12-04,19:00,Lille,2–1,Troyes,28286,Stade Pierre-Mauroy,Benoît Bastien,https://fbref.com/en/matches/e0e7bef1/Lille-Troyes-December-4-2021-Ligue-1
2021-12-04,17:00,Marseille,1–2,Brest,54413,Orange Vélodrome,Antony Gautier,https://fbref.com/en/matches/8a54dda9/Marseille-Brest-December-4-2021-Ligue-1
2021-12-05,20:45,Bordeaux,2–2,Lyon,25210,Stade Matmut-Atlantique,Jérôme Brisard,https://fbref.com/en/matches/d70037d0/Bordeaux-Lyon-December-5-2021-Ligue-1
2021-12-05,15:00,Lorient,0–1,Nantes,16025,Stade du Moustoir,Ruddy Buquet,https://fbref.com/en/matches/f45060fd/Lorient-Nantes-December-5-2021-Ligue-1
2021-12-05,15:00,Monaco,4–0,Metz,4923,Stade Louis II,Bastien Dechepy,https://fbref.com/en/matches/7aa0c082/Monaco-Metz-December-5-2021-Ligue-1
2021-12-05,15:00,Montpellier,1–0,Clermont Foot,9643,Stade de la Mosson,Florent Batta,https://fbref.com/en/matches/1c8d80e8/Montpellier-Clermont-Foot-December-5-2021-Ligue-1
2021-12-05,17:00,Nice,0–3,Strasbourg,16220,Stade de Nice,Jérémie Pignard,https://fbref.com/en/matches/d6ab1a82/Nice-Strasbourg-December-5-2021-Ligue-1
2021-12-05,15:00,Reims,1–2,Angers,8238,Stade Auguste-Delaune,Johan Hamel,https://fbref.com/en/matches/871a19d9/Reims-Angers-December-5-2021-Ligue-1
2021-12-05,13:00,Saint-Étienne,0–5,Rennes,11257,Stade Geoffroy-Guichard,Thomas Léonard,https://fbref.com/en/matches/a084351b/Saint-Etienne-Rennes-December-5-2021-Ligue-1
2021-12-10,21:00,Nantes,3–2,Lens,21890,Stade de la Beaujoire - Louis Fonteneau,Stéphanie Frappart,https://fbref.com/en/matches/8f4bfed3/Nantes-Lens-December-10-2021-Ligue-1
2021-12-11,17:00,Brest,0–4,Montpellier,13111,Stade Francis-Le Blé,Benoît Millot,https://fbref.com/en/matches/cc87b9bb/Brest-Montpellier-December-11-2021-Ligue-1
2021-12-11,21:00,Reims,2–0,Saint-Étienne,12019,Stade Auguste-Delaune,Pierre Gaillouste,https://fbref.com/en/matches/32ef0d92/Reims-Saint-Etienne-December-11-2021-Ligue-1
2021-12-12,15:00,Angers,0–1,Clermont Foot,8149,Stade Raymond Kopa,Jeremy Stinat,https://fbref.com/en/matches/38310cc0/Angers-Clermont-Foot-December-12-2021-Ligue-1
2021-12-12,13:00,Lille,0–0,Lyon,40248,Stade Pierre-Mauroy,Amaury Delerue,https://fbref.com/en/matches/25176193/Lille-Lyon-December-12-2021-Ligue-1
2021-12-12,15:00,Metz,4–1,Lorient,14037,Stade Saint-Symphorien,Eric Wattellier,https://fbref.com/en/matches/f1832b2a/Metz-Lorient-December-12-2021-Ligue-1
2021-12-12,20:45,Paris Saint-Germain,2–0,Monaco,41154,Parc des Princes,Benoît Bastien,https://fbref.com/en/matches/acd226cc/Paris-Saint-Germain-Monaco-December-12-2021-Ligue-1
2021-12-12,15:00,Rennes,1–2,Nice,27892,Roazhon Park,Willy Delajod,https://fbref.com/en/matches/44415bbe/Rennes-Nice-December-12-2021-Ligue-1
2021-12-12,17:00,Strasbourg,0–2,Marseille,26028,Stade de la Meinau,Mikael Lesage,https://fbref.com/en/matches/1794160a/Strasbourg-Marseille-December-12-2021-Ligue-1
2021-12-12,15:00,Troyes,1–2,Bordeaux,7950,Stade de l'Aube,Romain Lissorgue,https://fbref.com/en/matches/47d68168/Troyes-Bordeaux-December-12-2021-Ligue-1
2021-12-22,21:00,Bordeaux,2–3,Lille,39967,Stade Matmut-Atlantique,Mikael Lesage,https://fbref.com/en/matches/ed70d70c/Bordeaux-Lille-December-22-2021-Ligue-1
2021-12-22,21:00,Lorient,1–1,Paris Saint-Germain,16603,Stade du Moustoir,Jérémie Pignard,https://fbref.com/en/matches/4903c5a0/Lorient-Paris-Saint-Germain-December-22-2021-Ligue-1
2021-12-22,21:00,Lyon,1–1,Metz,34867,Groupama Stadium,Pierre Gaillouste,https://fbref.com/en/matches/37520dd6/Lyon-Metz-December-22-2021-Ligue-1
2021-12-22,21:00,Marseille,1–1,Reims,55908,Orange Vélodrome,François Letexier,https://fbref.com/en/matches/b7d65ab0/Marseille-Reims-December-22-2021-Ligue-1
2021-12-22,21:00,Monaco,2–1,Rennes,5354,Stade Louis II,Ruddy Buquet,https://fbref.com/en/matches/95bb1fa2/Monaco-Rennes-December-22-2021-Ligue-1
2021-12-22,21:00,Montpellier,4–1,Angers,10990,Stade de la Mosson,Hugo Miguel,https://fbref.com/en/matches/cb051ac1/Montpellier-Angers-December-22-2021-Ligue-1
2021-12-22,21:00,Nice,2–1,Lens,22065,Stade de Nice,Jérôme Brisard,https://fbref.com/en/matches/52998b49/Nice-Lens-December-22-2021-Ligue-1
2021-12-22,21:00,Saint-Étienne,0–1,Nantes,23681,Stade Geoffroy-Guichard,Clément Turpin,https://fbref.com/en/matches/473b4135/Saint-Etienne-Nantes-December-22-2021-Ligue-1
2021-12-22,21:00,Troyes,1–1,Brest,6872,Stade de l'Aube,Johan Hamel,https://fbref.com/en/matches/d8a26fb1/Troyes-Brest-December-22-2021-Ligue-1
2022-01-07,21:00,Bordeaux,0–1,Marseille,,Stade Matmut-Atlantique,Eric Wattellier,https://fbref.com/en/matches/7b2aecd3/Bordeaux-Marseille-January-7-2022-Ligue-1
2022-01-08,21:00,Lens,1–0,Rennes,5000,Stade Bollaert-Delelis,Benoît Bastien,https://fbref.com/en/matches/1dddee96/Lens-Rennes-January-8-2022-Ligue-1
2022-01-09,13:00,Brest,0–3,Nice,5102,Stade Francis-Le Blé,Stéphanie Frappart,https://fbref.com/en/matches/a2185a5d/Brest-Nice-January-9-2022-Ligue-1
2022-01-09,15:00,Clermont Foot,0–0,Reims,4923,Stade Gabriel Montpied,Romain Lissorgue,https://fbref.com/en/matches/fbfe9b16/Clermont-Foot-Reims-January-9-2022-Ligue-1
2022-01-09,20:45,Lyon,1–1,Paris Saint-Germain,4977,Groupama Stadium,François Letexier,https://fbref.com/en/matches/2e7d6e6e/Lyon-Paris-Saint-Germain-January-9-2022-Ligue-1
2022-01-09,15:00,Metz,0–2,Strasbourg,5000,Stade Saint-Symphorien,Antony Gautier,https://fbref.com/en/matches/37f93a36/Metz-Strasbourg-January-9-2022-Ligue-1
2022-01-09,17:05,Nantes,0–0,Monaco,4133,Stade de la Beaujoire - Louis Fonteneau,Thomas Léonard,https://fbref.com/en/matches/47a7cb1e/Nantes-Monaco-January-9-2022-Ligue-1
2022-01-14,21:00,Nice,2–1,Nantes,5000,Stade de Nice,Ruddy Buquet,https://fbref.com/en/matches/dd56b142/Nice-Nantes-January-14-2022-Ligue-1
2022-01-15,21:00,Paris Saint-Germain,2–0,Brest,4925,Parc des Princes,Mikael Lesage,https://fbref.com/en/matches/f0466360/Paris-Saint-Germain-Brest-January-15-2022-Ligue-1
2022-01-15,17:00,Saint-Étienne,1–2,Lens,5000,Stade Geoffroy-Guichard,François Letexier,https://fbref.com/en/matches/0a82217e/Saint-Etienne-Lens-January-15-2022-Ligue-1
2022-01-16,15:00,Lorient,0–0,Angers,4387,Stade du Moustoir,Johan Hamel,https://fbref.com/en/matches/d5ac4de3/Lorient-Angers-January-16-2022-Ligue-1
2022-01-16,20:45,Marseille,1–1,Lille,5034,Orange Vélodrome,Amaury Delerue,https://fbref.com/en/matches/355532f1/Marseille-Lille-January-16-2022-Ligue-1
2022-01-16,15:00,Monaco,4–0,Clermont Foot,2633,Stade Louis II,Jeremy Stinat,https://fbref.com/en/matches/ae3b0353/Monaco-Clermont-Foot-January-16-2022-Ligue-1
2022-01-16,15:00,Reims,0–1,Metz,3923,Stade Auguste-Delaune,Jérémie Pignard,https://fbref.com/en/matches/4302e229/Reims-Metz-January-16-2022-Ligue-1
2022-01-16,13:00,Rennes,6–0,Bordeaux,4951,Roazhon Park,Bastien Dechepy,https://fbref.com/en/matches/5680ee6e/Rennes-Bordeaux-January-16-2022-Ligue-1
2022-01-16,15:00,Strasbourg,3–1,Montpellier,5217,Stade de la Meinau,Pierre Gaillouste,https://fbref.com/en/matches/f58be674/Strasbourg-Montpellier-January-16-2022-Ligue-1
2022-01-16,17:05,Troyes,0–1,Lyon,4224,Stade de l'Aube,Jérôme Brisard,https://fbref.com/en/matches/bd430885/Troyes-Lyon-January-16-2022-Ligue-1
2022-01-19,19:00,Clermont Foot,0–2,Strasbourg,4219,Stade Gabriel Montpied,Bastien Dechepy,https://fbref.com/en/matches/6e84fb7e/Clermont-Foot-Strasbourg-January-19-2022-Ligue-1
2022-01-19,19:00,Lille,3–1,Lorient,4834,Stade Pierre-Mauroy,Florent Batta,https://fbref.com/en/matches/b4d032a8/Lille-Lorient-January-19-2022-Ligue-1
2022-01-19,19:00,Montpellier,0–1,Troyes,4943,Stade de la Mosson,Jeremy Stinat,https://fbref.com/en/matches/6a07521d/Montpellier-Troyes-January-19-2022-Ligue-1
2022-01-21,21:00,Lyon,1–0,Saint-Étienne,5000,Groupama Stadium,Antony Gautier,https://fbref.com/en/matches/f47b4718/Lyon-Saint-Etienne-January-21-2022-Ligue-1
2022-01-22,17:00,Brest,2–0,Lille,4358,Stade Francis-Le Blé,Jérôme Brisard,https://fbref.com/en/matches/ee9690a6/Brest-Lille-January-22-2022-Ligue-1
2022-01-22,21:00,Lens,0–2,Marseille,5000,Stade Bollaert-Delelis,Stéphanie Frappart,https://fbref.com/en/matches/b1b57c9b/Lens-Marseille-January-22-2022-Ligue-1
2022-01-23,15:00,Angers,2–1,Troyes,5000,Stade Raymond Kopa,Romain Lissorgue,https://fbref.com/en/matches/741f6124/Angers-Troyes-January-23-2022-Ligue-1
2022-01-23,15:00,Bordeaux,4–3,Strasbourg,3308,Stade Matmut-Atlantique,Mikael Lesage,https://fbref.com/en/matches/ba3ea94a/Bordeaux-Strasbourg-January-23-2022-Ligue-1
2022-01-23,15:00,Clermont Foot,2–1,Rennes,4535,Stade Gabriel Montpied,Thomas Léonard,https://fbref.com/en/matches/010a6519/Clermont-Foot-Rennes-January-23-2022-Ligue-1
2022-01-23,13:00,Metz,0–2,Nice,5000,Stade Saint-Symphorien,Amaury Delerue,https://fbref.com/en/matches/cd3b4009/Metz-Nice-January-23-2022-Ligue-1
2022-01-23,17:05,Montpellier,3–2,Monaco,5000,Stade de la Mosson,Jérémie Pignard,https://fbref.com/en/matches/f388639f/Montpellier-Monaco-January-23-2022-Ligue-1
2022-01-23,15:00,Nantes,4–2,Lorient,4275,Stade de la Beaujoire - Louis Fonteneau,Pierre Gaillouste,https://fbref.com/en/matches/2d35bc9e/Nantes-Lorient-January-23-2022-Ligue-1
2022-01-23,20:45,Paris Saint-Germain,4–0,Reims,5000,Parc des Princes,Eric Wattellier,https://fbref.com/en/matches/f51fef59/Paris-Saint-Germain-Reims-January-23-2022-Ligue-1
2022-01-26,19:00,Angers,0–1,Saint-Étienne,,Stade Raymond Kopa,Clément Turpin,https://fbref.com/en/matches/6dbaff07/Angers-Saint-Etienne-January-26-2022-Ligue-1
2022-02-01,21:00,Lyon,2–1,Marseille,,Groupama Stadium,Benoît Bastien,https://fbref.com/en/matches/7e9d01e8/Choc-des-Olympiques-Lyon-Marseille-February-1-2022-Ligue-1
2022-02-04,21:00,Marseille,5–2,Angers,60000,Orange Vélodrome,Jeremy Stinat,https://fbref.com/en/matches/bbec940d/Marseille-Angers-February-4-2022-Ligue-1
2022-02-05,21:00,Monaco,2–0,Lyon,6550,Stade Louis II,Ruddy Buquet,https://fbref.com/en/matches/56f50bf8/Monaco-Lyon-February-5-2022-Ligue-1
2022-02-05,17:00,Saint-Étienne,3–1,Montpellier,20000,Stade Geoffroy-Guichard,Thomas Léonard,https://fbref.com/en/matches/95c02ffd/Saint-Etienne-Montpellier-February-5-2022-Ligue-1
2022-02-06,20:45,Lille,1–5,Paris Saint-Germain,48437,Stade Pierre-Mauroy,François Letexier,https://fbref.com/en/matches/3e64c5ae/Lille-Paris-Saint-Germain-February-6-2022-Ligue-1
2022-02-06,13:00,Lorient,2–0,Lens,10687,Stade du Moustoir,Romain Lissorgue,https://fbref.com/en/matches/129795ba/Lorient-Lens-February-6-2022-Ligue-1
2022-02-06,15:00,Nice,0–1,Clermont Foot,18022,Stade de Nice,Jérôme Brisard,https://fbref.com/en/matches/bfd7e554/Nice-Clermont-Foot-February-6-2022-Ligue-1
2022-02-06,15:00,Reims,5–0,Bordeaux,8858,Stade Auguste-Delaune,Antony Gautier,https://fbref.com/en/matches/abd3490f/Reims-Bordeaux-February-6-2022-Ligue-1
2022-02-06,17:00,Rennes,2–0,Brest,25409,Roazhon Park,Johan Hamel,https://fbref.com/en/matches/35326f05/Rennes-Brest-February-6-2022-Ligue-1
2022-02-06,15:00,Strasbourg,1–0,Nantes,22240,Stade de la Meinau,Amaury Delerue,https://fbref.com/en/matches/fd15ca55/Strasbourg-Nantes-February-6-2022-Ligue-1
2022-02-06,15:00,Troyes,0–0,Metz,7227,Stade de l'Aube,Pierre Gaillouste,https://fbref.com/en/matches/edb9cc13/Troyes-Metz-February-6-2022-Ligue-1
2022-02-11,21:00,Paris Saint-Germain,1–0,Rennes,47000,Parc des Princes,Benoît Bastien,https://fbref.com/en/matches/9c7908f1/Paris-Saint-Germain-Rennes-February-11-2022-Ligue-1
2022-02-12,21:00,Lyon,2–0,Nice,41974,Groupama Stadium,Benoît Millot,https://fbref.com/en/matches/f7f2d88a/Lyon-Nice-February-12-2022-Ligue-1
2022-02-12,17:00,Montpellier,0–1,Lille,11784,Stade de la Mosson,Stéphanie Frappart,https://fbref.com/en/matches/02f8a7d5/Montpellier-Lille-February-12-2022-Ligue-1
2022-02-13,15:00,Angers,0–1,Strasbourg,6521,Stade Raymond Kopa,Pierre Gaillouste,https://fbref.com/en/matches/38cd64c3/Angers-Strasbourg-February-13-2022-Ligue-1
2022-02-13,15:00,Brest,5–1,Troyes,10600,Stade Francis-Le Blé,Florent Batta,https://fbref.com/en/matches/733d6293/Brest-Troyes-February-13-2022-Ligue-1
2022-02-13,15:00,Clermont Foot,1–2,Saint-Étienne,12131,Stade Gabriel Montpied,Ruddy Buquet,https://fbref.com/en/matches/fb7a7909/Clermont-Foot-Saint-Etienne-February-13-2022-Ligue-1
2022-02-13,17:05,Lens,3–2,Bordeaux,32662,Stade Bollaert-Delelis,François Letexier,https://fbref.com/en/matches/d59de593/Lens-Bordeaux-February-13-2022-Ligue-1
2022-02-13,20:45,Metz,1–2,Marseille,25482,Stade Saint-Symphorien,Eric Wattellier,https://fbref.com/en/matches/109454dd/Metz-Marseille-February-13-2022-Ligue-1
2022-02-13,13:00,Monaco,0–0,Lorient,3963,Stade Louis II,Bastien Dechepy,https://fbref.com/en/matches/58d554dd/Monaco-Lorient-February-13-2022-Ligue-1
2022-02-13,15:00,Nantes,1–0,Reims,14304,Stade de la Beaujoire - Louis Fonteneau,Johan Hamel,https://fbref.com/en/matches/7395c15f/Nantes-Reims-February-13-2022-Ligue-1
2022-02-18,21:00,Lille,0–0,Metz,30384,Stade Pierre-Mauroy,Bastien Dechepy,https://fbref.com/en/matches/87fd9dbd/Lille-Metz-February-18-2022-Ligue-1
2022-02-19,17:00,Lens,1–1,Lyon,36624,Stade Bollaert-Delelis,Jérôme Brisard,https://fbref.com/en/matches/e108cf94/Lens-Lyon-February-19-2022-Ligue-1
2022-02-19,21:00,Nantes,3–1,Paris Saint-Germain,35500,Stade de la Beaujoire - Louis Fonteneau,Mikael Lesage,https://fbref.com/en/matches/09a54e8e/Nantes-Paris-Saint-Germain-February-19-2022-Ligue-1
2022-02-20,17:05,Bordeaux,1–1,Monaco,29557,Stade Matmut-Atlantique,Jérémie Pignard,https://fbref.com/en/matches/29177005/Bordeaux-Monaco-February-20-2022-Ligue-1
2022-02-20,15:00,Lorient,0–1,Montpellier,10135,Stade du Moustoir,Jeremy Stinat,https://fbref.com/en/matches/b8f099a8/Lorient-Montpellier-February-20-2022-Ligue-1
2022-02-20,20:45,Marseille,0–2,Clermont Foot,53840,Orange Vélodrome,Willy Delajod,https://fbref.com/en/matches/fed140ea/Marseille-Clermont-Foot-February-20-2022-Ligue-1
2022-02-20,13:00,Nice,1–0,Angers,18257,Stade de Nice,Romain Lissorgue,https://fbref.com/en/matches/39e879ae/Nice-Angers-February-20-2022-Ligue-1
2022-02-20,15:00,Reims,1–1,Brest,9307,Stade Auguste-Delaune,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/4e2e3254/Reims-Brest-February-20-2022-Ligue-1
2022-02-20,15:00,Rennes,4–1,Troyes,22967,Roazhon Park,Clément Turpin,https://fbref.com/en/matches/8477212c/Rennes-Troyes-February-20-2022-Ligue-1
2022-02-20,15:00,Saint-Étienne,2–2,Strasbourg,24897,Stade Geoffroy-Guichard,Antony Gautier,https://fbref.com/en/matches/039f3446/Saint-Etienne-Strasbourg-February-20-2022-Ligue-1
2022-02-25,21:00,Montpellier,2–4,Rennes,10000,Stade de la Mosson,Amaury Delerue,https://fbref.com/en/matches/49f95737/Montpellier-Rennes-February-25-2022-Ligue-1
2022-02-26,21:00,Paris Saint-Germain,3–1,Saint-Étienne,45000,Parc des Princes,Pierre Gaillouste,https://fbref.com/en/matches/94dda5bc/Paris-Saint-Germain-Saint-Etienne-February-26-2022-Ligue-1
2022-02-26,17:00,Strasbourg,0–0,Nice,25150,Stade de la Meinau,Stéphanie Frappart,https://fbref.com/en/matches/a5f8af05/Strasbourg-Nice-February-26-2022-Ligue-1
2022-02-27,15:00,Angers,1–2,Lens,9499,Stade Raymond Kopa,Thomas Léonard,https://fbref.com/en/matches/04ced06c/Angers-Lens-February-27-2022-Ligue-1
2022-02-27,15:00,Brest,0–1,Lorient,14050,Stade Francis-Le Blé,Benoît Bastien,https://fbref.com/en/matches/fbe23489/Brest-Lorient-February-27-2022-Ligue-1
2022-02-27,15:00,Clermont Foot,1–1,Bordeaux,12032,Stade Gabriel Montpied,Eric Wattellier,https://fbref.com/en/matches/f0372b60/Clermont-Foot-Bordeaux-February-27-2022-Ligue-1
2022-02-27,20:45,Lyon,0–1,Lille,42647,Groupama Stadium,Clément Turpin,https://fbref.com/en/matches/33fa2793/Lyon-Lille-February-27-2022-Ligue-1
2022-02-27,15:00,Metz,0–0,Nantes,15851,Stade Saint-Symphorien,Florent Batta,https://fbref.com/en/matches/a1958e65/Metz-Nantes-February-27-2022-Ligue-1
2022-02-27,13:00,Monaco,1–2,Reims,3982,Stade Louis II,Benoît Millot,https://fbref.com/en/matches/343ecc4d/Monaco-Reims-February-27-2022-Ligue-1
2022-02-27,17:05,Troyes,1–1,Marseille,16871,Stade de l'Aube,François Letexier,https://fbref.com/en/matches/14d51e3d/Troyes-Marseille-February-27-2022-Ligue-1
2022-03-04,21:00,Lorient,1–4,Lyon,13497,Stade du Moustoir,Romain Lissorgue,https://fbref.com/en/matches/47cc9c6e/Lorient-Lyon-March-4-2022-Ligue-1
2022-03-05,17:00,Lens,0–1,Brest,36305,Stade Bollaert-Delelis,Johan Hamel,https://fbref.com/en/matches/77e50e46/Lens-Brest-March-5-2022-Ligue-1
2022-03-05,21:00,Nice,1–0,Paris Saint-Germain,31949,Stade de Nice,Willy Delajod,https://fbref.com/en/matches/a6cb24e9/Nice-Paris-Saint-Germain-March-5-2022-Ligue-1
2022-03-06,15:00,Bordeaux,0–2,Troyes,20287,Stade Matmut-Atlantique,Ruddy Buquet,https://fbref.com/en/matches/ff76f8cf/Bordeaux-Troyes-March-6-2022-Ligue-1
2022-03-06,17:05,Lille,4–0,Clermont Foot,33515,Stade Pierre-Mauroy,Thomas Léonard,https://fbref.com/en/matches/5d629dc2/Lille-Clermont-Foot-March-6-2022-Ligue-1
2022-03-06,20:45,Marseille,0–1,Monaco,56510,Orange Vélodrome,Antony Gautier,https://fbref.com/en/matches/1ae7d5b8/Marseille-Monaco-March-6-2022-Ligue-1
2022-03-06,15:00,Nantes,2–0,Montpellier,21589,Stade de la Beaujoire - Louis Fonteneau,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/0e74a3f5/Nantes-Montpellier-March-6-2022-Ligue-1
2022-03-06,15:00,Reims,1–1,Strasbourg,10405,Stade Auguste-Delaune,Jérémie Pignard,https://fbref.com/en/matches/67e0902f/Reims-Strasbourg-March-6-2022-Ligue-1
2022-03-06,15:00,Rennes,2–0,Angers,27693,Roazhon Park,Benoît Millot,https://fbref.com/en/matches/e01c1b2b/Rennes-Angers-March-6-2022-Ligue-1
2022-03-06,13:00,Saint-Étienne,1–0,Metz,35706,Stade Geoffroy-Guichard,Jeremy Stinat,https://fbref.com/en/matches/c9c202d3/Saint-Etienne-Metz-March-6-2022-Ligue-1
2022-03-11,21:00,Lille,0–0,Saint-Étienne,40146,Stade Pierre-Mauroy,Florent Batta,https://fbref.com/en/matches/87db113d/Lille-Saint-Etienne-March-11-2022-Ligue-1
2022-03-12,17:00,Montpellier,0–0,Nice,11658,Stade de la Mosson,Clément Turpin,https://fbref.com/en/matches/536dcdbf/Montpellier-Nice-March-12-2022-Ligue-1
2022-03-12,21:00,Troyes,1–0,Nantes,7400,Stade de l'Aube,Stéphanie Frappart,https://fbref.com/en/matches/f864411d/Troyes-Nantes-March-12-2022-Ligue-1
2022-03-13,15:00,Angers,0–1,Reims,5960,Stade Raymond Kopa,Mikael Lesage,https://fbref.com/en/matches/e7b41c4d/Angers-Reims-March-13-2022-Ligue-1
2022-03-13,20:45,Brest,1–4,Marseille,14611,Stade Francis-Le Blé,Ruddy Buquet,https://fbref.com/en/matches/80720d17/Brest-Marseille-March-13-2022-Ligue-1
2022-03-13,15:00,Clermont Foot,0–2,Lorient,11359,Stade Gabriel Montpied,Bastien Dechepy,https://fbref.com/en/matches/338e8a6e/Clermont-Foot-Lorient-March-13-2022-Ligue-1
2022-03-13,17:05,Lyon,2–4,Rennes,46597,Groupama Stadium,Antony Gautier,https://fbref.com/en/matches/75064b2e/Lyon-Rennes-March-13-2022-Ligue-1
2022-03-13,15:00,Metz,0–0,Lens,15687,Stade Saint-Symphorien,Amaury Delerue,https://fbref.com/en/matches/7788e610/Metz-Lens-March-13-2022-Ligue-1
2022-03-13,13:00,Paris Saint-Germain,3–0,Bordeaux,44000,Parc des Princes,François Letexier,https://fbref.com/en/matches/6af73895/Paris-Saint-Germain-Bordeaux-March-13-2022-Ligue-1
2022-03-13,15:00,Strasbourg,1–0,Monaco,25231,Stade de la Meinau,Eric Wattellier,https://fbref.com/en/matches/2419637e/Strasbourg-Monaco-March-13-2022-Ligue-1
2022-03-18,21:00,Saint-Étienne,1–1,Troyes,32193,Stade Geoffroy-Guichard,Romain Lissorgue,https://fbref.com/en/matches/c2b9ad56/Saint-Etienne-Troyes-March-18-2022-Ligue-1
2022-03-19,17:00,Lens,3–1,Clermont Foot,36182,Stade Bollaert-Delelis,Jeremy Stinat,https://fbref.com/en/matches/54704427/Lens-Clermont-Foot-March-19-2022-Ligue-1
2022-03-19,21:00,Nantes,0–1,Lille,25977,Stade de la Beaujoire - Louis Fonteneau,Pierre Gaillouste,https://fbref.com/en/matches/413fef50/Nantes-Lille-March-19-2022-Ligue-1
2022-03-20,15:00,Angers,1–0,Brest,7734,Stade Raymond Kopa,Jérémie Pignard,https://fbref.com/en/matches/0ef91ca0/Angers-Brest-March-20-2022-Ligue-1
2022-03-20,15:00,Bordeaux,0–2,Montpellier,15000,Stade Matmut-Atlantique,Thomas Léonard,https://fbref.com/en/matches/7cd8bd02/Bordeaux-Montpellier-March-20-2022-Ligue-1
2022-03-20,15:00,Lorient,0–0,Strasbourg,9806,Stade du Moustoir,Benoît Millot,https://fbref.com/en/matches/c2ccef61/Lorient-Strasbourg-March-20-2022-Ligue-1
2022-03-20,20:45,Marseille,2–1,Nice,64722,Orange Vélodrome,Jérôme Brisard,https://fbref.com/en/matches/803531fb/Marseille-Nice-March-20-2022-Ligue-1
2022-03-20,13:00,Monaco,3–0,Paris Saint-Germain,16642,Stade Louis II,Benoît Bastien,https://fbref.com/en/matches/a7c9eff0/Monaco-Paris-Saint-Germain-March-20-2022-Ligue-1
2022-03-20,17:05,Reims,0–0,Lyon,14091,Stade Auguste-Delaune,Johan Hamel,https://fbref.com/en/matches/2ac1412f/Reims-Lyon-March-20-2022-Ligue-1
2022-03-20,15:00,Rennes,6–1,Metz,27966,Roazhon Park,Willy Delajod,https://fbref.com/en/matches/58ba254c/Rennes-Metz-March-20-2022-Ligue-1
2022-04-02,19:00,Lille,0–0,Bordeaux,36351,Stade Pierre-Mauroy,Bastien Dechepy,https://fbref.com/en/matches/52343407/Lille-Bordeaux-April-2-2022-Ligue-1
2022-04-02,17:00,Nice,1–1,Rennes,24086,Stade de Nice,Benoît Bastien,https://fbref.com/en/matches/9db058b4/Nice-Rennes-April-2-2022-Ligue-1
2022-04-03,15:00,Clermont Foot,2–3,Nantes,11785,Stade Gabriel Montpied,Mikael Lesage,https://fbref.com/en/matches/9bd36df7/Clermont-Foot-Nantes-April-3-2022-Ligue-1
2022-04-03,17:05,Lyon,3–2,Angers,34376,Groupama Stadium,Eric Wattellier,https://fbref.com/en/matches/439f40a0/Lyon-Angers-April-3-2022-Ligue-1
