date,time,home_team,score,away_team,attendance,venue,referee,match_report
15/12,15:00,Bologna,1–0,Fiorentina,26000,Stadio Renato Dall'Ara,Michael Fabbri,https://fbref.com/en/matches/a4be7984/Derby-dellAppennino-Bologna-Fiorentina-December-15-2024-Serie-A
15/12,18:00,Como,2–0,Roma,13602,Stadio Giuseppe Sinigaglia,Antonio Rapuano,https://fbref.com/en/matches/27c53562/Como-Roma-December-15-2024-Serie-A
15/12,12:30,Lecce,2–1,Monza,23663,Stadio Comunale Ettore Giardiniero,Maurizio Mariani,https://fbref.com/en/matches/4bd3b181/Lecce-Monza-December-15-2024-Serie-A
15/12,20:45,Milan,0–0,Genoa,70078,Stadio Giuseppe Meazza,Marco Guida,https://fbref.com/en/matches/715aa683/Milan-Genoa-December-15-2024-Serie-A
15/12,15:00,Parma,2–3,Hellas Verona,17003,Stadio Ennio Tardini,Simone Sozza,https://fbref.com/en/matches/c31235f0/Parma-Hellas-Verona-December-15-2024-Serie-A
16/12,20:45,Lazio,0–6,Inter,59000,Stadio Olimpico,Daniele Chiffi,https://fbref.com/en/matches/180750a4/Lazio-Internazionale-December-16-2024-Serie-A
20/12,20:45,Hellas Verona,0–1,Milan,24000,Stadio Marc'Antonio Bentegodi,Livio Marinelli,https://fbref.com/en/matches/95273d30/Hellas-Verona-Milan-December-20-2024-Serie-A
21/12,18:00,Genoa,1–2,Napoli,33435,Stadio Comunale Luigi Ferraris,Federico La Penna,https://fbref.com/en/matches/f40ec8ec/Genoa-Napoli-December-21-2024-Serie-A
21/12,20:45,Lecce,1–2,Lazio,30000,Stadio Comunale Ettore Giardiniero,Gianluca Manganiello,https://fbref.com/en/matches/e9e5a4d3/Lecce-Lazio-December-21-2024-Serie-A
21/12,15:00,Torino,0–2,Bologna,19860,Stadio Olimpico Grande Torino,Marco Piccinini,https://fbref.com/en/matches/b6364093/Torino-Bologna-December-21-2024-Serie-A
22/12,18:00,Atalanta,3–2,Empoli,22163,Gewiss Stadium,Ermanno Feliciani,https://fbref.com/en/matches/8ea96d1a/Atalanta-Empoli-December-22-2024-Serie-A
22/12,20:45,Monza,1–2,Juventus,15479,U-Power Stadium,Davide Massa,https://fbref.com/en/matches/d259dc6c/Monza-Juventus-December-22-2024-Serie-A
22/12,12:30,Roma,5–0,Parma,62968,Stadio Olimpico,Marco Di Bello,https://fbref.com/en/matches/ee646ed8/Roma-Parma-December-22-2024-Serie-A
22/12,15:00,Venezia,2–1,Cagliari,9713,Stadio Pier Luigi Penzo,Marco Guida,https://fbref.com/en/matches/e97ff3c8/Venezia-Cagliari-December-22-2024-Serie-A
23/12,18:30,Fiorentina,1–2,Udinese,20505,Stadio Artemio Franchi,Matteo Marcenaro,https://fbref.com/en/matches/bc6b88d2/Fiorentina-Udinese-December-23-2024-Serie-A
23/12,20:45,Inter,2–0,Como,73204,Stadio Giuseppe Meazza,Antonio Giua,https://fbref.com/en/matches/815f82e8/Internazionale-Como-December-23-2024-Serie-A
28/12,18:00,Cagliari,0–3,Inter,16412,Unipol Domus,Daniele Doveri,https://fbref.com/en/matches/a4004016/Cagliari-Internazionale-December-28-2024-Serie-A
28/12,15:00,Empoli,1–2,Genoa,12657,Stadio Carlo Castellani - Computer Gross...,Antonio Rapuano,https://fbref.com/en/matches/6d5e84f9/Empoli-Genoa-December-28-2024-Serie-A
28/12,20:45,Lazio,1–1,Atalanta,48000,Stadio Olimpico,Davide Massa,https://fbref.com/en/matches/864b029d/Lazio-Atalanta-December-28-2024-Serie-A
28/12,15:00,Parma,2–1,Monza,17499,Stadio Ennio Tardini,Federico La Penna,https://fbref.com/en/matches/45c4ef98/Parma-Monza-December-28-2024-Serie-A
29/12,18:00,Juventus,2–2,Fiorentina,41188,Allianz Stadium,Maurizio Mariani,https://fbref.com/en/matches/866b53df/Juventus-Fiorentina-December-29-2024-Serie-A
29/12,20:45,Milan,1–1,Roma,74283,Stadio Giuseppe Meazza,Michael Fabbri,https://fbref.com/en/matches/3f619cbf/Milan-Roma-December-29-2024-Serie-A
29/12,15:00,Napoli,1–0,Venezia,51199,Stadio Diego Armando Maradona,Francesco Cosso,https://fbref.com/en/matches/84d5d1b8/Napoli-Venezia-December-29-2024-Serie-A
29/12,12:30,Udinese,2–2,Torino,23082,Bluenergy Stadium,Francesco Fourneau,https://fbref.com/en/matches/eda442e1/Udinese-Torino-December-29-2024-Serie-A
30/12,20:45,Bologna,2–3,Hellas Verona,26454,Stadio Renato Dall'Ara,Giovanni Ayroldi,https://fbref.com/en/matches/8607729b/Bologna-Hellas-Verona-December-30-2024-Serie-A
30/12,18:30,Como,2–0,Lecce,12000,Stadio Giuseppe Sinigaglia,Marco Piccinini,https://fbref.com/en/matches/e75996b8/Como-Lecce-December-30-2024-Serie-A
04/01,18:00,Fiorentina,0–3,Napoli,21685,Stadio Artemio Franchi,Gianluca Manganiello,https://fbref.com/en/matches/b061fbf8/Fiorentina-Napoli-January-4-2025-Serie-A
04/01,20:45,Hellas Verona,0–0,Udinese,23663,Stadio Marc'Antonio Bentegodi,Federico Dionisi,https://fbref.com/en/matches/9a2501ce/Hellas-Verona-Udinese-January-4-2025-Serie-A
04/01,15:00,Venezia,1–1,Empoli,10591,Stadio Pier Luigi Penzo,Juan Luca Sacchi,https://fbref.com/en/matches/81fed71a/Venezia-Empoli-January-4-2025-Serie-A
05/01,15:00,Lecce,0–0,Genoa,26436,Stadio Comunale Ettore Giardiniero,Livio Marinelli,https://fbref.com/en/matches/02f898b8/Lecce-Genoa-January-5-2025-Serie-A
05/01,12:30,Monza,1–2,Cagliari,10982,U-Power Stadium,Marco Di Bello,https://fbref.com/en/matches/91f9e319/Monza-Cagliari-January-5-2025-Serie-A
05/01,20:45,Roma,2–0,Lazio,65042,Stadio Olimpico,Luca Pairetto,https://fbref.com/en/matches/5e0b2192/Roma-Lazio-January-5-2025-Serie-A
05/01,18:00,Torino,0–0,Parma,19744,Stadio Olimpico Grande Torino,Ermanno Feliciani,https://fbref.com/en/matches/cdeef583/Torino-Parma-January-5-2025-Serie-A
10/01,20:45,Lazio,1–1,Como,40000,Stadio Olimpico,Paride Tremolada,https://fbref.com/en/matches/f8c231d6/Lazio-Como-January-10-2025-Serie-A
11/01,15:00,Empoli,1–3,Lecce,9096,Stadio Carlo Castellani - Computer Gross...,Daniele Chiffi,https://fbref.com/en/matches/fad008cb/Empoli-Lecce-January-11-2025-Serie-A
11/01,20:45,Milan,1–1,Cagliari,69263,Stadio Giuseppe Meazza,Francesco Fourneau,https://fbref.com/en/matches/48765cf8/Milan-Cagliari-January-11-2025-Serie-A
11/01,18:00,Torino,1–1,Juventus,27014,Stadio Olimpico Grande Torino,Michael Fabbri,https://fbref.com/en/matches/ccb3439a/Torino-Juventus-January-11-2025-Serie-A
11/01,15:00,Udinese,0–0,Atalanta,21727,Bluenergy Stadium,Maurizio Mariani,https://fbref.com/en/matches/69cd8e7c/Udinese-Atalanta-January-11-2025-Serie-A
12/01,18:00,Bologna,2–2,Roma,30226,Stadio Renato Dall'Ara,Rosario Abisso,https://fbref.com/en/matches/a5eda625/Bologna-Roma-January-12-2025-Serie-A
12/01,12:30,Genoa,1–0,Parma,31689,Stadio Comunale Luigi Ferraris,Andrea Colombo,https://fbref.com/en/matches/ac1441eb/Genoa-Parma-January-12-2025-Serie-A
12/01,20:45,Napoli,2–0,Hellas Verona,48750,Stadio Diego Armando Maradona,Luca Zufferli,https://fbref.com/en/matches/340f5b84/Napoli-Hellas-Verona-January-12-2025-Serie-A
12/01,15:00,Venezia,0–1,Inter,12048,Stadio Pier Luigi Penzo,Marco Piccinini,https://fbref.com/en/matches/358fd054/Venezia-Internazionale-January-12-2025-Serie-A
13/01,20:45,Monza,2–1,Fiorentina,9153,U-Power Stadium,Federico Dionisi,https://fbref.com/en/matches/d27a6eb4/Monza-Fiorentina-January-13-2025-Serie-A
14/01,20:45,Atalanta,1–1,Juventus,22920,Gewiss Stadium,Daniele Doveri,https://fbref.com/en/matches/167a39df/Atalanta-Juventus-January-14-2025-Serie-A
14/01,18:30,Como,1–2,Milan,13602,Stadio Giuseppe Sinigaglia,Gianluca Manganiello,https://fbref.com/en/matches/c8bcd0d8/Como-Milan-January-14-2025-Serie-A
15/01,20:45,Inter,2–2,Bologna,63074,Stadio Giuseppe Meazza,Luca Pairetto,https://fbref.com/en/matches/276006d8/Internazionale-Bologna-January-15-2025-Serie-A
17/01,20:45,Roma,3–1,Genoa,62217,Stadio Olimpico,Luca Zufferli,https://fbref.com/en/matches/00edb7b5/Roma-Genoa-January-17-2025-Serie-A
18/01,20:45,Atalanta,2–3,Napoli,22874,Gewiss Stadium,Andrea Colombo,https://fbref.com/en/matches/c60e5b0e/Atalanta-Napoli-January-18-2025-Serie-A
18/01,15:00,Bologna,3–1,Monza,23381,Stadio Renato Dall'Ara,Maurizio Mariani,https://fbref.com/en/matches/9f9010d6/Bologna-Monza-January-18-2025-Serie-A
18/01,18:00,Juventus,2–0,Milan,41507,Allianz Stadium,Davide Massa,https://fbref.com/en/matches/4ba45ccb/Juventus-Milan-January-18-2025-Serie-A
19/01,15:00,Cagliari,4–1,Lecce,16306,Unipol Domus,Juan Luca Sacchi,https://fbref.com/en/matches/25c00123/Cagliari-Lecce-January-19-2025-Serie-A
19/01,12:30,Fiorentina,1–1,Torino,19313,Stadio Artemio Franchi,Livio Marinelli,https://fbref.com/en/matches/15a113e1/Fiorentina-Torino-January-19-2025-Serie-A
19/01,18:00,Hellas Verona,0–3,Lazio,37000,Stadio Marc'Antonio Bentegodi,Michael Fabbri,https://fbref.com/en/matches/a125644d/Hellas-Verona-Lazio-January-19-2025-Serie-A
19/01,20:45,Inter,3–1,Empoli,61230,Stadio Giuseppe Meazza,Ermanno Feliciani,https://fbref.com/en/matches/94972e08/Internazionale-Empoli-January-19-2025-Serie-A
19/01,15:00,Parma,1–1,Venezia,15865,Stadio Ennio Tardini,Francesco Fourneau,https://fbref.com/en/matches/fa8b77b9/Parma-Venezia-January-19-2025-Serie-A
20/01,20:45,Como,4–1,Udinese,9566,Stadio Giuseppe Sinigaglia,Francesco Cosso,https://fbref.com/en/matches/0e2d0788/Como-Udinese-January-20-2025-Serie-A
24/01,20:45,Torino,2–0,Cagliari,18992,Stadio Olimpico Grande Torino,Kevin Bonacina,https://fbref.com/en/matches/ef7d0127/Torino-Cagliari-January-24-2025-Serie-A
25/01,15:00,Como,1–2,Atalanta,10366,Stadio Giuseppe Sinigaglia,Luca Pairetto,https://fbref.com/en/matches/b003f7e9/Como-Atalanta-January-25-2025-Serie-A
25/01,20:45,Empoli,1–1,Bologna,10321,Stadio Carlo Castellani - Computer Gross...,Federico La Penna,https://fbref.com/en/matches/23c955ea/Empoli-Bologna-January-25-2025-Serie-A
25/01,18:00,Napoli,2–1,Juventus,53589,Stadio Diego Armando Maradona,Daniele Chiffi,https://fbref.com/en/matches/8e264909/Napoli-Juventus-January-25-2025-Serie-A
26/01,20:45,Lazio,1–2,Fiorentina,37000,Stadio Olimpico,Antonio Rapuano,https://fbref.com/en/matches/5f421e14/Lazio-Fiorentina-January-26-2025-Serie-A
26/01,18:00,Lecce,0–4,Inter,27223,Stadio Comunale Ettore Giardiniero,Livio Marinelli,https://fbref.com/en/matches/c93d7be3/Lecce-Internazionale-January-26-2025-Serie-A
26/01,12:30,Milan,3–2,Parma,72304,Stadio Giuseppe Meazza,Rosario Abisso,https://fbref.com/en/matches/212a47ce/Milan-Parma-January-26-2025-Serie-A
26/01,15:00,Udinese,1–2,Roma,23853,Bluenergy Stadium,Simone Sozza,https://fbref.com/en/matches/bab3336a/Udinese-Roma-January-26-2025-Serie-A
27/01,20:45,Genoa,2–0,Monza,29976,Stadio Comunale Luigi Ferraris,Daniele Doveri,https://fbref.com/en/matches/3cf963e6/Genoa-Monza-January-27-2025-Serie-A
27/01,18:30,Venezia,1–1,Hellas Verona,9481,Stadio Pier Luigi Penzo,Gianluca Manganiello,https://fbref.com/en/matches/172aa746/Venezia-Hellas-Verona-January-27-2025-Serie-A
31/01,20:45,Parma,1–3,Lecce,18238,Stadio Ennio Tardini,Simone Sozza,https://fbref.com/en/matches/be735978/Parma-Lecce-January-31-2025-Serie-A
01/02,18:00,Atalanta,1–1,Torino,22547,Gewiss Stadium,Marco Piccinini,https://fbref.com/en/matches/5ce2b496/Atalanta-Torino-February-1-2025-Serie-A
01/02,20:45,Bologna,2–0,Como,26492,Stadio Renato Dall'Ara,Luca Massimi,https://fbref.com/en/matches/313b466d/Bologna-Como-February-1-2025-Serie-A
01/02,15:00,Monza,0–1,Hellas Verona,11723,U-Power Stadium,Davide Massa,https://fbref.com/en/matches/95dc31fb/Monza-Hellas-Verona-February-1-2025-Serie-A
01/02,15:00,Udinese,3–2,Venezia,19767,Bluenergy Stadium,Maurizio Mariani,https://fbref.com/en/matches/55a39dc2/Udinese-Venezia-February-1-2025-Serie-A
02/02,15:00,Fiorentina,2–1,Genoa,19088,Stadio Artemio Franchi,Giuseppe Collu,https://fbref.com/en/matches/d04f2be7/Fiorentina-Genoa-February-2-2025-Serie-A
02/02,12:30,Juventus,4–1,Empoli,40160,Allianz Stadium,Luca Zufferli,https://fbref.com/en/matches/448d4707/Juventus-Empoli-February-2-2025-Serie-A
02/02,18:00,Milan,1–1,Inter,75493,Stadio Giuseppe Meazza,Daniele Chiffi,https://fbref.com/en/matches/c14ebb74/Derby-della-Madonnina-Milan-Internazionale-February-2-2025-Serie-A
02/02,20:45,Roma,1–1,Napoli,60788,Stadio Olimpico,Michael Fabbri,https://fbref.com/en/matches/bc8eb4c8/Derby-del-Sole-Roma-Napoli-February-2-2025-Serie-A
03/02,20:45,Cagliari,1–2,Lazio,15751,Unipol Domus,Gianluca Manganiello,https://fbref.com/en/matches/4b57b989/Cagliari-Lazio-February-3-2025-Serie-A
06/02,20:45,Fiorentina,3–0,Inter,22351,Stadio Artemio Franchi,Daniele Doveri,https://fbref.com/en/matches/f7e35659/Fiorentina-Internazionale-February-6-2025-Serie-A
07/02,20:45,Como,1–2,Juventus,10475,Stadio Giuseppe Sinigaglia,Rosario Abisso,https://fbref.com/en/matches/3278f598/Como-Juventus-February-7-2025-Serie-A
08/02,18:00,Empoli,0–2,Milan,14691,Stadio Carlo Castellani - Computer Gross...,Luca Pairetto,https://fbref.com/en/matches/3af8a61d/Empoli-Milan-February-8-2025-Serie-A
08/02,15:00,Hellas Verona,0–5,Atalanta,20872,Stadio Marc'Antonio Bentegodi,Simone Sozza,https://fbref.com/en/matches/d1303859/Hellas-Verona-Atalanta-February-8-2025-Serie-A
08/02,20:45,Torino,1–1,Genoa,22359,Stadio Olimpico Grande Torino,Ermanno Feliciani,https://fbref.com/en/matches/094512d6/Torino-Genoa-February-8-2025-Serie-A
09/02,15:00,Cagliari,2–1,Parma,16154,Unipol Domus,Marco Di Bello,https://fbref.com/en/matches/23f6ed48/Cagliari-Parma-February-9-2025-Serie-A
09/02,15:00,Lazio,5–1,Monza,31540,Stadio Olimpico,Gianluca Aureliano,https://fbref.com/en/matches/a8e48bad/Lazio-Monza-February-9-2025-Serie-A
09/02,18:00,Lecce,0–0,Bologna,24910,Stadio Comunale Ettore Giardiniero,Francesco Fourneau,https://fbref.com/en/matches/2b41c316/Lecce-Bologna-February-9-2025-Serie-A
09/02,20:45,Napoli,1–1,Udinese,50938,Stadio Diego Armando Maradona,Livio Marinelli,https://fbref.com/en/matches/2d512f04/Napoli-Udinese-February-9-2025-Serie-A
09/02,12:30,Venezia,0–1,Roma,9380,Stadio Pier Luigi Penzo,Luca Zufferli,https://fbref.com/en/matches/99a32fd5/Venezia-Roma-February-9-2025-Serie-A
10/02,20:45,Inter,2–1,Fiorentina,67484,Stadio Giuseppe Meazza,Federico La Penna,https://fbref.com/en/matches/ccfbf3d4/Internazionale-Fiorentina-February-10-2025-Serie-A
14/02,20:45,Bologna,3–2,Torino,24274,Stadio Renato Dall'Ara,Michael Fabbri,https://fbref.com/en/matches/a88cd10b/Bologna-Torino-February-14-2025-Serie-A
15/02,15:00,Atalanta,0–0,Cagliari,21485,Gewiss Stadium,Matteo Marchetti,https://fbref.com/en/matches/aad0599d/Atalanta-Cagliari-February-15-2025-Serie-A
15/02,18:00,Lazio,2–2,Napoli,42863,Stadio Olimpico,Davide Massa,https://fbref.com/en/matches/95099d4b/Lazio-Napoli-February-15-2025-Serie-A
15/02,20:45,Milan,1–0,Hellas Verona,69578,Stadio Giuseppe Meazza,Francesco Fourneau,https://fbref.com/en/matches/70955f6e/Milan-Hellas-Verona-February-15-2025-Serie-A
16/02,12:30,Fiorentina,0–2,Como,19000,Stadio Artemio Franchi,Marco Piccinini,https://fbref.com/en/matches/02aa80e2/Fiorentina-Como-February-16-2025-Serie-A
16/02,20:45,Juventus,1–0,Inter,41361,Allianz Stadium,Maurizio Mariani,https://fbref.com/en/matches/1937abc6/Derby-dItalia-Juventus-Internazionale-February-16-2025-Serie-A
16/02,15:00,Monza,0–0,Lecce,11050,U-Power Stadium,Giuseppe Collu,https://fbref.com/en/matches/eccedcc2/Monza-Lecce-February-16-2025-Serie-A
16/02,18:00,Parma,0–1,Roma,20559,Stadio Ennio Tardini,Daniele Chiffi,https://fbref.com/en/matches/375b1b94/Parma-Roma-February-16-2025-Serie-A
16/02,15:00,Udinese,3–0,Empoli,19539,Bluenergy Stadium,Daniele Doveri,https://fbref.com/en/matches/1fbf8daa/Udinese-Empoli-February-16-2025-Serie-A
17/02,20:45,Genoa,2–0,Venezia,30478,Stadio Comunale Luigi Ferraris,Livio Marinelli,https://fbref.com/en/matches/696a318f/Genoa-Venezia-February-17-2025-Serie-A
21/02,20:45,Lecce,0–1,Udinese,23989,Stadio Comunale Ettore Giardiniero,Kevin Bonacina,https://fbref.com/en/matches/9ec509fe/Lecce-Udinese-February-21-2025-Serie-A
22/02,20:45,Inter,1–0,Genoa,68271,Stadio Giuseppe Meazza,Marco Piccinini,https://fbref.com/en/matches/d32f9068/Internazionale-Genoa-February-22-2025-Serie-A
22/02,15:00,Parma,2–0,Bologna,19510,Stadio Ennio Tardini,Rosario Abisso,https://fbref.com/en/matches/ebb1f74f/Parma-Bologna-February-22-2025-Serie-A
22/02,18:00,Torino,2–1,Milan,26868,Stadio Olimpico Grande Torino,Simone Sozza,https://fbref.com/en/matches/e6575a92/Torino-Milan-February-22-2025-Serie-A
22/02,15:00,Venezia,0–0,Lazio,8796,Stadio Pier Luigi Penzo,Matteo Marchetti,https://fbref.com/en/matches/48f3bc32/Venezia-Lazio-February-22-2025-Serie-A
23/02,20:45,Cagliari,0–1,Juventus,16412,Unipol Domus,Andrea Colombo,https://fbref.com/en/matches/e87e1d99/Cagliari-Juventus-February-23-2025-Serie-A
23/02,12:30,Como,2–1,Napoli,10500,Stadio Giuseppe Sinigaglia,Gianluca Manganiello,https://fbref.com/en/matches/f232cc45/Como-Napoli-February-23-2025-Serie-A
23/02,18:00,Empoli,0–5,Atalanta,9176,Stadio Carlo Castellani - Computer Gross...,Maurizio Mariani,https://fbref.com/en/matches/89964eba/Empoli-Atalanta-February-23-2025-Serie-A
23/02,15:00,Hellas Verona,1–0,Fiorentina,26496,Stadio Marc'Antonio Bentegodi,Marco Di Bello,https://fbref.com/en/matches/e156f514/Hellas-Verona-Fiorentina-February-23-2025-Serie-A
24/02,20:45,Roma,4–0,Monza,56965,Stadio Olimpico,Fabio Maresca,https://fbref.com/en/matches/e00a9736/Roma-Monza-February-24-2025-Serie-A
27/02,20:45,Bologna,2–1,Milan,31784,Stadio Renato Dall'Ara,Maurizio Mariani,https://fbref.com/en/matches/5f718bc4/Bologna-Milan-February-27-2025-Serie-A
28/02,20:45,Fiorentina,1–0,Lecce,17383,Stadio Artemio Franchi,Livio Marinelli,https://fbref.com/en/matches/d99d1615/Fiorentina-Lecce-February-28-2025-Serie-A
01/03,15:00,Atalanta,0–0,Venezia,21991,Gewiss Stadium,Giuseppe Collu,https://fbref.com/en/matches/af143178/Atalanta-Venezia-March-1-2025-Serie-A
01/03,18:00,Napoli,1–1,Inter,53851,Stadio Diego Armando Maradona,Daniele Doveri,https://fbref.com/en/matches/74de313e/Napoli-Internazionale-March-1-2025-Serie-A
01/03,20:45,Udinese,1–0,Parma,20430,Bluenergy Stadium,Fabio Maresca,https://fbref.com/en/matches/55b0643e/Udinese-Parma-March-1-2025-Serie-A
02/03,15:00,Bologna,2–1,Cagliari,25676,Stadio Renato Dall'Ara,Luca Zufferli,https://fbref.com/en/matches/ece34ddb/Bologna-Cagliari-March-2-2025-Serie-A
02/03,15:00,Genoa,1–1,Empoli,31295,Stadio Comunale Luigi Ferraris,Davide Massa,https://fbref.com/en/matches/a38d0698/Genoa-Empoli-March-2-2025-Serie-A
02/03,20:45,Milan,1–2,Lazio,65969,Stadio Giuseppe Meazza,Gianluca Manganiello,https://fbref.com/en/matches/8ea3005d/Milan-Lazio-March-2-2025-Serie-A
02/03,12:30,Monza,0–2,Torino,11053,U-Power Stadium,Antonio Rapuano,https://fbref.com/en/matches/ff368ffa/Monza-Torino-March-2-2025-Serie-A
02/03,18:00,Roma,2–1,Como,62125,Stadio Olimpico,Luca Pairetto,https://fbref.com/en/matches/a7745557/Roma-Como-March-2-2025-Serie-A
03/03,20:45,Juventus,2–0,Hellas Verona,36215,Allianz Stadium,Matteo Marchetti,https://fbref.com/en/matches/3974ef83/Juventus-Hellas-Verona-March-3-2025-Serie-A
07/03,20:45,Cagliari,1–1,Genoa,15827,Unipol Domus,Michael Fabbri,https://fbref.com/en/matches/f3d49f01/Cagliari-Genoa-March-7-2025-Serie-A
08/03,15:00,Como,1–1,Venezia,10080,Stadio Giuseppe Sinigaglia,Giovanni Ayroldi,https://fbref.com/en/matches/80e5cecf/Como-Venezia-March-8-2025-Serie-A
08/03,20:45,Inter,3–2,Monza,66344,Stadio Giuseppe Meazza,Luca Zufferli,https://fbref.com/en/matches/86ce720b/Internazionale-Monza-March-8-2025-Serie-A
08/03,18:00,Lecce,2–3,Milan,25753,Stadio Comunale Ettore Giardiniero,Daniele Doveri,https://fbref.com/en/matches/001d3a5d/Lecce-Milan-March-8-2025-Serie-A
08/03,15:00,Parma,2–2,Torino,18938,Stadio Ennio Tardini,Francesco Fourneau,https://fbref.com/en/matches/6074c57f/Parma-Torino-March-8-2025-Serie-A
09/03,18:00,Empoli,0–1,Roma,12393,Stadio Carlo Castellani - Computer Gross...,Marco Di Bello,https://fbref.com/en/matches/ce1efae1/Empoli-Roma-March-9-2025-Serie-A
09/03,12:30,Hellas Verona,1–2,Bologna,24612,Stadio Marc'Antonio Bentegodi,Antonio Rapuano,https://fbref.com/en/matches/396148a3/Hellas-Verona-Bologna-March-9-2025-Serie-A
09/03,20:45,Juventus,0–4,Atalanta,40266,Allianz Stadium,Simone Sozza,https://fbref.com/en/matches/ecdc4b8d/Juventus-Atalanta-March-9-2025-Serie-A
09/03,15:00,Napoli,2–1,Fiorentina,51504,Stadio Diego Armando Maradona,Andrea Colombo,https://fbref.com/en/matches/33dc159c/Napoli-Fiorentina-March-9-2025-Serie-A
10/03,20:45,Lazio,1–1,Udinese,34655,Stadio Olimpico,Marco Piccinini,https://fbref.com/en/matches/f9658b87/Lazio-Udinese-March-10-2025-Serie-A
14/03,20:45,Genoa,2–1,Lecce,31495,Stadio Comunale Luigi Ferraris,Fabio Maresca,https://fbref.com/en/matches/65b3e4b2/Genoa-Lecce-March-14-2025-Serie-A
15/03,18:00,Milan,2–1,Como,74500,Stadio Giuseppe Meazza,Matteo Marchetti,https://fbref.com/en/matches/a7ffc114/Milan-Como-March-15-2025-Serie-A
15/03,15:00,Monza,1–1,Parma,9251,U-Power Stadium,Gianluca Manganiello,https://fbref.com/en/matches/a90db6a7/Monza-Parma-March-15-2025-Serie-A
15/03,20:45,Torino,1–0,Empoli,20402,Stadio Olimpico Grande Torino,Daniele Chiffi,https://fbref.com/en/matches/f021f721/Torino-Empoli-March-15-2025-Serie-A
15/03,15:00,Udinese,0–1,Hellas Verona,20754,Bluenergy Stadium,Giovanni Ayroldi,https://fbref.com/en/matches/30070e2c/Udinese-Hellas-Verona-March-15-2025-Serie-A
16/03,20:45,Atalanta,0–2,Inter,23215,Gewiss Stadium,Davide Massa,https://fbref.com/en/matches/0247cede/Atalanta-Internazionale-March-16-2025-Serie-A
16/03,15:00,Bologna,5–0,Lazio,30846,Stadio Renato Dall'Ara,Andrea Colombo,https://fbref.com/en/matches/6ea9a6f4/Bologna-Lazio-March-16-2025-Serie-A
16/03,18:00,Fiorentina,3–0,Juventus,22253,Stadio Artemio Franchi,Michael Fabbri,https://fbref.com/en/matches/8c211ded/Fiorentina-Juventus-March-16-2025-Serie-A
16/03,16:00,Roma,1–0,Cagliari,62911,Stadio Olimpico,Marco Piccinini,https://fbref.com/en/matches/4fb25784/Roma-Cagliari-March-16-2025-Serie-A
16/03,12:30,Venezia,0–0,Napoli,11440,Stadio Pier Luigi Penzo,Maurizio Mariani,https://fbref.com/en/matches/bebdb801/Venezia-Napoli-March-16-2025-Serie-A
29/03,15:00,Como,1–1,Empoli,10118,Stadio Giuseppe Sinigaglia,Maurizio Mariani,https://fbref.com/en/matches/dc730fc2/Como-Empoli-March-29-2025-Serie-A
29/03,18:00,Juventus,1–0,Genoa,40219,Allianz Stadium,Antonio Rapuano,https://fbref.com/en/matches/b11ec446/Juventus-Genoa-March-29-2025-Serie-A
29/03,20:45,Lecce,0–1,Roma,27207,Stadio Comunale Ettore Giardiniero,Gianluca Manganiello,https://fbref.com/en/matches/f29c7427/Lecce-Roma-March-29-2025-Serie-A
29/03,15:00,Venezia,0–1,Bologna,9864,Stadio Pier Luigi Penzo,Marco Di Bello,https://fbref.com/en/matches/3c6a91ff/Venezia-Bologna-March-29-2025-Serie-A
30/03,12:30,Cagliari,3–0,Monza,16319,Unipol Domus,Francesco Fourneau,https://fbref.com/en/matches/b5cbd016/Cagliari-Monza-March-30-2025-Serie-A
30/03,15:00,Fiorentina,1–0,Atalanta,20409,Stadio Artemio Franchi,Daniele Doveri,https://fbref.com/en/matches/3a802457/Fiorentina-Atalanta-March-30-2025-Serie-A
30/03,18:00,Inter,2–1,Udinese,71924,Stadio Giuseppe Meazza,Daniele Chiffi,https://fbref.com/en/matches/29412934/Internazionale-Udinese-March-30-2025-Serie-A
30/03,20:45,Napoli,2–1,Milan,52836,Stadio Diego Armando Maradona,Simone Sozza,https://fbref.com/en/matches/f211a752/Napoli-Milan-March-30-2025-Serie-A
31/03,18:30,Hellas Verona,0–0,Parma,22706,Stadio Marc'Antonio Bentegodi,Juan Luca Sacchi,https://fbref.com/en/matches/a7028401/Hellas-Verona-Parma-March-31-2025-Serie-A
31/03,20:45,Lazio,1–1,Torino,37000,Stadio Olimpico,Davide Massa,https://fbref.com/en/matches/26731b01/Lazio-Torino-March-31-2025-Serie-A
04/04,20:45,Genoa,1–0,Udinese,31243,Stadio Comunale Luigi Ferraris,Daniele Perenzoni,https://fbref.com/en/matches/839ac664/Genoa-Udinese-April-4-2025-Serie-A
05/04,20:45,Milan,2–2,Fiorentina,72451,Stadio Giuseppe Meazza,Giovanni Ayroldi,https://fbref.com/en/matches/686be623/Milan-Fiorentina-April-5-2025-Serie-A
05/04,15:00,Monza,1–3,Como,8649,U-Power Stadium,Giuseppe Collu,https://fbref.com/en/matches/e970c3a4/Monza-Como-April-5-2025-Serie-A
05/04,18:00,Parma,2–2,Inter,22126,Stadio Ennio Tardini,Daniele Doveri,https://fbref.com/en/matches/c0287d8d/Parma-Internazionale-April-5-2025-Serie-A
06/04,18:00,Atalanta,0–1,Lazio,22731,Gewiss Stadium,Daniele Chiffi,https://fbref.com/en/matches/617486d8/Atalanta-Lazio-April-6-2025-Serie-A
