date,time,home_team,score,away_team,attendance,venue,referee,match_report
16/12,18:00,Napoli,2–1,Cagliari,45000,Stadio Diego Armando Maradona,Matteo Marcenaro,https://fbref.com/en/matches/1b1b2ce1/Napoli-Cagliari-December-16-2023-Serie-A
16/12,20:45,Torino,1–0,Empoli,17815,Stadio Olimpico di Torino,Livio Marinelli,https://fbref.com/en/matches/d64c7b97/Torino-Empoli-December-16-2023-Serie-A
17/12,18:00,Bologna,2–0,Roma,25579,Stadio Renato Dall'Ara,Marco Guida,https://fbref.com/en/matches/0562758e/Bologna-Roma-December-17-2023-Serie-A
17/12,15:00,Fiorentina,1–0,Hellas Verona,26311,Stadio Artemio Franchi,Maria Sole Ferrieri Caputi,https://fbref.com/en/matches/182d1f9b/Fiorentina-Hellas-Verona-December-17-2023-Serie-A
17/12,20:45,Lazio,0–2,Inter,59000,Stadio Olimpico,Fabio Maresca,https://fbref.com/en/matches/ebcc474c/Lazio-Internazionale-December-17-2023-Serie-A
17/12,12:30,Milan,3–0,Monza,70538,Stadio Giuseppe Meazza,Gianluca Aureliano,https://fbref.com/en/matches/5c1fc7a4/Milan-Monza-December-17-2023-Serie-A
17/12,15:00,Udinese,2–2,Sassuolo,20490,Bluenergy Stadium,Gianluca Manganiello,https://fbref.com/en/matches/2e9fcf23/Udinese-Sassuolo-December-17-2023-Serie-A
18/12,20:45,Atalanta,4–1,Salernitana,14264,Gewiss Stadium,Ermanno Feliciani,https://fbref.com/en/matches/09971293/Atalanta-Salernitana-December-18-2023-Serie-A
22/12,18:30,Empoli,0–2,Lazio,8800,Stadio Carlo Castellani,Matteo Marchetti,https://fbref.com/en/matches/ff7b7785/Empoli-Lazio-December-22-2023-Serie-A
22/12,20:45,Monza,0–1,Fiorentina,10120,U-Power Stadium,Juan Sacchi,https://fbref.com/en/matches/9c0fc917/Monza-Fiorentina-December-22-2023-Serie-A
22/12,20:45,Salernitana,2–2,Milan,23467,Stadio Arechi,Daniele Doveri,https://fbref.com/en/matches/bdb5f23c/Salernitana-Milan-December-22-2023-Serie-A
22/12,18:30,Sassuolo,1–2,Genoa,11745,Mapei Stadium - Città del Tricolore,Marco Guida,https://fbref.com/en/matches/fc3e6bb7/Sassuolo-Genoa-December-22-2023-Serie-A
23/12,15:00,Bologna,1–0,Atalanta,28082,Stadio Renato Dall'Ara,Antonio Rapuano,https://fbref.com/en/matches/bf3695d0/Bologna-Atalanta-December-23-2023-Serie-A
23/12,12:30,Frosinone,1–2,Juventus,38225,Stadio Benito Stirpe,Maurizio Mariani,https://fbref.com/en/matches/44fc849f/Frosinone-Juventus-December-23-2023-Serie-A
23/12,18:00,Hellas Verona,2–0,Cagliari,16716,Stadio Marc'Antonio Bentegodi,Daniele Orsato,https://fbref.com/en/matches/bd8f8dc3/Hellas-Verona-Cagliari-December-23-2023-Serie-A
23/12,18:00,Inter,2–0,Lecce,72723,Stadio Giuseppe Meazza,Matteo Marcenaro,https://fbref.com/en/matches/a4100b39/Internazionale-Lecce-December-23-2023-Serie-A
23/12,20:45,Roma,2–0,Napoli,62141,Stadio Olimpico,Andrea Colombo,https://fbref.com/en/matches/b532dc3c/Derby-del-Sole-Roma-Napoli-December-23-2023-Serie-A
23/12,15:00,Torino,1–1,Udinese,23546,Stadio Olimpico di Torino,Michael Fabbri,https://fbref.com/en/matches/325f62dc/Torino-Udinese-December-23-2023-Serie-A
29/12,18:30,Fiorentina,1–0,Torino,32915,Stadio Artemio Franchi,Federico La Penna,https://fbref.com/en/matches/af10add0/Fiorentina-Torino-December-29-2023-Serie-A
29/12,20:45,Genoa,1–1,Inter,33249,Stadio Comunale Luigi Ferraris,Daniele Doveri,https://fbref.com/en/matches/ce6440ec/Genoa-Internazionale-December-29-2023-Serie-A
29/12,20:45,Lazio,3–1,Frosinone,40000,Stadio Olimpico,Ermanno Feliciani,https://fbref.com/en/matches/0127e76f/Lazio-Frosinone-December-29-2023-Serie-A
29/12,18:30,Napoli,0–0,Monza,32915,Stadio Diego Armando Maradona,Marco Di Bello,https://fbref.com/en/matches/247f8cd7/Napoli-Monza-December-29-2023-Serie-A
30/12,12:30,Atalanta,1–0,Lecce,14864,Gewiss Stadium,Gianluca Manganiello,https://fbref.com/en/matches/65cf973f/Atalanta-Lecce-December-30-2023-Serie-A
30/12,15:00,Cagliari,0–0,Empoli,16125,Unipol Domus,Fabio Maresca,https://fbref.com/en/matches/9baa497e/Cagliari-Empoli-December-30-2023-Serie-A
30/12,18:00,Hellas Verona,0–1,Salernitana,18181,Stadio Marc'Antonio Bentegodi,Maurizio Mariani,https://fbref.com/en/matches/c3c1ffd2/Hellas-Verona-Salernitana-December-30-2023-Serie-A
30/12,20:45,Juventus,1–0,Roma,41503,Allianz Stadium,Simone Sozza,https://fbref.com/en/matches/d034386f/Juventus-Roma-December-30-2023-Serie-A
30/12,18:00,Milan,1–0,Sassuolo,70385,Stadio Giuseppe Meazza,Livio Marinelli,https://fbref.com/en/matches/2441721c/Milan-Sassuolo-December-30-2023-Serie-A
30/12,15:00,Udinese,3–0,Bologna,24786,Bluenergy Stadium,Daniele Orsato,https://fbref.com/en/matches/9577ee17/Udinese-Bologna-December-30-2023-Serie-A
05/01,20:45,Bologna,1–1,Genoa,25095,Stadio Renato Dall'Ara,Andrea Colombo,https://fbref.com/en/matches/430b16c5/Bologna-Genoa-January-5-2024-Serie-A
06/01,15:00,Frosinone,2–3,Monza,13146,Stadio Benito Stirpe,Maria Sole Ferrieri Caputi,https://fbref.com/en/matches/79f61c8a/Frosinone-Monza-January-6-2024-Serie-A
06/01,12:30,Inter,2–1,Hellas Verona,71691,Stadio Giuseppe Meazza,Michael Fabbri,https://fbref.com/en/matches/d238abdd/Internazionale-Hellas-Verona-January-6-2024-Serie-A
06/01,18:00,Lecce,1–1,Cagliari,25203,Stadio Comunale Via Del Mare,Davide Massa,https://fbref.com/en/matches/77d540ef/Lecce-Cagliari-January-6-2024-Serie-A
06/01,20:45,Sassuolo,1–0,Fiorentina,15759,Mapei Stadium - Città del Tricolore,Rosario Abisso,https://fbref.com/en/matches/729b1cb3/Sassuolo-Fiorentina-January-6-2024-Serie-A
07/01,12:30,Empoli,0–3,Milan,15009,Stadio Carlo Castellani,Federico La Penna,https://fbref.com/en/matches/84fd252a/Empoli-Milan-January-7-2024-Serie-A
07/01,20:45,Roma,1–1,Atalanta,60022,Stadio Olimpico,Gianluca Aureliano,https://fbref.com/en/matches/6d865e81/Roma-Atalanta-January-7-2024-Serie-A
07/01,18:00,Salernitana,1–2,Juventus,40548,Stadio Arechi,Marco Guida,https://fbref.com/en/matches/e74d3589/Salernitana-Juventus-January-7-2024-Serie-A
07/01,15:00,Torino,3–0,Napoli,23960,Stadio Olimpico di Torino,Maurizio Mariani,https://fbref.com/en/matches/6dd86ed1/Torino-Napoli-January-7-2024-Serie-A
07/01,15:00,Udinese,1–2,Lazio,23033,Bluenergy Stadium,Juan Sacchi,https://fbref.com/en/matches/65d51821/Udinese-Lazio-January-7-2024-Serie-A
13/01,15:00,Genoa,0–0,Torino,33019,Stadio Comunale Luigi Ferraris,Antonio Giua,https://fbref.com/en/matches/6b9bc82f/Genoa-Torino-January-13-2024-Serie-A
13/01,18:00,Hellas Verona,2–1,Empoli,28723,Stadio Marc'Antonio Bentegodi,Daniele Doveri,https://fbref.com/en/matches/1e1a6ee6/Hellas-Verona-Empoli-January-13-2024-Serie-A
13/01,20:45,Monza,1–5,Inter,14670,U-Power Stadium,Antonio Rapuano,https://fbref.com/en/matches/f42d4375/Monza-Internazionale-January-13-2024-Serie-A
13/01,15:00,Napoli,2–1,Salernitana,35000,Stadio Diego Armando Maradona,Livio Marinelli,https://fbref.com/en/matches/4481a44c/Napoli-Salernitana-January-13-2024-Serie-A
14/01,15:00,Cagliari,2–1,Bologna,15980,Unipol Domus,Gianluca Manganiello,https://fbref.com/en/matches/91852b28/Cagliari-Bologna-January-14-2024-Serie-A
14/01,18:00,Fiorentina,2–2,Udinese,23686,Stadio Artemio Franchi,Luca Pairetto,https://fbref.com/en/matches/b52c1e88/Fiorentina-Udinese-January-14-2024-Serie-A
14/01,12:30,Lazio,1–0,Lecce,40000,Stadio Olimpico,Maria Sole Ferrieri Caputi,https://fbref.com/en/matches/945c196b/Lazio-Lecce-January-14-2024-Serie-A
14/01,20:45,Milan,3–1,Roma,74198,Stadio Giuseppe Meazza,Marco Guida,https://fbref.com/en/matches/3877f7ac/Milan-Roma-January-14-2024-Serie-A
15/01,20:45,Atalanta,5–0,Frosinone,14195,Gewiss Stadium,Alessandro Prontera,https://fbref.com/en/matches/fb9c9cdb/Atalanta-Frosinone-January-15-2024-Serie-A
16/01,20:45,Juventus,3–0,Sassuolo,39005,Allianz Stadium,Marco Piccinini,https://fbref.com/en/matches/a5520dc8/Juventus-Sassuolo-January-16-2024-Serie-A
20/01,18:00,Roma,2–1,Hellas Verona,61857,Stadio Olimpico,Juan Sacchi,https://fbref.com/en/matches/4979e519/Roma-Hellas-Verona-January-20-2024-Serie-A
20/01,20:45,Udinese,2–3,Milan,24591,Bluenergy Stadium,Fabio Maresca,https://fbref.com/en/matches/5bfc3571/Udinese-Milan-January-20-2024-Serie-A
21/01,15:00,Empoli,3–0,Monza,7650,Stadio Carlo Castellani,Antonio Giua,https://fbref.com/en/matches/57d1e07a/Empoli-Monza-January-21-2024-Serie-A
21/01,12:30,Frosinone,3–1,Cagliari,13925,Stadio Benito Stirpe,Federico Dionisi,https://fbref.com/en/matches/b6ac3781/Frosinone-Cagliari-January-21-2024-Serie-A
21/01,20:45,Lecce,0–3,Juventus,28074,Stadio Comunale Via Del Mare,Daniele Doveri,https://fbref.com/en/matches/5faf15cc/Lecce-Juventus-January-21-2024-Serie-A
21/01,18:00,Salernitana,1–2,Genoa,17440,Stadio Arechi,Daniele Orsato,https://fbref.com/en/matches/9513979f/Salernitana-Genoa-January-21-2024-Serie-A
26/01,20:45,Cagliari,1–2,Torino,16196,Unipol Domus,Andrea Colombo,https://fbref.com/en/matches/94279bcd/Cagliari-Torino-January-26-2024-Serie-A
27/01,15:00,Atalanta,2–0,Udinese,14716,Gewiss Stadium,Marco Piccinini,https://fbref.com/en/matches/8d8d45e1/Atalanta-Udinese-January-27-2024-Serie-A
27/01,18:00,Juventus,1–1,Empoli,39518,Allianz Stadium,Livio Marinelli,https://fbref.com/en/matches/ae33c4fb/Juventus-Empoli-January-27-2024-Serie-A
27/01,20:45,Milan,2–2,Bologna,71334,Stadio Giuseppe Meazza,Davide Massa,https://fbref.com/en/matches/0956366b/Milan-Bologna-January-27-2024-Serie-A
28/01,20:45,Fiorentina,0–1,Inter,35084,Stadio Artemio Franchi,Gianluca Aureliano,https://fbref.com/en/matches/102c1e1a/Fiorentina-Internazionale-January-28-2024-Serie-A
28/01,12:30,Genoa,2–1,Lecce,32152,Stadio Comunale Luigi Ferraris,Luca Pairetto,https://fbref.com/en/matches/73b5dbc0/Genoa-Lecce-January-28-2024-Serie-A
28/01,15:00,Hellas Verona,1–1,Frosinone,17529,Stadio Marc'Antonio Bentegodi,Federico La Penna,https://fbref.com/en/matches/4d9bfc36/Hellas-Verona-Frosinone-January-28-2024-Serie-A
28/01,18:00,Lazio,0–0,Napoli,30000,Stadio Olimpico,Daniele Orsato,https://fbref.com/en/matches/5f2e86f8/Lazio-Napoli-January-28-2024-Serie-A
28/01,15:00,Monza,1–0,Sassuolo,9882,U-Power Stadium,Gianluca Manganiello,https://fbref.com/en/matches/16c39caa/Monza-Sassuolo-January-28-2024-Serie-A
29/01,20:45,Salernitana,1–2,Roma,18038,Stadio Arechi,Marco Di Bello,https://fbref.com/en/matches/d0918b41/Salernitana-Roma-January-29-2024-Serie-A
02/02,20:45,Lecce,3–2,Fiorentina,24778,Stadio Comunale Via Del Mare,Antonio Giua,https://fbref.com/en/matches/28d15df1/Lecce-Fiorentina-February-2-2024-Serie-A
03/02,20:45,Bologna,4–2,Sassuolo,20932,Stadio Renato Dall'Ara,Juan Sacchi,https://fbref.com/en/matches/6b5e4d06/Bologna-Sassuolo-February-3-2024-Serie-A
03/02,15:00,Empoli,0–0,Genoa,10374,Stadio Carlo Castellani,Ermanno Feliciani,https://fbref.com/en/matches/fdc54c79/Empoli-Genoa-February-3-2024-Serie-A
03/02,18:00,Frosinone,2–3,Milan,16050,Stadio Benito Stirpe,Luca Pairetto,https://fbref.com/en/matches/14c72d2c/Frosinone-Milan-February-3-2024-Serie-A
03/02,15:00,Udinese,0–0,Monza,11373,Bluenergy Stadium,Alessandro Prontera,https://fbref.com/en/matches/31094073/Udinese-Monza-February-3-2024-Serie-A
04/02,18:00,Atalanta,3–1,Lazio,14492,Gewiss Stadium,Marco Guida,https://fbref.com/en/matches/839bed1a/Atalanta-Lazio-February-4-2024-Serie-A
04/02,20:45,Inter,1–0,Juventus,75547,Stadio Giuseppe Meazza,Fabio Maresca,https://fbref.com/en/matches/df2030e2/Derby-dItalia-Internazionale-Juventus-February-4-2024-Serie-A
04/02,15:00,Napoli,2–1,Hellas Verona,44000,Stadio Diego Armando Maradona,Marco Piccinini,https://fbref.com/en/matches/9333828d/Napoli-Hellas-Verona-February-4-2024-Serie-A
04/02,12:30,Torino,0–0,Salernitana,24461,Stadio Olimpico di Torino,Daniele Chiffi,https://fbref.com/en/matches/0aa345fd/Torino-Salernitana-February-4-2024-Serie-A
05/02,20:45,Roma,4–0,Cagliari,61755,Stadio Olimpico,Matteo Marcenaro,https://fbref.com/en/matches/798802e2/Roma-Cagliari-February-5-2024-Serie-A
09/02,20:45,Salernitana,1–3,Empoli,18511,Stadio Arechi,Maurizio Mariani,https://fbref.com/en/matches/41f47040/Salernitana-Empoli-February-9-2024-Serie-A
10/02,15:00,Cagliari,1–3,Lazio,16155,Unipol Domus,Marco Di Bello,https://fbref.com/en/matches/c058cdf4/Cagliari-Lazio-February-10-2024-Serie-A
10/02,18:00,Roma,2–4,Inter,65044,Stadio Olimpico,Marco Guida,https://fbref.com/en/matches/7d4cb549/Roma-Internazionale-February-10-2024-Serie-A
10/02,20:45,Sassuolo,1–1,Torino,10955,Mapei Stadium - Città del Tricolore,Daniele Orsato,https://fbref.com/en/matches/44120e9d/Sassuolo-Torino-February-10-2024-Serie-A
11/02,15:00,Bologna,4–0,Lecce,24658,Stadio Renato Dall'Ara,Gianluca Manganiello,https://fbref.com/en/matches/50fb8ad3/Bologna-Lecce-February-11-2024-Serie-A
11/02,12:30,Fiorentina,5–1,Frosinone,25397,Stadio Artemio Franchi,Ermanno Feliciani,https://fbref.com/en/matches/6d37f665/Fiorentina-Frosinone-February-11-2024-Serie-A
11/02,18:00,Genoa,1–4,Atalanta,31201,Stadio Comunale Luigi Ferraris,Andrea Colombo,https://fbref.com/en/matches/af2e9e84/Genoa-Atalanta-February-11-2024-Serie-A
11/02,20:45,Milan,1–0,Napoli,73891,Stadio Giuseppe Meazza,Daniele Doveri,https://fbref.com/en/matches/07524327/Milan-Napoli-February-11-2024-Serie-A
11/02,15:00,Monza,0–0,Hellas Verona,10855,U-Power Stadium,Davide Massa,https://fbref.com/en/matches/5cba7c58/Monza-Hellas-Verona-February-11-2024-Serie-A
12/02,20:45,Juventus,0–1,Udinese,38856,Allianz Stadium,Rosario Abisso,https://fbref.com/en/matches/70d80153/Juventus-Udinese-February-12-2024-Serie-A
14/02,19:00,Bologna,2–0,Fiorentina,25684,Stadio Renato Dall'Ara,Daniele Chiffi,https://fbref.com/en/matches/218232ce/Derby-dellAppennino-Bologna-Fiorentina-February-14-2024-Serie-A
16/02,21:00,Inter,4–0,Salernitana,72609,Stadio Giuseppe Meazza,Marco Piccinini,https://fbref.com/en/matches/19a73f2f/Internazionale-Salernitana-February-16-2024-Serie-A
16/02,19:00,Torino,2–0,Lecce,22457,Stadio Olimpico di Torino,Giovanni Ayroldi,https://fbref.com/en/matches/adbef025/Torino-Lecce-February-16-2024-Serie-A
17/02,20:45,Atalanta,3–0,Sassuolo,14474,Gewiss Stadium,Alessandro Prontera,https://fbref.com/en/matches/1e203a3e/Atalanta-Sassuolo-February-17-2024-Serie-A
17/02,18:00,Hellas Verona,2–2,Juventus,26000,Stadio Marc'Antonio Bentegodi,Marco Di Bello,https://fbref.com/en/matches/b690885f/Hellas-Verona-Juventus-February-17-2024-Serie-A
17/02,15:00,Napoli,1–1,Genoa,47000,Stadio Diego Armando Maradona,Juan Sacchi,https://fbref.com/en/matches/bf05bb55/Napoli-Genoa-February-17-2024-Serie-A
18/02,15:00,Empoli,1–1,Fiorentina,12490,Stadio Carlo Castellani,Luca Pairetto,https://fbref.com/en/matches/802e40b2/Empoli-Fiorentina-February-18-2024-Serie-A
18/02,18:00,Frosinone,0–3,Roma,16056,Stadio Benito Stirpe,Antonio Giua,https://fbref.com/en/matches/ea07d8c6/Frosinone-Roma-February-18-2024-Serie-A
18/02,12:30,Lazio,1–2,Bologna,37000,Stadio Olimpico,Fabio Maresca,https://fbref.com/en/matches/c79de8a0/Lazio-Bologna-February-18-2024-Serie-A
18/02,20:45,Monza,4–2,Milan,14319,U-Power Stadium,Andrea Colombo,https://fbref.com/en/matches/c735ea6b/Monza-Milan-February-18-2024-Serie-A
18/02,15:00,Udinese,1–1,Cagliari,15445,Bluenergy Stadium,Maurizio Mariani,https://fbref.com/en/matches/8b73e145/Udinese-Cagliari-February-18-2024-Serie-A
22/02,20:45,Torino,0–2,Lazio,22742,Stadio Olimpico di Torino,Federico La Penna,https://fbref.com/en/matches/e7598003/Torino-Lazio-February-22-2024-Serie-A
23/02,20:45,Bologna,2–0,Hellas Verona,26033,Stadio Renato Dall'Ara,Rosario Abisso,https://fbref.com/en/matches/35d4984a/Bologna-Hellas-Verona-February-23-2024-Serie-A
24/02,20:45,Genoa,2–0,Udinese,31126,Stadio Comunale Luigi Ferraris,Francesco Fourneau,https://fbref.com/en/matches/e0b0bdc5/Genoa-Udinese-February-24-2024-Serie-A
24/02,18:00,Salernitana,0–2,Monza,18560,Stadio Arechi,Michael Fabbri,https://fbref.com/en/matches/9eb1114c/Salernitana-Monza-February-24-2024-Serie-A
24/02,15:00,Sassuolo,2–3,Empoli,,Mapei Stadium - Città del Tricolore,Gianluca Aureliano,https://fbref.com/en/matches/fd1c0d24/Sassuolo-Empoli-February-24-2024-Serie-A
25/02,15:00,Cagliari,1–1,Napoli,16382,Unipol Domus,Luca Pairetto,https://fbref.com/en/matches/9809e688/Cagliari-Napoli-February-25-2024-Serie-A
25/02,12:30,Juventus,3–2,Frosinone,40719,Allianz Stadium,Antonio Rapuano,https://fbref.com/en/matches/21134622/Juventus-Frosinone-February-25-2024-Serie-A
25/02,18:00,Lecce,0–4,Inter,27910,Stadio Comunale Via Del Mare,Daniele Doveri,https://fbref.com/en/matches/e65f6ac6/Lecce-Internazionale-February-25-2024-Serie-A
25/02,20:45,Milan,1–1,Atalanta,71264,Stadio Giuseppe Meazza,Daniele Orsato,https://fbref.com/en/matches/030a751b/Milan-Atalanta-February-25-2024-Serie-A
26/02,20:45,Fiorentina,2–1,Lazio,25190,Stadio Artemio Franchi,Marco Guida,https://fbref.com/en/matches/76d3d638/Fiorentina-Lazio-February-26-2024-Serie-A
26/02,18:30,Roma,3–2,Torino,61595,Stadio Olimpico,Juan Sacchi,https://fbref.com/en/matches/60c4d8af/Roma-Torino-February-26-2024-Serie-A
28/02,20:45,Inter,4–0,Atalanta,71422,Stadio Giuseppe Meazza,Andrea Colombo,https://fbref.com/en/matches/70446f62/Internazionale-Atalanta-February-28-2024-Serie-A
28/02,18:00,Sassuolo,1–6,Napoli,17085,Mapei Stadium - Città del Tricolore,Daniele Chiffi,https://fbref.com/en/matches/3019b840/Sassuolo-Napoli-February-28-2024-Serie-A
01/03,20:45,Lazio,0–1,Milan,48000,Stadio Olimpico,Marco Di Bello,https://fbref.com/en/matches/2c7b2e0f/Lazio-Milan-March-1-2024-Serie-A
02/03,18:00,Monza,1–4,Roma,14188,U-Power Stadium,Marco Piccinini,https://fbref.com/en/matches/d4ae6c82/Monza-Roma-March-2-2024-Serie-A
02/03,20:45,Torino,0–0,Fiorentina,22845,Stadio Olimpico di Torino,Matteo Marchetti,https://fbref.com/en/matches/576d1e86/Torino-Fiorentina-March-2-2024-Serie-A
02/03,15:00,Udinese,1–1,Salernitana,20189,Bluenergy Stadium,Gianluca Manganiello,https://fbref.com/en/matches/9b628018/Udinese-Salernitana-March-2-2024-Serie-A
03/03,18:00,Atalanta,1–2,Bologna,14931,Gewiss Stadium,Federico La Penna,https://fbref.com/en/matches/27aab55a/Atalanta-Bologna-March-3-2024-Serie-A
03/03,15:00,Empoli,0–1,Cagliari,11223,Stadio Carlo Castellani,Antonio Rapuano,https://fbref.com/en/matches/af92650d/Empoli-Cagliari-March-3-2024-Serie-A
03/03,15:00,Frosinone,1–1,Lecce,15334,Stadio Benito Stirpe,Marco Guida,https://fbref.com/en/matches/0960e2c8/Frosinone-Lecce-March-3-2024-Serie-A
03/03,12:30,Hellas Verona,1–0,Sassuolo,19338,Stadio Marc'Antonio Bentegodi,Fabio Maresca,https://fbref.com/en/matches/90141069/Hellas-Verona-Sassuolo-March-3-2024-Serie-A
03/03,20:45,Napoli,2–1,Juventus,52000,Stadio Diego Armando Maradona,Maurizio Mariani,https://fbref.com/en/matches/51db492f/Napoli-Juventus-March-3-2024-Serie-A
04/03,20:45,Inter,2–1,Genoa,75421,Stadio Giuseppe Meazza,Giovanni Ayroldi,https://fbref.com/en/matches/c4577218/Internazionale-Genoa-March-4-2024-Serie-A
08/03,20:45,Napoli,1–1,Torino,42000,Stadio Diego Armando Maradona,Daniele Orsato,https://fbref.com/en/matches/9d189799/Napoli-Torino-March-8-2024-Serie-A
09/03,18:00,Bologna,0–1,Inter,30204,Stadio Renato Dall'Ara,Luca Pairetto,https://fbref.com/en/matches/de22618d/Bologna-Internazionale-March-9-2024-Serie-A
09/03,15:00,Cagliari,4–2,Salernitana,16118,Unipol Domus,Francesco Fourneau,https://fbref.com/en/matches/446ec5e0/Cagliari-Salernitana-March-9-2024-Serie-A
09/03,20:45,Genoa,2–3,Monza,,Stadio Comunale Luigi Ferraris,Ermanno Feliciani,https://fbref.com/en/matches/f8dba673/Genoa-Monza-March-9-2024-Serie-A
09/03,15:00,Sassuolo,1–0,Frosinone,11189,Mapei Stadium - Città del Tricolore,Federico La Penna,https://fbref.com/en/matches/def050b8/Sassuolo-Frosinone-March-9-2024-Serie-A
10/03,20:45,Fiorentina,2–2,Roma,30438,Stadio Artemio Franchi,Davide Massa,https://fbref.com/en/matches/363812cb/Fiorentina-Roma-March-10-2024-Serie-A
10/03,18:00,Juventus,2–2,Atalanta,39206,Allianz Stadium,Marco Guida,https://fbref.com/en/matches/b18f50f9/Juventus-Atalanta-March-10-2024-Serie-A
10/03,12:30,Lecce,0–1,Hellas Verona,25222,Stadio Comunale Via Del Mare,Daniele Chiffi,https://fbref.com/en/matches/d48f5312/Lecce-Hellas-Verona-March-10-2024-Serie-A
10/03,15:00,Milan,1–0,Empoli,70343,Stadio Giuseppe Meazza,Juan Sacchi,https://fbref.com/en/matches/11b229fa/Milan-Empoli-March-10-2024-Serie-A
11/03,20:45,Lazio,1–2,Udinese,34000,Stadio Olimpico,Gianluca Aureliano,https://fbref.com/en/matches/b33bb354/Lazio-Udinese-March-11-2024-Serie-A
15/03,20:45,Empoli,0–1,Bologna,16000,Stadio Carlo Castellani,Michael Fabbri,https://fbref.com/en/matches/241bbdd3/Empoli-Bologna-March-15-2024-Serie-A
16/03,20:45,Frosinone,2–3,Lazio,15780,Stadio Benito Stirpe,Antonio Rapuano,https://fbref.com/en/matches/8ec58037/Frosinone-Lazio-March-16-2024-Serie-A
16/03,15:00,Monza,1–0,Cagliari,14145,U-Power Stadium,Matteo Marcenaro,https://fbref.com/en/matches/d2087228/Monza-Cagliari-March-16-2024-Serie-A
16/03,18:00,Salernitana,0–1,Lecce,15376,Stadio Arechi,Fabio Maresca,https://fbref.com/en/matches/4a8236bd/Salernitana-Lecce-March-16-2024-Serie-A
16/03,15:00,Udinese,0–2,Torino,21223,Bluenergy Stadium,Andrea Colombo,https://fbref.com/en/matches/6309f668/Udinese-Torino-March-16-2024-Serie-A
17/03,15:00,Hellas Verona,1–3,Milan,26165,Stadio Marc'Antonio Bentegodi,Maurizio Mariani,https://fbref.com/en/matches/73d4a95b/Hellas-Verona-Milan-March-17-2024-Serie-A
17/03,20:45,Inter,1–1,Napoli,71551,Stadio Giuseppe Meazza,Federico La Penna,https://fbref.com/en/matches/3ea9e35f/Internazionale-Napoli-March-17-2024-Serie-A
17/03,12:30,Juventus,0–0,Genoa,40098,Allianz Stadium,Antonio Giua,https://fbref.com/en/matches/4406f8bc/Juventus-Genoa-March-17-2024-Serie-A
17/03,18:00,Roma,1–0,Sassuolo,66871,Stadio Olimpico,Gianluca Manganiello,https://fbref.com/en/matches/a59ffc20/Roma-Sassuolo-March-17-2024-Serie-A
30/03,20:45,Fiorentina,1–2,Milan,34273,Stadio Artemio Franchi,Fabio Maresca,https://fbref.com/en/matches/a9ac1dd4/Fiorentina-Milan-March-30-2024-Serie-A
30/03,15:00,Genoa,1–1,Frosinone,31462,Stadio Comunale Luigi Ferraris,Juan Sacchi,https://fbref.com/en/matches/949865c6/Genoa-Frosinone-March-30-2024-Serie-A
30/03,18:00,Lazio,1–0,Juventus,53000,Stadio Olimpico,Andrea Colombo,https://fbref.com/en/matches/2b4a58d1/Lazio-Juventus-March-30-2024-Serie-A
30/03,12:30,Napoli,0–3,Atalanta,50000,Stadio Diego Armando Maradona,Luca Pairetto,https://fbref.com/en/matches/45e6d215/Napoli-Atalanta-March-30-2024-Serie-A
30/03,15:00,Torino,1–0,Monza,24286,Stadio Olimpico di Torino,Gianluca Aureliano,https://fbref.com/en/matches/a797c77d/Torino-Monza-March-30-2024-Serie-A
01/04,12:30,Bologna,3–0,Salernitana,27255,Stadio Renato Dall'Ara,Ermanno Feliciani,https://fbref.com/en/matches/b2dfb23d/Bologna-Salernitana-April-1-2024-Serie-A
01/04,15:00,Cagliari,1–1,Hellas Verona,16285,Unipol Domus,Daniele Doveri,https://fbref.com/en/matches/f7d8a40e/Cagliari-Hellas-Verona-April-1-2024-Serie-A
01/04,20:45,Inter,2–0,Empoli,71551,Stadio Giuseppe Meazza,Federico Dionisi,https://fbref.com/en/matches/58bfb9d7/Internazionale-Empoli-April-1-2024-Serie-A
01/04,18:00,Lecce,0–0,Roma,29031,Stadio Comunale Via Del Mare,Matteo Marcenaro,https://fbref.com/en/matches/e48fdc60/Lecce-Roma-April-1-2024-Serie-A
01/04,15:00,Sassuolo,1–1,Udinese,11512,Mapei Stadium - Città del Tricolore,Michael Fabbri,https://fbref.com/en/matches/f6e582c5/Sassuolo-Udinese-April-1-2024-Serie-A
05/04,20:45,Salernitana,2–2,Sassuolo,14036,Stadio Arechi,Simone Sozza,https://fbref.com/en/matches/093991c7/Salernitana-Sassuolo-April-5-2024-Serie-A
06/04,20:45,Empoli,3–2,Torino,8374,Stadio Carlo Castellani,Davide Massa,https://fbref.com/en/matches/4b35fb0d/Empoli-Torino-April-6-2024-Serie-A
06/04,15:00,Milan,3–0,Lecce,71576,Stadio Giuseppe Meazza,Luca Massimi,https://fbref.com/en/matches/43765d2c/Milan-Lecce-April-6-2024-Serie-A
06/04,18:00,Roma,1–0,Lazio,64513,Stadio Olimpico,Marco Guida,https://fbref.com/en/matches/c6904d7c/Roma-Lazio-April-6-2024-Serie-A
07/04,18:00,Cagliari,2–1,Atalanta,16342,Unipol Domus,Antonio Rapuano,https://fbref.com/en/matches/3a4f86ae/Cagliari-Atalanta-April-7-2024-Serie-A
