date,time,home_team,score,away_team,attendance,venue,referee,match_report
2023-04-09,20:45,Lorient,0–0,Marseille,16767,Stade du Moustoir,Willy Delajod,https://fbref.com/en/matches/ae59b2e1/Lorient-Marseille-April-9-2023-Ligue-1
2023-04-09,13:00,Lyon,3–1,Rennes,45000,Groupama Stadium,Benoît Bastien,https://fbref.com/en/matches/f258dab1/Lyon-Rennes-April-9-2023-Ligue-1
2023-04-09,15:00,Montpellier,1–2,Toulouse,17283,Stade de la Mosson,Florent Batta,https://fbref.com/en/matches/444918ba/Montpellier-Toulouse-April-9-2023-Ligue-1
2023-04-09,17:05,Nantes,2–2,Monaco,30050,Stade de la Beaujoire - Louis Fonteneau,Clément Turpin,https://fbref.com/en/matches/ac1324cc/Nantes-Monaco-April-9-2023-Ligue-1
2023-04-09,15:00,Reims,1–1,Brest,12023,Stade Auguste-Delaune,Benoît Millot,https://fbref.com/en/matches/4ee67cda/Reims-Brest-April-9-2023-Ligue-1
2023-04-09,15:00,Troyes,0–2,Clermont Foot,7777,Stade de l'Aube,Jeremy Stinat,https://fbref.com/en/matches/ef3427f3/Troyes-Clermont-Foot-April-9-2023-Ligue-1
2023-04-14,21:00,Toulouse,1–2,Lyon,28302,Stadium Municipal,François Letexier,https://fbref.com/en/matches/fbcb2095/Toulouse-Lyon-April-14-2023-Ligue-1
2023-04-15,21:00,Paris Saint-Germain,3–1,Lens,47120,Parc des Princes,Willy Delajod,https://fbref.com/en/matches/268e5460/Paris-Saint-Germain-Lens-April-15-2023-Ligue-1
2023-04-15,17:00,Rennes,3–0,Reims,27936,Roazhon Park,Jeremy Stinat,https://fbref.com/en/matches/46c859a1/Rennes-Reims-April-15-2023-Ligue-1
2023-04-16,15:00,Auxerre,2–1,Nantes,15714,Stade de l'Abbé Deschamps,Eric Wattellier,https://fbref.com/en/matches/35b40c4d/Auxerre-Nantes-April-16-2023-Ligue-1
2023-04-16,15:00,Brest,1–0,Nice,12615,Stade Francis-Le Blé,Benoît Bastien,https://fbref.com/en/matches/efe07084/Brest-Nice-April-16-2023-Ligue-1
2023-04-16,15:00,Clermont Foot,2–1,Angers,10589,Stade Gabriel Montpied,Thomas Léonard,https://fbref.com/en/matches/f254960b/Clermont-Foot-Angers-April-16-2023-Ligue-1
2023-04-16,13:00,Lille,2–1,Montpellier,34200,Stade Pierre-Mauroy,Jérôme Brisard,https://fbref.com/en/matches/bb2cf3ad/Lille-Montpellier-April-16-2023-Ligue-1
2023-04-16,20:45,Marseille,3–1,Troyes,63486,Orange Vélodrome,Benoît Millot,https://fbref.com/en/matches/51ec8961/Marseille-Troyes-April-16-2023-Ligue-1
2023-04-16,17:05,Monaco,3–1,Lorient,6930,Stade Louis II,Bastien Dechepy,https://fbref.com/en/matches/fbddfac1/Monaco-Lorient-April-16-2023-Ligue-1
2023-04-16,15:00,Strasbourg,3–1,Ajaccio,25130,Stade de la Meinau,Stéphanie Frappart,https://fbref.com/en/matches/c4b417d4/Strasbourg-Ajaccio-April-16-2023-Ligue-1
2023-04-21,21:00,Angers,1–2,Paris Saint-Germain,16914,Stade Raymond Kopa,Eric Wattellier,https://fbref.com/en/matches/e7e8dc1c/Angers-Paris-Saint-Germain-April-21-2023-Ligue-1
2023-04-22,17:00,Auxerre,1–1,Lille,16779,Stade de l'Abbé Deschamps,Stéphanie Frappart,https://fbref.com/en/matches/3d446dbd/Auxerre-Lille-April-22-2023-Ligue-1
2023-04-22,21:00,Lens,3–0,Monaco,38223,Stade Bollaert-Delelis,François Letexier,https://fbref.com/en/matches/0095e758/Lens-Monaco-April-22-2023-Ligue-1
2023-04-23,15:00,Ajaccio,0–0,Brest,6879,Stade François Coty,Jeremy Stinat,https://fbref.com/en/matches/42abcfc9/Ajaccio-Brest-April-23-2023-Ligue-1
2023-04-23,15:00,Lorient,0–1,Toulouse,15948,Stade du Moustoir,Marc Bollengier,https://fbref.com/en/matches/b1552b3c/Lorient-Toulouse-April-23-2023-Ligue-1
2023-04-23,20:45,Lyon,1–2,Marseille,57509,Groupama Stadium,Jérôme Brisard,https://fbref.com/en/matches/7408c40b/Choc-des-Olympiques-Lyon-Marseille-April-23-2023-Ligue-1
2023-04-23,17:05,Montpellier,1–0,Rennes,15537,Stade de la Mosson,Ruddy Buquet,https://fbref.com/en/matches/f605cc42/Montpellier-Rennes-April-23-2023-Ligue-1
2023-04-23,15:00,Nantes,2–2,Troyes,34082,Stade de la Beaujoire - Louis Fonteneau,Jérémie Pignard,https://fbref.com/en/matches/1bc2b939/Nantes-Troyes-April-23-2023-Ligue-1
2023-04-23,15:00,Nice,1–2,Clermont Foot,20578,Stade de Nice,Benoît Millot,https://fbref.com/en/matches/270414fb/Nice-Clermont-Foot-April-23-2023-Ligue-1
2023-04-23,13:00,Reims,0–2,Strasbourg,13737,Stade Auguste-Delaune,Clément Turpin,https://fbref.com/en/matches/bd272f62/Reims-Strasbourg-April-23-2023-Ligue-1
2023-04-28,21:00,Strasbourg,1–2,Lyon,25360,Stade de la Meinau,Ruddy Buquet,https://fbref.com/en/matches/7102beec/Strasbourg-Lyon-April-28-2023-Ligue-1
2023-04-29,17:00,Lille,3–0,Ajaccio,35490,Stade Pierre-Mauroy,François Letexier,https://fbref.com/en/matches/1213d047/Lille-Ajaccio-April-29-2023-Ligue-1
2023-04-30,15:00,Clermont Foot,1–0,Reims,11446,Stade Gabriel Montpied,Stéphanie Frappart,https://fbref.com/en/matches/4cdd261a/Clermont-Foot-Reims-April-30-2023-Ligue-1
2023-04-30,20:45,Marseille,2–1,Auxerre,64532,Orange Vélodrome,Jérémie Pignard,https://fbref.com/en/matches/fbb41c2a/Marseille-Auxerre-April-30-2023-Ligue-1
2023-04-30,13:00,Monaco,0–4,Montpellier,6069,Stade Louis II,Marc Bollengier,https://fbref.com/en/matches/ae23a815/Monaco-Montpellier-April-30-2023-Ligue-1
2023-04-30,17:05,Paris Saint-Germain,1–3,Lorient,41454,Parc des Princes,Jérôme Brisard,https://fbref.com/en/matches/ca98474e/Paris-Saint-Germain-Lorient-April-30-2023-Ligue-1
2023-04-30,15:00,Rennes,4–2,Angers,28028,Roazhon Park,Florent Batta,https://fbref.com/en/matches/8a1bae48/Rennes-Angers-April-30-2023-Ligue-1
2023-04-30,15:00,Troyes,0–1,Nice,8399,Stade de l'Aube,Eric Wattellier,https://fbref.com/en/matches/26c78eaa/Troyes-Nice-April-30-2023-Ligue-1
2023-05-02,21:00,Toulouse,0–1,Lens,30866,Stadium Municipal,Bastien Dechepy,https://fbref.com/en/matches/b5e2c075/Toulouse-Lens-May-2-2023-Ligue-1
2023-05-03,21:00,Brest,2–0,Nantes,14470,Stade Francis-Le Blé,Willy Delajod,https://fbref.com/en/matches/1063973e/Brest-Nantes-May-3-2023-Ligue-1
2023-05-06,21:00,Lens,2–1,Marseille,38220,Stade Bollaert-Delelis,Clément Turpin,https://fbref.com/en/matches/4ef6a978/Lens-Marseille-May-6-2023-Ligue-1
2023-05-06,17:00,Nice,2–1,Rennes,22601,Stade de Nice,Willy Delajod,https://fbref.com/en/matches/7892fd01/Nice-Rennes-May-6-2023-Ligue-1
2023-05-06,19:00,Reims,1–0,Lille,17911,Stade Auguste-Delaune,Thomas Léonard,https://fbref.com/en/matches/f281e140/Reims-Lille-May-6-2023-Ligue-1
2023-05-07,15:00,Ajaccio,0–0,Toulouse,6735,Stade François Coty,Florent Batta,https://fbref.com/en/matches/504a857a/Ajaccio-Toulouse-May-7-2023-Ligue-1
2023-05-07,13:00,Angers,1–2,Monaco,9223,Stade Raymond Kopa,Jeremy Stinat,https://fbref.com/en/matches/353a0635/Angers-Monaco-May-7-2023-Ligue-1
2023-05-07,15:00,Auxerre,1–1,Clermont Foot,16330,Stade de l'Abbé Deschamps,Marc Bollengier,https://fbref.com/en/matches/eca941ec/Auxerre-Clermont-Foot-May-7-2023-Ligue-1
2023-05-07,15:00,Lorient,2–1,Brest,16338,Stade du Moustoir,Benoît Millot,https://fbref.com/en/matches/676c3a0e/Lorient-Brest-May-7-2023-Ligue-1
2023-05-07,17:05,Lyon,5–4,Montpellier,49531,Groupama Stadium,Bastien Dechepy,https://fbref.com/en/matches/f3f1adae/Lyon-Montpellier-May-7-2023-Ligue-1
2023-05-07,15:00,Nantes,0–2,Strasbourg,28563,Stade de la Beaujoire - Louis Fonteneau,Benoît Bastien,https://fbref.com/en/matches/8411b267/Nantes-Strasbourg-May-7-2023-Ligue-1
2023-05-07,20:45,Troyes,1–3,Paris Saint-Germain,18890,Stade de l'Aube,Ruddy Buquet,https://fbref.com/en/matches/f9e55cdf/Troyes-Paris-Saint-Germain-May-7-2023-Ligue-1
2023-05-12,21:00,Lens,2–1,Reims,37701,Stade Bollaert-Delelis,Jérémie Pignard,https://fbref.com/en/matches/7e1c8564/Lens-Reims-May-12-2023-Ligue-1
2023-05-13,21:00,Paris Saint-Germain,5–0,Ajaccio,47926,Parc des Princes,Pierre Gaillouste,https://fbref.com/en/matches/fdd73200/Paris-Saint-Germain-Ajaccio-May-13-2023-Ligue-1
2023-05-13,17:00,Strasbourg,2–0,Nice,25147,Stade de la Meinau,Jeremy Stinat,https://fbref.com/en/matches/c505aa59/Strasbourg-Nice-May-13-2023-Ligue-1
2023-05-14,15:00,Brest,1–0,Auxerre,15028,Stade Francis-Le Blé,Eric Wattellier,https://fbref.com/en/matches/7039d1ce/Brest-Auxerre-May-14-2023-Ligue-1
2023-05-14,13:00,Clermont Foot,2–1,Lyon,13191,Stade Gabriel Montpied,Ruddy Buquet,https://fbref.com/en/matches/a5b3557c/Clermont-Foot-Lyon-May-14-2023-Ligue-1
2023-05-14,20:45,Marseille,3–1,Angers,63329,Orange Vélodrome,Benoît Millot,https://fbref.com/en/matches/01b6ff4d/Marseille-Angers-May-14-2023-Ligue-1
2023-05-14,17:05,Monaco,0–0,Lille,6805,Stade Louis II,Benoît Bastien,https://fbref.com/en/matches/1609eed7/Monaco-Lille-May-14-2023-Ligue-1
2023-05-14,15:00,Montpellier,1–1,Lorient,12595,Stade de la Mosson,Mathieu Vernice,https://fbref.com/en/matches/1df43c24/Montpellier-Lorient-May-14-2023-Ligue-1
2023-05-14,15:00,Rennes,4–0,Troyes,27836,Roazhon Park,Stéphanie Frappart,https://fbref.com/en/matches/ed2523e7/Rennes-Troyes-May-14-2023-Ligue-1
2023-05-14,15:00,Toulouse,0–0,Nantes,27033,Stadium Municipal,Jérôme Brisard,https://fbref.com/en/matches/52ee44a2/Toulouse-Nantes-May-14-2023-Ligue-1
2023-05-19,21:00,Lyon,3–1,Monaco,53980,Groupama Stadium,Benoît Millot,https://fbref.com/en/matches/364d3262/Lyon-Monaco-May-19-2023-Ligue-1
2023-05-20,21:00,Lille,2–1,Marseille,47399,Stade Pierre-Mauroy,Jérôme Brisard,https://fbref.com/en/matches/a4506b32/Lille-Marseille-May-20-2023-Ligue-1
2023-05-20,17:00,Nantes,0–3,Montpellier,30170,Stade de la Beaujoire - Louis Fonteneau,Ruddy Buquet,https://fbref.com/en/matches/1ed26dbe/Nantes-Montpellier-May-20-2023-Ligue-1
2023-05-21,13:00,Ajaccio,0–5,Rennes,6637,Stade François Coty,Eric Wattellier,https://fbref.com/en/matches/3f140dc2/Ajaccio-Rennes-May-21-2023-Ligue-1
2023-05-21,20:45,Auxerre,1–2,Paris Saint-Germain,16682,Stade de l'Abbé Deschamps,Benoît Bastien,https://fbref.com/en/matches/bd6c4cac/Auxerre-Paris-Saint-Germain-May-21-2023-Ligue-1
2023-05-21,15:00,Brest,2–1,Clermont Foot,13751,Stade Francis-Le Blé,Bastien Dechepy,https://fbref.com/en/matches/903f7001/Brest-Clermont-Foot-May-21-2023-Ligue-1
2023-05-21,17:05,Lorient,1–3,Lens,16724,Stade du Moustoir,Stéphanie Frappart,https://fbref.com/en/matches/123cfb3a/Lorient-Lens-May-21-2023-Ligue-1
2023-05-21,15:00,Nice,0–0,Toulouse,20041,Stade de Nice,Jérémie Pignard,https://fbref.com/en/matches/9250f89a/Nice-Toulouse-May-21-2023-Ligue-1
2023-05-21,15:00,Reims,2–2,Angers,11242,Stade Auguste-Delaune,Florent Batta,https://fbref.com/en/matches/908507af/Reims-Angers-May-21-2023-Ligue-1
2023-05-21,15:00,Troyes,1–1,Strasbourg,9834,Stade de l'Aube,Clément Turpin,https://fbref.com/en/matches/bfbeee1e/Troyes-Strasbourg-May-21-2023-Ligue-1
2023-05-27,21:00,Angers,2–1,Troyes,7419,Stade Raymond Kopa,Karim Abed,https://fbref.com/en/matches/567eeb7c/Angers-Troyes-May-27-2023-Ligue-1
2023-05-27,21:00,Clermont Foot,2–0,Lorient,13050,Stade Gabriel Montpied,Florent Batta,https://fbref.com/en/matches/970c061a/Clermont-Foot-Lorient-May-27-2023-Ligue-1
2023-05-27,21:00,Lens,3–0,Ajaccio,37601,Stade Bollaert-Delelis,Thomas Léonard,https://fbref.com/en/matches/5eceb234/Lens-Ajaccio-May-27-2023-Ligue-1
2023-05-27,21:00,Lille,2–1,Nantes,41136,Stade Pierre-Mauroy,Eric Wattellier,https://fbref.com/en/matches/1b4970df/Lille-Nantes-May-27-2023-Ligue-1
2023-05-27,21:00,Lyon,3–0,Reims,56874,Groupama Stadium,Jeremy Stinat,https://fbref.com/en/matches/27815d03/Lyon-Reims-May-27-2023-Ligue-1
2023-05-27,21:00,Marseille,1–2,Brest,61732,Orange Vélodrome,Stéphanie Frappart,https://fbref.com/en/matches/f8507c38/Marseille-Brest-May-27-2023-Ligue-1
2023-05-27,21:00,Montpellier,2–3,Nice,16340,Stade de la Mosson,Benoît Millot,https://fbref.com/en/matches/7d2f2a67/Montpellier-Nice-May-27-2023-Ligue-1
2023-05-27,21:00,Rennes,2–0,Monaco,28344,Roazhon Park,Clément Turpin,https://fbref.com/en/matches/25f4ccfb/Rennes-Monaco-May-27-2023-Ligue-1
2023-05-27,21:00,Strasbourg,1–1,Paris Saint-Germain,25828,Stade de la Meinau,Jérôme Brisard,https://fbref.com/en/matches/b78590c5/Strasbourg-Paris-Saint-Germain-May-27-2023-Ligue-1
2023-05-27,21:00,Toulouse,1–1,Auxerre,25172,Stadium Municipal,Mathieu Vernice,https://fbref.com/en/matches/e117776e/Toulouse-Auxerre-May-27-2023-Ligue-1
2023-06-03,21:00,Ajaccio,1–0,Marseille,9500,Stade François Coty,Benoît Bastien,https://fbref.com/en/matches/2ca0b377/Ajaccio-Marseille-June-3-2023-Ligue-1
2023-06-03,21:00,Auxerre,1–3,Lens,17246,Stade de l'Abbé Deschamps,Benoît Millot,https://fbref.com/en/matches/a44cfa36/Auxerre-Lens-June-3-2023-Ligue-1
2023-06-03,21:00,Brest,1–2,Rennes,15143,Stade Francis-Le Blé,Jérôme Brisard,https://fbref.com/en/matches/e9d9bb82/Brest-Rennes-June-3-2023-Ligue-1
2023-06-03,21:00,Lorient,2–1,Strasbourg,16351,Stade du Moustoir,Bastien Dechepy,https://fbref.com/en/matches/a744a9bd/Lorient-Strasbourg-June-3-2023-Ligue-1
2023-06-03,21:00,Monaco,1–2,Toulouse,5670,Stade Louis II,Stéphanie Frappart,https://fbref.com/en/matches/206cb494/Monaco-Toulouse-June-3-2023-Ligue-1
2023-06-03,21:00,Nantes,1–0,Angers,27650,Stade de la Beaujoire - Louis Fonteneau,Clément Turpin,https://fbref.com/en/matches/54a0b007/Nantes-Angers-June-3-2023-Ligue-1
2023-06-03,21:00,Nice,3–1,Lyon,25243,Stade de Nice,Eric Wattellier,https://fbref.com/en/matches/7cb0ddb9/Nice-Lyon-June-3-2023-Ligue-1
2023-06-03,21:00,Paris Saint-Germain,2–3,Clermont Foot,47926,Parc des Princes,Thomas Léonard,https://fbref.com/en/matches/1b47e9eb/Paris-Saint-Germain-Clermont-Foot-June-3-2023-Ligue-1
2023-06-03,21:00,Reims,1–3,Montpellier,15036,Stade Auguste-Delaune,Pierre Gaillouste,https://fbref.com/en/matches/3dc2cde4/Reims-Montpellier-June-3-2023-Ligue-1
2023-06-03,21:00,Troyes,1–1,Lille,11006,Stade de l'Aube,Jeremy Stinat,https://fbref.com/en/matches/a00583c3/Troyes-Lille-June-3-2023-Ligue-1
