date,time,home_team,score,away_team,attendance,venue,referee,match_report
2026-05-02,15:30,Bayern Munich,3–3,Heidenheim,75000,Allianz Arena,Frank Willenborg,https://fbref.com/en/matches/fad9349e/Bayern-Munich-Heidenheim-May-2-2026-Bundesliga
2026-05-02,15:30,Eintracht Frankfurt,1–2,Hamburger SV,59500,Deutsche Bank Park,Deniz Aytekin,https://fbref.com/en/matches/ebaec166/Eintracht-Frankfurt-Hamburger-SV-May-2-2026-Bundesliga
2026-05-02,15:30,Hoffenheim,3–3,Stuttgart,30150,PreZero Arena,Sascha Stegemann,https://fbref.com/en/matches/8a4a2f4f/Hoffenheim-Stuttgart-May-2-2026-Bundesliga
2026-05-02,18:30,Leverkusen,4–1,RB Leipzig,30210,BayArena,Tobias Welz,https://fbref.com/en/matches/f16f1bec/Leverkusen-RB-Leipzig-May-2-2026-Bundesliga
2026-05-02,15:30,Union Berlin,2–2,Köln,22012,Stadion An der Alten Försterei,Daniel Schlager,https://fbref.com/en/matches/a9bd5686/Union-Berlin-Koln-May-2-2026-Bundesliga
2026-05-02,15:30,Werder Bremen,1–3,Augsburg,40000,Weserstadion,Daniel Siebert,https://fbref.com/en/matches/3fe3f87d/Werder-Bremen-Augsburg-May-2-2026-Bundesliga
2026-05-03,19:30,Freiburg,1–1,Wolfsburg,32500,Europa-Park Stadion,Bastian Dankert,https://fbref.com/en/matches/2f3e5f0b/Freiburg-Wolfsburg-May-3-2026-Bundesliga
2026-05-03,17:40,Gladbach,1–0,Dortmund,54042,Stadion im Borussia-Park,Florian Badstübner,https://fbref.com/en/matches/542cd80a/Monchengladbach-Dortmund-May-3-2026-Bundesliga
2026-05-03,15:30,St Pauli,1–2,Mainz 05,29546,Millerntor-Stadion,Timo Gerach,https://fbref.com/en/matches/ee61d507/St-Pauli-Mainz-05-May-3-2026-Bundesliga
2026-05-08,20:30,Dortmund,3–2,Eintracht Frankfurt,81365,Signal Iduna Park,Patrick Ittrich,https://fbref.com/en/matches/89f22d19/Dortmund-Eintracht-Frankfurt-May-8-2026-Bundesliga
2026-05-09,15:30,Augsburg,3–1,Gladbach,30660,WWK Arena,Tobias Reichel,https://fbref.com/en/matches/ac7b504f/Augsburg-Monchengladbach-May-9-2026-Bundesliga
2026-05-09,15:30,Hoffenheim,1–0,Werder Bremen,28128,PreZero Arena,Sören Storks,https://fbref.com/en/matches/54ebe602/Hoffenheim-Werder-Bremen-May-9-2026-Bundesliga
2026-05-09,15:30,RB Leipzig,2–1,St Pauli,47800,Red Bull Arena,Benjamin Brand,https://fbref.com/en/matches/a5fed5c1/RB-Leipzig-St-Pauli-May-9-2026-Bundesliga
2026-05-09,15:30,Stuttgart,3–1,Leverkusen,60000,MHPArena,Robert Schröder,https://fbref.com/en/matches/392c179a/Stuttgart-Leverkusen-May-9-2026-Bundesliga
2026-05-09,18:30,Wolfsburg,0–1,Bayern Munich,28917,Volkswagen Arena,Matthias Jöllenbeck,https://fbref.com/en/matches/f06d7cc7/Wolfsburg-Bayern-Munich-May-9-2026-Bundesliga
2026-05-10,15:30,Hamburger SV,3–2,Freiburg,57000,Volksparkstadion,Felix Zwayer,https://fbref.com/en/matches/84da5f6d/Hamburger-SV-Freiburg-May-10-2026-Bundesliga
2026-05-10,17:30,Köln,1–3,Heidenheim,,RheinEnergieSTADION,Sven Jablonski,https://fbref.com/en/matches/2555c101/Koln-Heidenheim-May-10-2026-Bundesliga
2026-05-10,19:30,Mainz 05,1–3,Union Berlin,,Mewa Arena,Florian Exner,https://fbref.com/en/matches/587c415f/Mainz-05-Union-Berlin-May-10-2026-Bundesliga
2026-05-16,15:30,Bayern Munich,,Köln,,Allianz Arena,,Sin reporte
2026-05-16,15:30,Eintracht Frankfurt,,Stuttgart,,Deutsche Bank Park,,Sin reporte
2026-05-16,15:30,Freiburg,,RB Leipzig,,Europa-Park Stadion,,Sin reporte
2026-05-16,15:30,Gladbach,,Hoffenheim,,Stadion im Borussia-Park,,Sin reporte
2026-05-16,15:30,Heidenheim,,Mainz 05,,Voith-Arena,,Sin reporte
2026-05-16,15:30,Leverkusen,,Hamburger SV,,BayArena,,Sin reporte
2026-05-16,15:30,St Pauli,,Wolfsburg,,Millerntor-Stadion,,Sin reporte
2026-05-16,15:30,Union Berlin,,Augsburg,,Stadion An der Alten Försterei,,Sin reporte
2026-05-16,15:30,Werder Bremen,,Dortmund,,Weserstadion,,Sin reporte
