date,time,home_team,score,away_team,attendance,venue,referee,match_report
04/01,18:30,Fiorentina,1–1,Monza,31190,Stadio Artemio Franchi,Ermanno Feliciani,https://fbref.com/en/matches/b5100dd9/Fiorentina-Monza-January-4-2023-Serie-A
04/01,20:45,Inter,1–0,Napoli,75470,Stadio Giuseppe Meazza,Simone Sozza,https://fbref.com/en/matches/2825e6b8/Internazionale-Napoli-January-4-2023-Serie-A
04/01,16:30,Lecce,2–1,Lazio,26084,Stadio Comunale Via Del Mare,Livio Marinelli,https://fbref.com/en/matches/c4a2de77/Lecce-Lazio-January-4-2023-Serie-A
04/01,16:30,Roma,1–0,Bologna,62092,Stadio Olimpico,Alberto Santoro,https://fbref.com/en/matches/94763792/Roma-Bologna-January-4-2023-Serie-A
04/01,12:30,Salernitana,1–2,Milan,29541,Stadio Arechi,Francesco Fourneau,https://fbref.com/en/matches/172891bf/Salernitana-Milan-January-4-2023-Serie-A
04/01,12:30,Sassuolo,1–2,Sampdoria,8000,Mapei Stadium - Città del Tricolore,Fabio Maresca,https://fbref.com/en/matches/066d6ebe/Sassuolo-Sampdoria-January-4-2023-Serie-A
04/01,14:30,Spezia,2–2,Atalanta,7417,Stadio Alberto Picco,Antonio Giua,https://fbref.com/en/matches/1468d56b/Spezia-Atalanta-January-4-2023-Serie-A
04/01,14:30,Torino,1–1,Hellas Verona,15000,Stadio Olimpico di Torino,Federico Dionisi,https://fbref.com/en/matches/25fb9390/Torino-Hellas-Verona-January-4-2023-Serie-A
04/01,20:45,Udinese,1–1,Empoli,19237,Dacia Arena,Marco Serra,https://fbref.com/en/matches/47316e44/Udinese-Empoli-January-4-2023-Serie-A
07/01,15:00,Fiorentina,2–1,Sassuolo,29695,Stadio Artemio Franchi,Gianluca Manganiello,https://fbref.com/en/matches/76065d07/Fiorentina-Sassuolo-January-7-2023-Serie-A
07/01,18:00,Juventus,1–0,Udinese,39536,Allianz Stadium,Matteo Marchetti,https://fbref.com/en/matches/83f4ac3e/Juventus-Udinese-January-7-2023-Serie-A
07/01,20:45,Monza,2–2,Inter,13622,U-Power Stadium,Juan Sacchi,https://fbref.com/en/matches/529bca76/Monza-Internazionale-January-7-2023-Serie-A
08/01,15:00,Lazio,2–2,Empoli,31000,Stadio Olimpico,Ivan Pezzuto,https://fbref.com/en/matches/c792ad8e/Lazio-Empoli-January-8-2023-Serie-A
08/01,20:45,Milan,2–2,Roma,74103,Stadio Giuseppe Meazza,Davide Massa,https://fbref.com/en/matches/7df41f5d/Milan-Roma-January-8-2023-Serie-A
08/01,12:30,Salernitana,1–1,Torino,16300,Stadio Arechi,Andrea Colombo,https://fbref.com/en/matches/b6ec4538/Salernitana-Torino-January-8-2023-Serie-A
08/01,18:00,Sampdoria,0–2,Napoli,24490,Stadio Comunale Luigi Ferraris,Rosario Abisso,https://fbref.com/en/matches/461e1cd9/Sampdoria-Napoli-January-8-2023-Serie-A
08/01,15:00,Spezia,0–0,Lecce,7300,Stadio Alberto Picco,Daniele Chiffi,https://fbref.com/en/matches/80887584/Spezia-Lecce-January-8-2023-Serie-A
09/01,20:45,Bologna,1–2,Atalanta,16953,Stadio Renato Dall'Ara,Marco Di Bello,https://fbref.com/en/matches/8e0a562e/Bologna-Atalanta-January-9-2023-Serie-A
09/01,18:30,Hellas Verona,2–0,Cremonese,3804,Stadio Marc'Antonio Bentegodi,Maurizio Mariani,https://fbref.com/en/matches/69dfa487/Hellas-Verona-Cremonese-January-9-2023-Serie-A
13/01,20:45,Napoli,5–1,Juventus,60000,Stadio Diego Armando Maradona,Daniele Doveri,https://fbref.com/en/matches/79fc240e/Napoli-Juventus-January-13-2023-Serie-A
14/01,15:00,Cremonese,2–3,Monza,11519,Stadio Giovanni Zini,Davide Massa,https://fbref.com/en/matches/5c21bad9/Cremonese-Monza-January-14-2023-Serie-A
14/01,20:45,Inter,1–0,Hellas Verona,70734,Stadio Giuseppe Meazza,Michael Fabbri,https://fbref.com/en/matches/001d9fe1/Internazionale-Hellas-Verona-January-14-2023-Serie-A
14/01,18:00,Lecce,2–2,Milan,25942,Stadio Comunale Via Del Mare,Daniele Orsato,https://fbref.com/en/matches/6bfdc35d/Lecce-Milan-January-14-2023-Serie-A
15/01,18:00,Atalanta,8–2,Salernitana,18499,Gewiss Stadium,Gianluca Aureliano,https://fbref.com/en/matches/32c232da/Atalanta-Salernitana-January-15-2023-Serie-A
15/01,20:45,Roma,2–0,Fiorentina,61327,Stadio Olimpico,Antonio Giua,https://fbref.com/en/matches/ecf1ec87/Roma-Fiorentina-January-15-2023-Serie-A
15/01,12:30,Sassuolo,0–2,Lazio,10000,Mapei Stadium - Città del Tricolore,Luca Pairetto,https://fbref.com/en/matches/b6c6949a/Sassuolo-Lazio-January-15-2023-Serie-A
15/01,15:00,Torino,0–1,Spezia,15113,Stadio Olimpico di Torino,Davide Ghersini,https://fbref.com/en/matches/6613b258/Torino-Spezia-January-15-2023-Serie-A
15/01,15:00,Udinese,1–2,Bologna,20486,Dacia Arena,Manuel Volpi,https://fbref.com/en/matches/2697eeef/Udinese-Bologna-January-15-2023-Serie-A
16/01,20:45,Empoli,1–0,Sampdoria,10364,Stadio Carlo Castellani,Alberto Santoro,https://fbref.com/en/matches/1be755c8/Empoli-Sampdoria-January-16-2023-Serie-A
21/01,20:45,Fiorentina,0–1,Torino,29281,Stadio Artemio Franchi,Federico Dionisi,https://fbref.com/en/matches/6479cc76/Fiorentina-Torino-January-21-2023-Serie-A
21/01,15:00,Hellas Verona,2–0,Lecce,19955,Stadio Marc'Antonio Bentegodi,Federico La Penna,https://fbref.com/en/matches/f1fff3fd/Hellas-Verona-Lecce-January-21-2023-Serie-A
21/01,18:00,Salernitana,0–2,Napoli,18555,Stadio Arechi,Daniele Chiffi,https://fbref.com/en/matches/a3682444/Salernitana-Napoli-January-21-2023-Serie-A
22/01,20:45,Juventus,3–3,Atalanta,33565,Allianz Stadium,Livio Marinelli,https://fbref.com/en/matches/186531ca/Juventus-Atalanta-January-22-2023-Serie-A
22/01,15:00,Monza,1–1,Sassuolo,10200,U-Power Stadium,Alessandro Prontera,https://fbref.com/en/matches/c695b21f/Monza-Sassuolo-January-22-2023-Serie-A
22/01,12:30,Sampdoria,0–1,Udinese,18642,Stadio Comunale Luigi Ferraris,Maurizio Mariani,https://fbref.com/en/matches/44f6e3f2/Sampdoria-Udinese-January-22-2023-Serie-A
22/01,18:00,Spezia,0–2,Roma,9153,Stadio Alberto Picco,Simone Sozza,https://fbref.com/en/matches/30e3a23e/Spezia-Roma-January-22-2023-Serie-A
23/01,18:30,Bologna,1–1,Cremonese,15587,Stadio Renato Dall'Ara,Matteo Marchetti,https://fbref.com/en/matches/cbea426b/Bologna-Cremonese-January-23-2023-Serie-A
23/01,20:45,Inter,0–1,Empoli,65476,Stadio Giuseppe Meazza,Antonio Rapuano,https://fbref.com/en/matches/10fbe0f2/Internazionale-Empoli-January-23-2023-Serie-A
24/01,20:45,Lazio,4–0,Milan,47000,Stadio Olimpico,Marco Di Bello,https://fbref.com/en/matches/7037e95a/Lazio-Milan-January-24-2023-Serie-A
27/01,18:30,Bologna,2–0,Spezia,17213,Stadio Renato Dall'Ara,Luca Massimi,https://fbref.com/en/matches/1d0fd8c2/Bologna-Spezia-January-27-2023-Serie-A
27/01,20:45,Lecce,1–2,Salernitana,24446,Stadio Comunale Via Del Mare,Davide Massa,https://fbref.com/en/matches/e9135f8a/Lecce-Salernitana-January-27-2023-Serie-A
28/01,20:45,Atalanta,2–0,Sampdoria,19095,Gewiss Stadium,Daniele Doveri,https://fbref.com/en/matches/cb0becb9/Atalanta-Sampdoria-January-28-2023-Serie-A
28/01,18:00,Cremonese,1–2,Inter,14554,Stadio Giovanni Zini,Maurizio Mariani,https://fbref.com/en/matches/df7be0f9/Cremonese-Internazionale-January-28-2023-Serie-A
28/01,15:00,Empoli,2–2,Torino,8029,Stadio Carlo Castellani,Matteo Marcenaro,https://fbref.com/en/matches/621ac50b/Empoli-Torino-January-28-2023-Serie-A
29/01,15:00,Juventus,0–2,Monza,39393,Allianz Stadium,Gianluca Aureliano,https://fbref.com/en/matches/56f5c9a8/Juventus-Monza-January-29-2023-Serie-A
29/01,18:00,Lazio,1–1,Fiorentina,43000,Stadio Olimpico,Andrea Colombo,https://fbref.com/en/matches/d24399b4/Lazio-Fiorentina-January-29-2023-Serie-A
29/01,12:30,Milan,2–5,Sassuolo,70428,Stadio Giuseppe Meazza,Antonio Giua,https://fbref.com/en/matches/9a8fdc4b/Milan-Sassuolo-January-29-2023-Serie-A
29/01,20:45,Napoli,2–1,Roma,48791,Stadio Diego Armando Maradona,Daniele Orsato,https://fbref.com/en/matches/786fed72/Derby-del-Sole-Napoli-Roma-January-29-2023-Serie-A
30/01,20:45,Udinese,1–1,Hellas Verona,17276,Dacia Arena,Luca Pairetto,https://fbref.com/en/matches/f55180e6/Udinese-Hellas-Verona-January-30-2023-Serie-A
04/02,15:00,Cremonese,0–2,Lecce,11189,Stadio Giovanni Zini,Daniele Orsato,https://fbref.com/en/matches/9efd7838/Cremonese-Lecce-February-4-2023-Serie-A
04/02,18:00,Roma,2–0,Empoli,60908,Stadio Olimpico,Federico Dionisi,https://fbref.com/en/matches/7f7ae152/Roma-Empoli-February-4-2023-Serie-A
04/02,20:45,Sassuolo,1–0,Atalanta,12611,Mapei Stadium - Città del Tricolore,Matteo Marcenaro,https://fbref.com/en/matches/6b7d513c/Sassuolo-Atalanta-February-4-2023-Serie-A
05/02,18:00,Fiorentina,1–2,Bologna,30546,Stadio Artemio Franchi,Luca Pairetto,https://fbref.com/en/matches/398db9e5/Derby-dellAppennino-Fiorentina-Bologna-February-5-2023-Serie-A
05/02,20:45,Inter,1–0,Milan,75584,Stadio Giuseppe Meazza,Davide Massa,https://fbref.com/en/matches/c38bc949/Derby-della-Madonnina-Internazionale-Milan-February-5-2023-Serie-A
05/02,12:30,Spezia,0–3,Napoli,8700,Stadio Alberto Picco,Marco Di Bello,https://fbref.com/en/matches/3aecb110/Spezia-Napoli-February-5-2023-Serie-A
05/02,15:00,Torino,1–0,Udinese,16820,Stadio Olimpico di Torino,Alessandro Prontera,https://fbref.com/en/matches/afff7705/Torino-Udinese-February-5-2023-Serie-A
06/02,18:30,Hellas Verona,1–1,Lazio,20329,Stadio Marc'Antonio Bentegodi,Giovanni Ayroldi,https://fbref.com/en/matches/032c7096/Hellas-Verona-Lazio-February-6-2023-Serie-A
06/02,20:45,Monza,2–2,Sampdoria,11950,U-Power Stadium,Daniele Chiffi,https://fbref.com/en/matches/ecac9c2e/Monza-Sampdoria-February-6-2023-Serie-A
07/02,20:45,Salernitana,0–3,Juventus,26945,Stadio Arechi,Antonio Rapuano,https://fbref.com/en/matches/e8f06195/Salernitana-Juventus-February-7-2023-Serie-A
10/02,20:45,Milan,1–0,Torino,68268,Stadio Giuseppe Meazza,Giovanni Ayroldi,https://fbref.com/en/matches/71cfa6f4/Milan-Torino-February-10-2023-Serie-A
11/02,15:00,Empoli,2–2,Spezia,7871,Stadio Carlo Castellani,Antonio Giua,https://fbref.com/en/matches/5d432e17/Empoli-Spezia-February-11-2023-Serie-A
11/02,20:45,Lazio,0–2,Atalanta,41000,Stadio Olimpico,Daniele Orsato,https://fbref.com/en/matches/b19b25a4/Lazio-Atalanta-February-11-2023-Serie-A
11/02,18:00,Lecce,1–1,Roma,25200,Stadio Comunale Via Del Mare,Gianluca Aureliano,https://fbref.com/en/matches/4bdf0904/Lecce-Roma-February-11-2023-Serie-A
12/02,15:00,Bologna,0–1,Monza,21692,Stadio Renato Dall'Ara,Luca Zufferli,https://fbref.com/en/matches/6c3c1d89/Bologna-Monza-February-12-2023-Serie-A
12/02,18:00,Juventus,1–0,Fiorentina,34844,Allianz Stadium,Michael Fabbri,https://fbref.com/en/matches/4f041990/Juventus-Fiorentina-February-12-2023-Serie-A
12/02,20:45,Napoli,3–0,Cremonese,50250,Stadio Diego Armando Maradona,Luca Massimi,https://fbref.com/en/matches/0372e194/Napoli-Cremonese-February-12-2023-Serie-A
12/02,12:30,Udinese,2–2,Sassuolo,20912,Dacia Arena,Ivan Pezzuto,https://fbref.com/en/matches/ffb15eb5/Udinese-Sassuolo-February-12-2023-Serie-A
13/02,18:30,Hellas Verona,1–0,Salernitana,17832,Stadio Marc'Antonio Bentegodi,Paolo Valeri,https://fbref.com/en/matches/0c6b5f13/Hellas-Verona-Salernitana-February-13-2023-Serie-A
13/02,20:45,Sampdoria,0–0,Inter,21575,Stadio Comunale Luigi Ferraris,Fabio Maresca,https://fbref.com/en/matches/eb4740b9/Sampdoria-Internazionale-February-13-2023-Serie-A
17/02,20:45,Sassuolo,0–2,Napoli,15911,Mapei Stadium - Città del Tricolore,Andrea Colombo,https://fbref.com/en/matches/581b5e33/Sassuolo-Napoli-February-17-2023-Serie-A
18/02,20:45,Inter,3–1,Udinese,71248,Stadio Giuseppe Meazza,Federico Dionisi,https://fbref.com/en/matches/ac4f1fd6/Internazionale-Udinese-February-18-2023-Serie-A
18/02,18:00,Monza,0–1,Milan,14012,U-Power Stadium,Antonio Rapuano,https://fbref.com/en/matches/e80da77d/Monza-Milan-February-18-2023-Serie-A
18/02,15:00,Sampdoria,1–2,Bologna,18269,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,https://fbref.com/en/matches/b1cd9b66/Sampdoria-Bologna-February-18-2023-Serie-A
19/02,12:30,Atalanta,1–2,Lecce,19435,Gewiss Stadium,Marco Piccinini,https://fbref.com/en/matches/10ee64ba/Atalanta-Lecce-February-19-2023-Serie-A
19/02,15:00,Fiorentina,1–1,Empoli,29663,Stadio Artemio Franchi,Alessandro Prontera,https://fbref.com/en/matches/32c3a2f8/Fiorentina-Empoli-February-19-2023-Serie-A
19/02,20:45,Roma,1–0,Hellas Verona,61009,Stadio Olimpico,Simone Sozza,https://fbref.com/en/matches/ce77b37c/Roma-Hellas-Verona-February-19-2023-Serie-A
19/02,15:00,Salernitana,0–2,Lazio,14860,Stadio Arechi,Rosario Abisso,https://fbref.com/en/matches/065f50e3/Salernitana-Lazio-February-19-2023-Serie-A
19/02,18:00,Spezia,0–2,Juventus,11767,Stadio Alberto Picco,Federico La Penna,https://fbref.com/en/matches/9c021949/Spezia-Juventus-February-19-2023-Serie-A
20/02,20:45,Torino,2–2,Cremonese,19095,Stadio Olimpico di Torino,Giacomo Camplone,https://fbref.com/en/matches/9e337291/Torino-Cremonese-February-20-2023-Serie-A
25/02,18:00,Empoli,0–2,Napoli,12624,Stadio Carlo Castellani,Giovanni Ayroldi,https://fbref.com/en/matches/d75d0a23/Empoli-Napoli-February-25-2023-Serie-A
25/02,20:45,Lecce,0–1,Sassuolo,23760,Stadio Comunale Via Del Mare,Niccolò Baroni,https://fbref.com/en/matches/1b5c17cb/Lecce-Sassuolo-February-25-2023-Serie-A
26/02,12:30,Bologna,1–0,Inter,28317,Stadio Renato Dall'Ara,Daniele Orsato,https://fbref.com/en/matches/31e3094a/Bologna-Internazionale-February-26-2023-Serie-A
26/02,20:45,Milan,2–0,Atalanta,72203,Stadio Giuseppe Meazza,Maurizio Mariani,https://fbref.com/en/matches/4e10ab87/Milan-Atalanta-February-26-2023-Serie-A
26/02,15:00,Salernitana,3–0,Monza,14947,Stadio Arechi,Livio Marinelli,https://fbref.com/en/matches/f8947700/Salernitana-Monza-February-26-2023-Serie-A
26/02,18:00,Udinese,2–2,Spezia,20710,Dacia Arena,Matteo Marchetti,https://fbref.com/en/matches/9f4b902c/Udinese-Spezia-February-26-2023-Serie-A
27/02,18:30,Hellas Verona,0–3,Fiorentina,17787,Stadio Marc'Antonio Bentegodi,Federico La Penna,https://fbref.com/en/matches/aba512a2/Hellas-Verona-Fiorentina-February-27-2023-Serie-A
27/02,20:45,Lazio,1–0,Sampdoria,35000,Stadio Olimpico,Andrea Colombo,https://fbref.com/en/matches/4e4301dd/Lazio-Sampdoria-February-27-2023-Serie-A
28/02,18:30,Cremonese,2–1,Roma,11367,Stadio Giovanni Zini,Marco Piccinini,https://fbref.com/en/matches/e07a15e6/Cremonese-Roma-February-28-2023-Serie-A
28/02,20:45,Juventus,4–2,Torino,37806,Allianz Stadium,Daniele Chiffi,https://fbref.com/en/matches/93ca63ac/Juventus-Torino-February-28-2023-Serie-A
03/03,20:45,Napoli,0–1,Lazio,45786,Stadio Diego Armando Maradona,Luca Pairetto,https://fbref.com/en/matches/8d3018cb/Napoli-Lazio-March-3-2023-Serie-A
04/03,18:00,Atalanta,0–0,Udinese,18475,Gewiss Stadium,Davide Ghersini,https://fbref.com/en/matches/9cd87b54/Atalanta-Udinese-March-4-2023-Serie-A
04/03,20:45,Fiorentina,2–1,Milan,40410,Stadio Artemio Franchi,Marco Di Bello,https://fbref.com/en/matches/b5e96b1b/Fiorentina-Milan-March-4-2023-Serie-A
04/03,15:00,Monza,2–1,Empoli,10601,U-Power Stadium,Ermanno Feliciani,https://fbref.com/en/matches/797ce905/Monza-Empoli-March-4-2023-Serie-A
05/03,18:00,Inter,2–0,Lecce,75033,Stadio Giuseppe Meazza,Gianluca Manganiello,https://fbref.com/en/matches/f5f78a69/Internazionale-Lecce-March-5-2023-Serie-A
05/03,20:45,Roma,1–0,Juventus,64213,Stadio Olimpico,Fabio Maresca,https://fbref.com/en/matches/f76d4fdf/Roma-Juventus-March-5-2023-Serie-A
05/03,15:00,Sampdoria,0–0,Salernitana,20353,Stadio Comunale Luigi Ferraris,Davide Massa,https://fbref.com/en/matches/53e0079d/Sampdoria-Salernitana-March-5-2023-Serie-A
05/03,12:30,Spezia,0–0,Hellas Verona,10020,Stadio Alberto Picco,Daniele Doveri,https://fbref.com/en/matches/b63b2da7/Spezia-Hellas-Verona-March-5-2023-Serie-A
06/03,18:30,Sassuolo,3–2,Cremonese,11587,Mapei Stadium - Città del Tricolore,Francesco Fourneau,https://fbref.com/en/matches/0788be5b/Sassuolo-Cremonese-March-6-2023-Serie-A
06/03,20:45,Torino,1–0,Bologna,18592,Stadio Olimpico di Torino,Antonio Rapuano,https://fbref.com/en/matches/960f75f8/Torino-Bologna-March-6-2023-Serie-A
10/03,20:45,Spezia,2–1,Inter,11767,Stadio Alberto Picco,Livio Marinelli,https://fbref.com/en/matches/23af9298/Spezia-Internazionale-March-10-2023-Serie-A
11/03,20:45,Bologna,0–0,Lazio,27369,Stadio Renato Dall'Ara,Fabio Maresca,https://fbref.com/en/matches/50a09098/Bologna-Lazio-March-11-2023-Serie-A
11/03,15:00,Empoli,0–1,Udinese,7465,Stadio Carlo Castellani,Francesco Cosso,https://fbref.com/en/matches/2974362b/Empoli-Udinese-March-11-2023-Serie-A
11/03,18:00,Napoli,2–0,Atalanta,50601,Stadio Diego Armando Maradona,Andrea Colombo,https://fbref.com/en/matches/92f3cffe/Napoli-Atalanta-March-11-2023-Serie-A
12/03,15:00,Cremonese,0–2,Fiorentina,11506,Stadio Giovanni Zini,Matteo Marcenaro,https://fbref.com/en/matches/15d330d8/Cremonese-Fiorentina-March-12-2023-Serie-A
12/03,15:00,Hellas Verona,1–1,Monza,18061,Stadio Marc'Antonio Bentegodi,Marco Piccinini,https://fbref.com/en/matches/e4baa282/Hellas-Verona-Monza-March-12-2023-Serie-A
12/03,20:45,Juventus,4–2,Sampdoria,35166,Allianz Stadium,Alessandro Prontera,https://fbref.com/en/matches/9c0f0395/Juventus-Sampdoria-March-12-2023-Serie-A
12/03,12:30,Lecce,0–2,Torino,24413,Stadio Comunale Via Del Mare,Juan Sacchi,https://fbref.com/en/matches/1d26d2a3/Lecce-Torino-March-12-2023-Serie-A
12/03,18:00,Roma,3–4,Sassuolo,60816,Stadio Olimpico,Michael Fabbri,https://fbref.com/en/matches/89b8aae3/Roma-Sassuolo-March-12-2023-Serie-A
13/03,20:45,Milan,1–1,Salernitana,71870,Stadio Giuseppe Meazza,Federico La Penna,https://fbref.com/en/matches/8e214fe9/Milan-Salernitana-March-13-2023-Serie-A
17/03,20:45,Atalanta,2–1,Empoli,17864,Gewiss Stadium,Federico Dionisi,https://fbref.com/en/matches/061a08ab/Atalanta-Empoli-March-17-2023-Serie-A
17/03,18:30,Sassuolo,1–0,Spezia,11152,Mapei Stadium - Città del Tricolore,Davide Ghersini,https://fbref.com/en/matches/380bce36/Sassuolo-Spezia-March-17-2023-Serie-A
18/03,15:00,Monza,1–1,Cremonese,12797,U-Power Stadium,Antonio Giua,https://fbref.com/en/matches/8d30b914/Monza-Cremonese-March-18-2023-Serie-A
18/03,18:00,Salernitana,2–2,Bologna,18600,Stadio Arechi,Luca Pairetto,https://fbref.com/en/matches/bf36af54/Salernitana-Bologna-March-18-2023-Serie-A
18/03,20:45,Udinese,3–1,Milan,24992,Dacia Arena,Daniele Doveri,https://fbref.com/en/matches/58bf57ff/Udinese-Milan-March-18-2023-Serie-A
19/03,15:00,Fiorentina,1–0,Lecce,34604,Stadio Artemio Franchi,Rosario Abisso,https://fbref.com/en/matches/87aa639a/Fiorentina-Lecce-March-19-2023-Serie-A
19/03,20:45,Inter,0–1,Juventus,75224,Stadio Giuseppe Meazza,Daniele Chiffi,https://fbref.com/en/matches/2418f475/Derby-dItalia-Internazionale-Juventus-March-19-2023-Serie-A
19/03,18:00,Lazio,1–0,Roma,62000,Stadio Olimpico,Davide Massa,https://fbref.com/en/matches/bf18ca69/Lazio-Roma-March-19-2023-Serie-A
19/03,12:30,Sampdoria,3–1,Hellas Verona,18228,Stadio Comunale Luigi Ferraris,Maurizio Mariani,https://fbref.com/en/matches/7843ca52/Sampdoria-Hellas-Verona-March-19-2023-Serie-A
19/03,15:00,Torino,0–4,Napoli,26058,Stadio Olimpico di Torino,Matteo Marchetti,https://fbref.com/en/matches/d048f6e2/Torino-Napoli-March-19-2023-Serie-A
01/04,15:00,Cremonese,1–3,Atalanta,11891,Stadio Giovanni Zini,Livio Marinelli,https://fbref.com/en/matches/765caef9/Cremonese-Atalanta-April-1-2023-Serie-A
01/04,18:00,Inter,0–1,Fiorentina,73576,Stadio Giuseppe Meazza,Fabio Maresca,https://fbref.com/en/matches/067eccc7/Internazionale-Fiorentina-April-1-2023-Serie-A
01/04,20:45,Juventus,1–0,Hellas Verona,40105,Allianz Stadium,Matteo Marchetti,https://fbref.com/en/matches/e9d5928b/Juventus-Hellas-Verona-April-1-2023-Serie-A
02/04,12:30,Bologna,3–0,Udinese,25562,Stadio Renato Dall'Ara,Maria Sole Ferrieri Caputi,https://fbref.com/en/matches/722d10a6/Bologna-Udinese-April-2-2023-Serie-A
02/04,15:00,Monza,0–2,Lazio,14539,U-Power Stadium,Matteo Marcenaro,https://fbref.com/en/matches/d7771fc2/Monza-Lazio-April-2-2023-Serie-A
02/04,20:45,Napoli,0–4,Milan,51466,Stadio Diego Armando Maradona,Antonio Rapuano,https://fbref.com/en/matches/cc8a66d5/Napoli-Milan-April-2-2023-Serie-A
02/04,18:00,Roma,3–0,Sampdoria,62108,Stadio Olimpico,Massimiliano Irrati,https://fbref.com/en/matches/4de4258a/Roma-Sampdoria-April-2-2023-Serie-A
02/04,15:00,Spezia,1–1,Salernitana,10723,Stadio Alberto Picco,Daniele Orsato,https://fbref.com/en/matches/7bebff51/Spezia-Salernitana-April-2-2023-Serie-A
03/04,18:30,Empoli,1–0,Lecce,8844,Stadio Carlo Castellani,Michael Fabbri,https://fbref.com/en/matches/7b8bff61/Empoli-Lecce-April-3-2023-Serie-A
03/04,20:45,Sassuolo,1–1,Torino,12896,Mapei Stadium - Città del Tricolore,Ivan Pezzuto,https://fbref.com/en/matches/627f9db3/Sassuolo-Torino-April-3-2023-Serie-A
07/04,19:00,Lecce,1–2,Napoli,25799,Stadio Comunale Via Del Mare,Gianluca Manganiello,https://fbref.com/en/matches/f952d6cb/Lecce-Napoli-April-7-2023-Serie-A
07/04,21:00,Milan,0–0,Empoli,70286,Stadio Giuseppe Meazza,Matteo Marcenaro,https://fbref.com/en/matches/b6603e7a/Milan-Empoli-April-7-2023-Serie-A
07/04,17:00,Salernitana,1–1,Inter,23702,Stadio Arechi,Michael Fabbri,https://fbref.com/en/matches/f39d286a/Salernitana-Internazionale-April-7-2023-Serie-A
08/04,16:30,Atalanta,0–2,Bologna,18950,Gewiss Stadium,Daniele Orsato,https://fbref.com/en/matches/2680e49c/Atalanta-Bologna-April-8-2023-Serie-A
08/04,14:30,Fiorentina,1–1,Spezia,35863,Stadio Artemio Franchi,Federico Dionisi,https://fbref.com/en/matches/09071495/Fiorentina-Spezia-April-8-2023-Serie-A
08/04,18:30,Hellas Verona,2–1,Sassuolo,23660,Stadio Marc'Antonio Bentegodi,Francesco Fourneau,https://fbref.com/en/matches/11368184/Hellas-Verona-Sassuolo-April-8-2023-Serie-A
08/04,20:45,Lazio,2–1,Juventus,54000,Stadio Olimpico,Marco Di Bello,https://fbref.com/en/matches/87367231/Lazio-Juventus-April-8-2023-Serie-A
08/04,16:30,Sampdoria,2–3,Cremonese,20421,Stadio Comunale Luigi Ferraris,Daniele Doveri,https://fbref.com/en/matches/b7f86e2b/Sampdoria-Cremonese-April-8-2023-Serie-A
08/04,18:30,Torino,0–1,Roma,22142,Stadio Olimpico di Torino,Andrea Colombo,https://fbref.com/en/matches/7c243fe7/Torino-Roma-April-8-2023-Serie-A
08/04,12:30,Udinese,2–2,Monza,22658,Dacia Arena,Luca Massimi,https://fbref.com/en/matches/1a3e5973/Udinese-Monza-April-8-2023-Serie-A
14/04,18:30,Cremonese,1–0,Empoli,8966,Stadio Giovanni Zini,Luca Zufferli,https://fbref.com/en/matches/1d03b358/Cremonese-Empoli-April-14-2023-Serie-A
14/04,20:45,Spezia,0–3,Lazio,9500,Stadio Alberto Picco,Massimiliano Irrati,https://fbref.com/en/matches/513a7d11/Spezia-Lazio-April-14-2023-Serie-A
15/04,15:00,Bologna,1–1,Milan,29024,Stadio Renato Dall'Ara,Davide Massa,https://fbref.com/en/matches/c88d1095/Bologna-Milan-April-15-2023-Serie-A
15/04,20:45,Inter,0–1,Monza,74135,Stadio Giuseppe Meazza,Luca Pairetto,https://fbref.com/en/matches/69a5c5bf/Internazionale-Monza-April-15-2023-Serie-A
15/04,18:00,Napoli,0–0,Hellas Verona,39216,Stadio Diego Armando Maradona,Federico La Penna,https://fbref.com/en/matches/848e6854/Napoli-Hellas-Verona-April-15-2023-Serie-A
16/04,12:30,Lecce,1–1,Sampdoria,22471,Stadio Comunale Via Del Mare,Maurizio Mariani,https://fbref.com/en/matches/2b433a91/Lecce-Sampdoria-April-16-2023-Serie-A
16/04,20:45,Roma,3–0,Udinese,61015,Stadio Olimpico,Antonio Giua,https://fbref.com/en/matches/a3c2687a/Roma-Udinese-April-16-2023-Serie-A
16/04,18:00,Sassuolo,1–0,Juventus,19566,Mapei Stadium - Città del Tricolore,Antonio Rapuano,https://fbref.com/en/matches/ee18a239/Sassuolo-Juventus-April-16-2023-Serie-A
16/04,15:00,Torino,1–1,Salernitana,21122,Stadio Olimpico di Torino,Gianluca Aureliano,https://fbref.com/en/matches/e49ad6cf/Torino-Salernitana-April-16-2023-Serie-A
17/04,20:45,Fiorentina,1–1,Atalanta,29628,Stadio Artemio Franchi,Marco Guida,https://fbref.com/en/matches/cb9caf1b/Fiorentina-Atalanta-April-17-2023-Serie-A
21/04,20:45,Hellas Verona,2–1,Bologna,21031,Stadio Marc'Antonio Bentegodi,Maurizio Mariani,https://fbref.com/en/matches/16551b6f/Hellas-Verona-Bologna-April-21-2023-Serie-A
22/04,18:00,Lazio,0–1,Torino,50000,Stadio Olimpico,Davide Ghersini,https://fbref.com/en/matches/bad0eeaa/Lazio-Torino-April-22-2023-Serie-A
