date,time,home_team,score,away_team,attendance,venue,referee,match_report
04/01,15:00,Marseille,0–2,Nantes,64780,Orange Vélodrome,Marc Bollengier,https://fbref.com/en/matches/37010f17/Marseille-Nantes-January-4-2026-Ligue-1
04/01,20:45,Paris Saint-Germain,2–1,Paris FC,47000,Parc des Princes,Benoît Bastien,https://fbref.com/en/matches/9dc082a7/Paris-Saint-Germain-Paris-FC-January-4-2026-Ligue-1
16/01,19:00,Monaco,1–3,Lorient,4810,Stade Louis II,Willy Delajod,https://fbref.com/en/matches/4f512aeb/Monaco-Lorient-January-16-2026-Ligue-1
16/01,21:00,Paris Saint-Germain,3–0,Lille,46909,Parc des Princes,Jérôme Brisard,https://fbref.com/en/matches/29fd89ee/Paris-Saint-Germain-Lille-January-16-2026-Ligue-1
17/01,21:05,Angers,2–5,Marseille,15266,Stade Raymond Kopa,Ruddy Buquet,https://fbref.com/en/matches/f658b4eb/Angers-Marseille-January-17-2026-Ligue-1
17/01,17:00,Lens,1–0,Auxerre,38083,Stade Bollaert-Delelis,Bastien Dechepy,https://fbref.com/en/matches/86beb029/Lens-Auxerre-January-17-2026-Ligue-1
17/01,19:00,Toulouse,5–1,Nice,25284,Stadium de Toulouse,Gaël Angoula,https://fbref.com/en/matches/a8407367/Toulouse-Nice-January-17-2026-Ligue-1
18/01,20:45,Lyon,2–1,Brest,46046,Groupama Stadium,Romain Lissorgue,https://fbref.com/en/matches/e7242674/Lyon-Brest-January-18-2026-Ligue-1
18/01,17:15,Nantes,1–2,Paris FC,24768,Stade de la Beaujoire - Louis Fonteneau,Benoît Millot,https://fbref.com/en/matches/d2f30d75/Nantes-Paris-FC-January-18-2026-Ligue-1
18/01,17:15,Rennes,1–1,Le Havre,27650,Roazhon Park,Stéphanie Frappart,https://fbref.com/en/matches/679e58a5/Rennes-Le-Havre-January-18-2026-Ligue-1
18/01,15:00,Strasbourg,2–1,Metz,30612,Stade de la Meinau,Jérémie Pignard,https://fbref.com/en/matches/409add73/Strasbourg-Metz-January-18-2026-Ligue-1
23/01,20:00,Auxerre,0–1,Paris Saint-Germain,17254,Stade de l'Abbé Deschamps,Mathieu Vernice,https://fbref.com/en/matches/53ea2be5/Auxerre-Paris-Saint-Germain-January-23-2026-Ligue-1
24/01,19:00,Le Havre,0–0,Monaco,19033,Stade Océane,Marc Bollengier,https://fbref.com/en/matches/ddb83e61/Le-Havre-Monaco-January-24-2026-Ligue-1
24/01,21:05,Marseille,3–1,Lens,52673,Orange Vélodrome,Benoît Bastien,https://fbref.com/en/matches/f3276cb9/Marseille-Lens-January-24-2026-Ligue-1
24/01,17:00,Rennes,0–2,Lorient,28659,Roazhon Park,Clément Turpin,https://fbref.com/en/matches/249dd3df/Rennes-Lorient-January-24-2026-Ligue-1
25/01,17:15,Brest,0–2,Toulouse,13823,Stade Francis-Le Blé,Guillaume Paradis,https://fbref.com/en/matches/3307b22d/Brest-Toulouse-January-25-2026-Ligue-1
25/01,20:45,Lille,1–4,Strasbourg,38551,Decathlon Arena - Stade Pierre-Mauroy,Willy Delajod,https://fbref.com/en/matches/b2ede629/Lille-Strasbourg-January-25-2026-Ligue-1
25/01,17:15,Metz,2–5,Lyon,28244,Stade Saint-Symphorien,Eric Wattellier,https://fbref.com/en/matches/b56d6e54/Metz-Lyon-January-25-2026-Ligue-1
25/01,15:00,Nantes,1–4,Nice,23112,Stade de la Beaujoire - Louis Fonteneau,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/6dc9ef35/Nantes-Nice-January-25-2026-Ligue-1
25/01,17:15,Paris FC,0–0,Angers,15003,Stade Jean-Bouin,Thomas Léonard,https://fbref.com/en/matches/de4281bb/Paris-FC-Angers-January-25-2026-Ligue-1
30/01,20:45,Lens,1–0,Le Havre,38158,Stade Bollaert-Delelis,Jeremy Stinat,https://fbref.com/en/matches/5c03d191/Lens-Le-Havre-January-30-2026-Ligue-1
31/01,19:00,Lorient,2–1,Nantes,14237,Stade Yves Allainmat,Bastien Dechepy,https://fbref.com/en/matches/8feca3a6/Lorient-Nantes-January-31-2026-Ligue-1
31/01,21:05,Monaco,4–0,Rennes,5319,Stade Louis II,Ruddy Buquet,https://fbref.com/en/matches/28a1d84f/Monaco-Rennes-January-31-2026-Ligue-1
31/01,17:00,Paris FC,2–2,Marseille,19209,Stade Jean-Bouin,Jérémie Pignard,https://fbref.com/en/matches/a554b193/Paris-FC-Marseille-January-31-2026-Ligue-1
01/02,17:15,Angers,1–0,Metz,10336,Stade Raymond Kopa,Benoît Millot,https://fbref.com/en/matches/c2fd3a64/Angers-Metz-February-1-2026-Ligue-1
01/02,15:00,Lyon,1–0,Lille,56150,Groupama Stadium,François Letexier,https://fbref.com/en/matches/76b5396f/Lyon-Lille-February-1-2026-Ligue-1
01/02,17:15,Nice,2–2,Brest,18757,Allianz Riviera,Stéphanie Frappart,https://fbref.com/en/matches/a8ad76d2/Nice-Brest-February-1-2026-Ligue-1
01/02,20:45,Strasbourg,1–2,Paris Saint-Germain,31324,Stade de la Meinau,Eric Wattellier,https://fbref.com/en/matches/fbaa262a/Strasbourg-Paris-Saint-Germain-February-1-2026-Ligue-1
01/02,17:15,Toulouse,0–0,Auxerre,23704,Stadium de Toulouse,Romain Lissorgue,https://fbref.com/en/matches/af901063/Toulouse-Auxerre-February-1-2026-Ligue-1
06/02,20:45,Metz,0–0,Lille,20378,Stade Saint-Symphorien,Guillaume Paradis,https://fbref.com/en/matches/65afe9c0/Metz-Lille-February-6-2026-Ligue-1
07/02,19:00,Brest,2–0,Lorient,14944,Stade Francis-Le Blé,Gaël Angoula,https://fbref.com/en/matches/d34ec094/Brest-Lorient-February-7-2026-Ligue-1
07/02,17:00,Lens,3–1,Rennes,38174,Stade Bollaert-Delelis,Jérémie Pignard,https://fbref.com/en/matches/7cf482da/Lens-Rennes-February-7-2026-Ligue-1
07/02,21:05,Nantes,0–1,Lyon,30849,Stade de la Beaujoire - Louis Fonteneau,Mathieu Vernice,https://fbref.com/en/matches/337b6509/Nantes-Lyon-February-7-2026-Ligue-1
08/02,17:15,Angers,1–0,Toulouse,11237,Stade Raymond Kopa,Clément Turpin,https://fbref.com/en/matches/a01e1b1c/Angers-Toulouse-February-8-2026-Ligue-1
08/02,17:15,Auxerre,0–0,Paris FC,15834,Stade de l'Abbé Deschamps,François Letexier,https://fbref.com/en/matches/2bc15f43/Auxerre-Paris-FC-February-8-2026-Ligue-1
08/02,17:15,Le Havre,2–1,Strasbourg,18014,Stade Océane,Abdelatif Kherradji,https://fbref.com/en/matches/6f487335/Le-Havre-Strasbourg-February-8-2026-Ligue-1
08/02,15:00,Nice,0–0,Monaco,24243,Allianz Riviera,Benoît Bastien,https://fbref.com/en/matches/653917b7/Nice-Monaco-February-8-2026-Ligue-1
08/02,20:45,Paris Saint-Germain,5–0,Marseille,47926,Parc des Princes,Willy Delajod,https://fbref.com/en/matches/468775dd/Paris-Saint-Germain-Marseille-February-8-2026-Ligue-1
13/02,21:05,Monaco,3–1,Nantes,5237,Stade Louis II,Eric Wattellier,https://fbref.com/en/matches/c74bddc1/Monaco-Nantes-February-13-2026-Ligue-1
13/02,19:00,Rennes,3–1,Paris Saint-Germain,28545,Roazhon Park,Benoît Bastien,https://fbref.com/en/matches/9ff84087/Rennes-Paris-Saint-Germain-February-13-2026-Ligue-1
14/02,19:00,Lille,1–1,Brest,44145,Decathlon Arena - Stade Pierre-Mauroy,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/aae28368/Lille-Brest-February-14-2026-Ligue-1
14/02,17:00,Marseille,2–2,Strasbourg,59238,Orange Vélodrome,François Letexier,https://fbref.com/en/matches/5ccecb4a/Marseille-Strasbourg-February-14-2026-Ligue-1
14/02,21:05,Paris FC,0–5,Lens,17536,Stade Jean-Bouin,Bastien Dechepy,https://fbref.com/en/matches/38da6e69/Paris-FC-Lens-February-14-2026-Ligue-1
15/02,15:00,Le Havre,2–1,Toulouse,18345,Stade Océane,Jérôme Brisard,https://fbref.com/en/matches/b0f2054b/Le-Havre-Toulouse-February-15-2026-Ligue-1
15/02,17:15,Lorient,2–0,Angers,13720,Stade Yves Allainmat,Stéphanie Frappart,https://fbref.com/en/matches/57b37863/Lorient-Angers-February-15-2026-Ligue-1
15/02,20:45,Lyon,2–0,Nice,48618,Groupama Stadium,Thomas Léonard,https://fbref.com/en/matches/7df88dc4/Lyon-Nice-February-15-2026-Ligue-1
15/02,17:15,Metz,1–3,Auxerre,22931,Stade Saint-Symphorien,Marc Bollengier,https://fbref.com/en/matches/66636882/Metz-Auxerre-February-15-2026-Ligue-1
20/02,20:45,Brest,2–0,Marseille,14482,Stade Francis-Le Blé,Romain Lissorgue,https://fbref.com/en/matches/08084e64/Brest-Marseille-February-20-2026-Ligue-1
21/02,17:00,Lens,2–3,Monaco,37727,Stade Bollaert-Delelis,Willy Delajod,https://fbref.com/en/matches/355277c5/Lens-Monaco-February-21-2026-Ligue-1
21/02,21:05,Paris Saint-Germain,3–0,Metz,7501,Parc des Princes,Abdelatif Kherradji,https://fbref.com/en/matches/ac4da1f1/Paris-Saint-Germain-Metz-February-21-2026-Ligue-1
21/02,19:00,Toulouse,1–1,Paris FC,31400,Stadium de Toulouse,Benoît Millot,https://fbref.com/en/matches/4675af40/Toulouse-Paris-FC-February-21-2026-Ligue-1
22/02,17:15,Angers,0–1,Lille,,Stade Raymond Kopa,Mathieu Vernice,https://fbref.com/en/matches/d09c51d0/Angers-Lille-February-22-2026-Ligue-1
22/02,15:00,Auxerre,0–3,Rennes,15894,Stade de l'Abbé Deschamps,Gaël Angoula,https://fbref.com/en/matches/ada27536/Auxerre-Rennes-February-22-2026-Ligue-1
22/02,17:15,Nantes,2–0,Le Havre,23341,Stade de la Beaujoire - Louis Fonteneau,Jérémie Pignard,https://fbref.com/en/matches/2b2f68a6/Nantes-Le-Havre-February-22-2026-Ligue-1
22/02,17:15,Nice,3–3,Lorient,18083,Allianz Riviera,Jeremy Stinat,https://fbref.com/en/matches/5608e801/Nice-Lorient-February-22-2026-Ligue-1
22/02,20:45,Strasbourg,3–1,Lyon,29000,Stade de la Meinau,Ruddy Buquet,https://fbref.com/en/matches/1c22b8d6/Strasbourg-Lyon-February-22-2026-Ligue-1
27/02,20:45,Strasbourg,1–1,Lens,29000,Stade de la Meinau,Clément Turpin,https://fbref.com/en/matches/aeb4b406/Strasbourg-Lens-February-27-2026-Ligue-1
28/02,21:05,Le Havre,0–1,Paris Saint-Germain,23569,Stade Océane,Marc Bollengier,https://fbref.com/en/matches/87a753e0/Le-Havre-Paris-Saint-Germain-February-28-2026-Ligue-1
28/02,19:00,Monaco,2–0,Angers,5186,Stade Louis II,Guillaume Paradis,https://fbref.com/en/matches/a594ae3b/Monaco-Angers-February-28-2026-Ligue-1
28/02,17:00,Rennes,1–0,Toulouse,28060,Roazhon Park,Stéphanie Frappart,https://fbref.com/en/matches/e7e6586e/Rennes-Toulouse-February-28-2026-Ligue-1
01/03,17:15,Lille,1–0,Nantes,39161,Decathlon Arena - Stade Pierre-Mauroy,Thomas Léonard,https://fbref.com/en/matches/f80cf619/Lille-Nantes-March-1-2026-Ligue-1
01/03,17:15,Lorient,2–2,Auxerre,16071,Stade Yves Allainmat,Ruddy Buquet,https://fbref.com/en/matches/02026b4a/Lorient-Auxerre-March-1-2026-Ligue-1
01/03,20:45,Marseille,3–2,Lyon,66225,Orange Vélodrome,Jérôme Brisard,https://fbref.com/en/matches/a58bb25d/Choc-des-Olympiques-Marseille-Lyon-March-1-2026-Ligue-1
01/03,17:15,Metz,0–1,Brest,19705,Stade Saint-Symphorien,Jeremy Stinat,https://fbref.com/en/matches/6ac2fad0/Metz-Brest-March-1-2026-Ligue-1
01/03,15:00,Paris FC,1–0,Nice,14879,Stade Jean-Bouin,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/6125e93c/Paris-FC-Nice-March-1-2026-Ligue-1
06/03,20:45,Paris Saint-Germain,1–3,Monaco,46806,Parc des Princes,Ruddy Buquet,https://fbref.com/en/matches/c463c3cc/Paris-Saint-Germain-Monaco-March-6-2026-Ligue-1
07/03,19:00,Auxerre,0–0,Strasbourg,16237,Stade de l'Abbé Deschamps,Jérémie Pignard,https://fbref.com/en/matches/00a51517/Auxerre-Strasbourg-March-7-2026-Ligue-1
07/03,17:00,Nantes,0–1,Angers,25042,Stade de la Beaujoire - Louis Fonteneau,Willy Delajod,https://fbref.com/en/matches/229128dd/Nantes-Angers-March-7-2026-Ligue-1
07/03,21:05,Toulouse,0–1,Marseille,31788,Stadium de Toulouse,Bastien Dechepy,https://fbref.com/en/matches/4e9f85a7/Toulouse-Marseille-March-7-2026-Ligue-1
08/03,17:15,Brest,2–0,Le Havre,14601,Stade Francis-Le Blé,Benoît Bastien,https://fbref.com/en/matches/53fe5307/Brest-Le-Havre-March-8-2026-Ligue-1
08/03,15:00,Lens,3–0,Metz,37381,Stade Bollaert-Delelis,Mathieu Vernice,https://fbref.com/en/matches/b48a3496/Lens-Metz-March-8-2026-Ligue-1
08/03,17:15,Lille,1–1,Lorient,42082,Decathlon Arena - Stade Pierre-Mauroy,Abdelatif Kherradji,https://fbref.com/en/matches/f189ee10/Lille-Lorient-March-8-2026-Ligue-1
08/03,20:45,Lyon,1–1,Paris FC,42148,Groupama Stadium,Eric Wattellier,https://fbref.com/en/matches/9d9b1fea/Lyon-Paris-FC-March-8-2026-Ligue-1
08/03,17:15,Nice,0–4,Rennes,21134,Allianz Riviera,Romain Lissorgue,https://fbref.com/en/matches/4d457330/Nice-Rennes-March-8-2026-Ligue-1
13/03,20:45,Marseille,1–0,Auxerre,55766,Orange Vélodrome,Marc Bollengier,https://fbref.com/en/matches/3f0a92b8/Marseille-Auxerre-March-13-2026-Ligue-1
14/03,19:00,Angers,0–2,Nice,12709,Stade Raymond Kopa,François Letexier,https://fbref.com/en/matches/a4d85dd5/Angers-Nice-March-14-2026-Ligue-1
14/03,17:00,Lorient,2–1,Lens,15942,Stade Yves Allainmat,Thomas Léonard,https://fbref.com/en/matches/d65f4e6e/Lorient-Lens-March-14-2026-Ligue-1
14/03,21:05,Monaco,2–0,Brest,5288,Stade Louis II,Jérémie Pignard,https://fbref.com/en/matches/ad9c57f7/Monaco-Brest-March-14-2026-Ligue-1
15/03,17:15,Le Havre,0–0,Lyon,22264,Stade Océane,Jeremy Stinat,https://fbref.com/en/matches/d72a0081/Le-Havre-Lyon-March-15-2026-Ligue-1
15/03,17:15,Metz,3–4,Toulouse,19760,Stade Saint-Symphorien,Gaël Angoula,https://fbref.com/en/matches/bf99c806/Metz-Toulouse-March-15-2026-Ligue-1
15/03,20:45,Rennes,1–2,Lille,28219,Roazhon Park,Jérôme Brisard,https://fbref.com/en/matches/36c3ec2e/Rennes-Lille-March-15-2026-Ligue-1
15/03,15:00,Strasbourg,0–0,Paris FC,29865,Stade de la Meinau,Benoît Millot,https://fbref.com/en/matches/520bd980/Strasbourg-Paris-FC-March-15-2026-Ligue-1
20/03,20:45,Lens,5–1,Angers,37303,Stade Bollaert-Delelis,Stéphanie Frappart,https://fbref.com/en/matches/c02a7ff9/Lens-Angers-March-20-2026-Ligue-1
21/03,19:00,Auxerre,3–0,Brest,15336,Stade de l'Abbé Deschamps,Thomas Léonard,https://fbref.com/en/matches/ee8c039b/Auxerre-Brest-March-21-2026-Ligue-1
21/03,21:05,Nice,0–4,Paris Saint-Germain,28815,Allianz Riviera,Willy Delajod,https://fbref.com/en/matches/4ef7734e/Nice-Paris-Saint-Germain-March-21-2026-Ligue-1
21/03,17:00,Toulouse,1–0,Lorient,23011,Stadium de Toulouse,Guillaume Paradis,https://fbref.com/en/matches/4be2fd90/Toulouse-Lorient-March-21-2026-Ligue-1
22/03,15:00,Lyon,1–2,Monaco,56039,Groupama Stadium,François Letexier,https://fbref.com/en/matches/d575b0ab/Lyon-Monaco-March-22-2026-Ligue-1
22/03,17:15,Marseille,1–2,Lille,59865,Orange Vélodrome,Benoît Bastien,https://fbref.com/en/matches/30dbc70c/Marseille-Lille-March-22-2026-Ligue-1
22/03,20:45,Nantes,2–3,Strasbourg,21878,Stade de la Beaujoire - Louis Fonteneau,Mathieu Vernice,https://fbref.com/en/matches/7e8008c5/Nantes-Strasbourg-March-22-2026-Ligue-1
22/03,17:15,Paris FC,3–2,Le Havre,15612,Stade Jean-Bouin,Clément Turpin,https://fbref.com/en/matches/2f9b425f/Paris-FC-Le-Havre-March-22-2026-Ligue-1
22/03,17:15,Rennes,0–0,Metz,28206,Roazhon Park,Bastien Dechepy,https://fbref.com/en/matches/36514d08/Rennes-Metz-March-22-2026-Ligue-1
03/04,20:45,Paris Saint-Germain,3–1,Toulouse,47710,Parc des Princes,Eric Wattellier,https://fbref.com/en/matches/29ffdaef/Paris-Saint-Germain-Toulouse-April-3-2026-Ligue-1
04/04,19:00,Brest,3–4,Rennes,15031,Stade Francis-Le Blé,Marc Bollengier,https://fbref.com/en/matches/4c241151/Brest-Rennes-April-4-2026-Ligue-1
04/04,21:05,Lille,3–0,Lens,48491,Decathlon Arena - Stade Pierre-Mauroy,François Letexier,https://fbref.com/en/matches/bb0208bd/Lille-Lens-April-4-2026-Ligue-1
04/04,17:00,Strasbourg,3–1,Nice,29000,Stade de la Meinau,Thomas Léonard,https://fbref.com/en/matches/20b92a03/Strasbourg-Nice-April-4-2026-Ligue-1
05/04,15:00,Angers,0–0,Lyon,14674,Stade Raymond Kopa,Ruddy Buquet,https://fbref.com/en/matches/d65f2e64/Angers-Lyon-April-5-2026-Ligue-1
05/04,17:15,Le Havre,1–1,Auxerre,21053,Stade Océane,Benoît Millot,https://fbref.com/en/matches/c98b5c68/Le-Havre-Auxerre-April-5-2026-Ligue-1
05/04,17:15,Lorient,1–1,Paris FC,16211,Stade Yves Allainmat,Gaël Angoula,https://fbref.com/en/matches/d0d85897/Lorient-Paris-FC-April-5-2026-Ligue-1
05/04,17:15,Metz,0–0,Nantes,20591,Stade Saint-Symphorien,Jérôme Brisard,https://fbref.com/en/matches/1e3062fc/Metz-Nantes-April-5-2026-Ligue-1
05/04,20:45,Monaco,2–1,Marseille,10495,Stade Louis II,Clément Turpin,https://fbref.com/en/matches/a57195ef/Monaco-Marseille-April-5-2026-Ligue-1
10/04,21:05,Marseille,3–1,Metz,63923,Orange Vélodrome,Stéphanie Frappart,https://fbref.com/en/matches/6faaf12e/Marseille-Metz-April-10-2026-Ligue-1
10/04,19:00,Paris FC,4–1,Monaco,16520,Stade Jean-Bouin,Eric Wattellier,https://fbref.com/en/matches/56c3362c/Paris-FC-Monaco-April-10-2026-Ligue-1
11/04,19:00,Auxerre,0–0,Nantes,17041,Stade de l'Abbé Deschamps,Willy Delajod,https://fbref.com/en/matches/12eb0b06/Auxerre-Nantes-April-11-2026-Ligue-1
11/04,21:05,Rennes,2–1,Angers,26749,Roazhon Park,Mathieu Vernice,https://fbref.com/en/matches/4b82e2d9/Rennes-Angers-April-11-2026-Ligue-1
12/04,20:45,Lyon,2–0,Lorient,43551,Groupama Stadium,Benoît Bastien,https://fbref.com/en/matches/ac272352/Lyon-Lorient-April-12-2026-Ligue-1
12/04,17:15,Nice,1–1,Le Havre,19772,Allianz Riviera,Abdelatif Kherradji,https://fbref.com/en/matches/4f43d68f/Nice-Le-Havre-April-12-2026-Ligue-1
12/04,17:15,Toulouse,0–4,Lille,24568,Stadium de Toulouse,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/a623d660/Toulouse-Lille-April-12-2026-Ligue-1
17/04,20:45,Lens,3–2,Toulouse,37351,Stade Bollaert-Delelis,Jérémie Pignard,https://fbref.com/en/matches/a9fe7dc0/Lens-Toulouse-April-17-2026-Ligue-1
18/04,19:00,Angers,1–1,Le Havre,12660,Stade Raymond Kopa,Marc Bollengier,https://fbref.com/en/matches/6068378e/Angers-Le-Havre-April-18-2026-Ligue-1
18/04,21:05,Lille,0–0,Nice,40159,Decathlon Arena - Stade Pierre-Mauroy,Bastien Dechepy,https://fbref.com/en/matches/acb6ba07/Lille-Nice-April-18-2026-Ligue-1
18/04,17:00,Lorient,2–0,Marseille,16585,Stade Yves Allainmat,Eric Wattellier,https://fbref.com/en/matches/b4af5a6d/Lorient-Marseille-April-18-2026-Ligue-1
19/04,17:15,Metz,1–3,Paris FC,,Stade Saint-Symphorien,Jeremy Stinat,https://fbref.com/en/matches/18d4b9cb/Metz-Paris-FC-April-19-2026-Ligue-1
19/04,15:00,Monaco,2–2,Auxerre,,Stade Louis II,Thomas Léonard,https://fbref.com/en/matches/27b31661/Monaco-Auxerre-April-19-2026-Ligue-1
19/04,17:15,Nantes,1–1,Brest,,Stade de la Beaujoire - Louis Fonteneau,Guillaume Paradis,https://fbref.com/en/matches/ea09a690/Nantes-Brest-April-19-2026-Ligue-1
19/04,20:45,Paris Saint-Germain,1–2,Lyon,,Parc des Princes,Jérôme Brisard,https://fbref.com/en/matches/94540b9c/Paris-Saint-Germain-Lyon-April-19-2026-Ligue-1
19/04,17:15,Strasbourg,0–3,Rennes,,Stade de la Meinau,Ruddy Buquet,https://fbref.com/en/matches/3f90ec14/Strasbourg-Rennes-April-19-2026-Ligue-1
22/04,19:00,Paris Saint-Germain,,Nantes,,Parc des Princes,,Sin reporte
24/04,20:45,Brest,,Lens,,Stade Francis-Le Blé,,Sin reporte
25/04,19:00,Angers,,Paris Saint-Germain,,Stade Raymond Kopa,,Sin reporte
25/04,15:00,Lyon,,Auxerre,,Groupama Stadium,,Sin reporte
25/04,21:05,Toulouse,,Monaco,,Stadium de Toulouse,,Sin reporte
26/04,17:15,Le Havre,,Metz,,Stade Océane,,Sin reporte
26/04,15:00,Lorient,,Strasbourg,,Stade Yves Allainmat,,Sin reporte
26/04,20:45,Marseille,,Nice,,Orange Vélodrome,,Sin reporte
26/04,17:15,Paris FC,,Lille,,Stade Jean-Bouin,,Sin reporte
26/04,17:15,Rennes,,Nantes,,Roazhon Park,,Sin reporte
01/05,20:45,Nantes,,Marseille,,Stade de la Beaujoire - Louis Fonteneau,,Sin reporte
02/05,19:00,Metz,,Monaco,,Stade Saint-Symphorien,,Sin reporte
02/05,21:05,Nice,,Lens,,Allianz Riviera,,Sin reporte
02/05,17:00,Paris Saint-Germain,,Lorient,,Parc des Princes,,Sin reporte
03/05,17:15,Auxerre,,Angers,,Stade de l'Abbé Deschamps,,Sin reporte
03/05,15:00,Lille,,Le Havre,,Decathlon Arena - Stade Pierre-Mauroy,,Sin reporte
03/05,20:45,Lyon,,Rennes,,Groupama Stadium,,Sin reporte
03/05,17:15,Paris FC,,Brest,,Stade Jean-Bouin,,Sin reporte
03/05,17:15,Strasbourg,,Toulouse,,Stade de la Meinau,,Sin reporte
09/05,21:00,Angers,,Strasbourg,,Stade Raymond Kopa,,Sin reporte
09/05,21:00,Auxerre,,Nice,,Stade de l'Abbé Deschamps,,Sin reporte
09/05,21:00,Le Havre,,Marseille,,Stade Océane,,Sin reporte
09/05,21:00,Lens,,Nantes,,Stade Bollaert-Delelis,,Sin reporte
09/05,21:00,Metz,,Lorient,,Stade Saint-Symphorien,,Sin reporte
09/05,21:00,Monaco,,Lille,,Stade Louis II,,Sin reporte
09/05,21:00,Paris Saint-Germain,,Brest,,Parc des Princes,,Sin reporte
09/05,21:00,Rennes,,Paris FC,,Roazhon Park,,Sin reporte
09/05,21:00,Toulouse,,Lyon,,Stadium de Toulouse,,Sin reporte
13/05,,Brest,,Strasbourg,,Stade Francis-Le Blé,,Sin reporte
13/05,,Lens,,Paris Saint-Germain,,Stade Bollaert-Delelis,,Sin reporte
16/05,21:00,Brest,,Angers,,Stade Francis-Le Blé,,Sin reporte
16/05,21:00,Lille,,Auxerre,,Decathlon Arena - Stade Pierre-Mauroy,,Sin reporte
16/05,21:00,Lorient,,Le Havre,,Stade Yves Allainmat,,Sin reporte
16/05,21:00,Lyon,,Lens,,Groupama Stadium,,Sin reporte
16/05,21:00,Marseille,,Rennes,,Orange Vélodrome,,Sin reporte
16/05,21:00,Nantes,,Toulouse,,Stade de la Beaujoire - Louis Fonteneau,,Sin reporte
16/05,21:00,Nice,,Metz,,Allianz Riviera,,Sin reporte
16/05,21:00,Paris FC,,Paris Saint-Germain,,Stade Jean-Bouin,,Sin reporte
16/05,21:00,Strasbourg,,Monaco,,Stade de la Meinau,,Sin reporte
