date,time,home_team,score,away_team,attendance,venue,referee,match_report
27/04,18:00,Fiorentina,0–4,Udinese,22067,Stadio Artemio Franchi,Ivan Pezzuto,https://fbref.com/en/matches/49dea116/Fiorentina-Udinese-April-27-2022-Serie-A
30/04,15:00,Cagliari,1–2,Hellas Verona,16267,Unipol Domus,Daniele Orsato,https://fbref.com/en/matches/ed6f9a39/Cagliari-Hellas-Verona-April-30-2022-Serie-A
30/04,15:00,Napoli,6–1,Sassuolo,20000,Stadio Diego Armando Maradona,Antonio Rapuano,https://fbref.com/en/matches/bfc3f469/Napoli-Sassuolo-April-30-2022-Serie-A
30/04,18:00,Sampdoria,1–0,Genoa,30136,Stadio Comunale Luigi Ferraris,Fabio Maresca,https://fbref.com/en/matches/91663813/Sampdoria-Genoa-April-30-2022-Serie-A
30/04,20:45,Spezia,3–4,Lazio,8750,Stadio Alberto Picco,Luca Pairetto,https://fbref.com/en/matches/f547dea4/Spezia-Lazio-April-30-2022-Serie-A
01/05,15:00,Empoli,1–3,Torino,8416,Stadio Carlo Castellani,Cosso Cosso,https://fbref.com/en/matches/de9a190e/Empoli-Torino-May-1-2022-Serie-A
01/05,12:30,Juventus,2–1,Venezia,39203,Allianz Stadium,Alessandro Prontera,https://fbref.com/en/matches/79817286/Juventus-Venezia-May-1-2022-Serie-A
01/05,15:00,Milan,1–0,Fiorentina,71542,Stadio Giuseppe Meazza,Paolo Valeri,https://fbref.com/en/matches/0c434253/Milan-Fiorentina-May-1-2022-Serie-A
01/05,20:45,Roma,0–0,Bologna,62988,Stadio Olimpico,Michael Fabbri,https://fbref.com/en/matches/9efec77e/Roma-Bologna-May-1-2022-Serie-A
01/05,18:00,Udinese,1–2,Inter,20910,Dacia Arena,Daniele Chiffi,https://fbref.com/en/matches/a22046da/Udinese-Internazionale-May-1-2022-Serie-A
02/05,20:45,Atalanta,1–1,Salernitana,17011,Stadio Atleti Azzurri d'Italia,Marco Guida,https://fbref.com/en/matches/1b8faf73/Atalanta-Salernitana-May-2-2022-Serie-A
05/05,18:00,Salernitana,2–1,Venezia,22200,Stadio Arechi,Maurizio Mariani,https://fbref.com/en/matches/894f8336/Salernitana-Venezia-May-5-2022-Serie-A
06/05,21:00,Genoa,2–1,Juventus,18762,Stadio Comunale Luigi Ferraris,Simone Sozza,https://fbref.com/en/matches/56c431f9/Genoa-Juventus-May-6-2022-Serie-A
06/05,18:45,Inter,4–2,Empoli,69959,Stadio Giuseppe Meazza,Gianluca Manganiello,https://fbref.com/en/matches/2a943f30/Internazionale-Empoli-May-6-2022-Serie-A
07/05,20:45,Lazio,2–0,Sampdoria,31000,Stadio Olimpico,Davide Massa,https://fbref.com/en/matches/fe9148fe/Lazio-Sampdoria-May-7-2022-Serie-A
07/05,18:00,Sassuolo,1–1,Udinese,7460,Mapei Stadium - Città del Tricolore,Matteo Marcenaro,https://fbref.com/en/matches/1f829de9/Sassuolo-Udinese-May-7-2022-Serie-A
07/05,15:00,Torino,0–1,Napoli,14619,Stadio Olimpico di Torino,Alessandro Prontera,https://fbref.com/en/matches/081edfb9/Torino-Napoli-May-7-2022-Serie-A
08/05,20:45,Hellas Verona,1–3,Milan,30154,Stadio Marc'Antonio Bentegodi,Daniele Doveri,https://fbref.com/en/matches/02bf675c/Hellas-Verona-Milan-May-8-2022-Serie-A
08/05,18:00,Salernitana,1–1,Cagliari,28048,Stadio Arechi,Marco Di Bello,https://fbref.com/en/matches/3a835f66/Salernitana-Cagliari-May-8-2022-Serie-A
08/05,12:30,Spezia,1–3,Atalanta,9000,Stadio Alberto Picco,Fabio Maresca,https://fbref.com/en/matches/88752781/Spezia-Atalanta-May-8-2022-Serie-A
08/05,15:00,Venezia,4–3,Bologna,6674,Stadio Pierluigi Penzo,Livio Marinelli,https://fbref.com/en/matches/cdfe49cb/Venezia-Bologna-May-8-2022-Serie-A
09/05,20:45,Fiorentina,2–0,Roma,29580,Stadio Artemio Franchi,Marco Guida,https://fbref.com/en/matches/a721e634/Fiorentina-Roma-May-9-2022-Serie-A
14/05,15:00,Empoli,1–1,Salernitana,7000,Stadio Carlo Castellani,Davide Massa,https://fbref.com/en/matches/291b2c32/Empoli-Salernitana-May-14-2022-Serie-A
14/05,18:00,Hellas Verona,0–1,Torino,24001,Stadio Marc'Antonio Bentegodi,Giacomo Camplone,https://fbref.com/en/matches/e0a112c3/Hellas-Verona-Torino-May-14-2022-Serie-A
14/05,20:45,Roma,1–1,Venezia,63243,Stadio Olimpico,Simone Sozza,https://fbref.com/en/matches/304a0600/Roma-Venezia-May-14-2022-Serie-A
14/05,18:00,Udinese,2–3,Spezia,20950,Dacia Arena,Gianluca Aureliano,https://fbref.com/en/matches/af925232/Udinese-Spezia-May-14-2022-Serie-A
15/05,12:30,Bologna,1–3,Sassuolo,19794,Stadio Renato Dall'Ara,Davide Ghersini,https://fbref.com/en/matches/f2860c11/Bologna-Sassuolo-May-15-2022-Serie-A
15/05,20:45,Cagliari,1–3,Inter,15443,Unipol Domus,Daniele Doveri,https://fbref.com/en/matches/1fe1118e/Cagliari-Internazionale-May-15-2022-Serie-A
15/05,18:00,Milan,2–0,Atalanta,73304,Stadio Giuseppe Meazza,Daniele Orsato,https://fbref.com/en/matches/0a41ccfd/Milan-Atalanta-May-15-2022-Serie-A
15/05,15:00,Napoli,3–0,Genoa,54000,Stadio Diego Armando Maradona,Michael Fabbri,https://fbref.com/en/matches/bc5d71d8/Napoli-Genoa-May-15-2022-Serie-A
16/05,20:45,Juventus,2–2,Lazio,40515,Allianz Stadium,Giovanni Ayroldi,https://fbref.com/en/matches/8e9a1625/Juventus-Lazio-May-16-2022-Serie-A
16/05,18:30,Sampdoria,4–1,Fiorentina,21331,Stadio Comunale Luigi Ferraris,Maurizio Mariani,https://fbref.com/en/matches/a3327345/Sampdoria-Fiorentina-May-16-2022-Serie-A
20/05,20:45,Torino,0–3,Roma,16730,Stadio Olimpico di Torino,Massimiliano Irrati,https://fbref.com/en/matches/e61c7d8b/Torino-Roma-May-20-2022-Serie-A
21/05,20:45,Atalanta,0–1,Empoli,17654,Stadio Atleti Azzurri d'Italia,Rosario Abisso,https://fbref.com/en/matches/14289a5e/Atalanta-Empoli-May-21-2022-Serie-A
21/05,20:45,Fiorentina,2–0,Juventus,34831,Stadio Artemio Franchi,Daniele Chiffi,https://fbref.com/en/matches/d5fd01a8/Fiorentina-Juventus-May-21-2022-Serie-A
21/05,17:15,Genoa,0–1,Bologna,17768,Stadio Comunale Luigi Ferraris,Gianpiero Miele,https://fbref.com/en/matches/7eb59953/Genoa-Bologna-May-21-2022-Serie-A
21/05,20:45,Lazio,3–3,Hellas Verona,50000,Stadio Olimpico,Andrea Colombo,https://fbref.com/en/matches/33db6118/Lazio-Hellas-Verona-May-21-2022-Serie-A
22/05,18:00,Inter,3–0,Sampdoria,71109,Stadio Giuseppe Meazza,Marco Di Bello,https://fbref.com/en/matches/fc73f7ef/Internazionale-Sampdoria-May-22-2022-Serie-A
22/05,21:00,Salernitana,0–4,Udinese,29739,Stadio Arechi,Daniele Orsato,https://fbref.com/en/matches/ec53c97f/Salernitana-Udinese-May-22-2022-Serie-A
22/05,18:00,Sassuolo,0–3,Milan,21584,Mapei Stadium - Città del Tricolore,Daniele Doveri,https://fbref.com/en/matches/d75d8667/Sassuolo-Milan-May-22-2022-Serie-A
22/05,12:30,Spezia,0–3,Napoli,10000,Stadio Alberto Picco,Matteo Marchetti,https://fbref.com/en/matches/0fff7f55/Spezia-Napoli-May-22-2022-Serie-A
22/05,21:00,Venezia,0–0,Cagliari,5654,Stadio Pierluigi Penzo,Fabio Maresca,https://fbref.com/en/matches/4437ab7b/Venezia-Cagliari-May-22-2022-Serie-A
